position	numhm	numht
50000	3	7
100000	1	6
150000	1	5
200000	3	8
250000	0	1
300000	0	12
350000	0	6
400000	0	6
450000	0	2
500000	0	0
550000	2	9
600000	0	12
650000	2	12
700000	2	3
750000	0	9
800000	0	2
850000	3	2
900000	0	1
950000	1	4
1000000	1	4
1050000	0	3
1100000	1	7
1150000	1	9
1200000	0	8
1250000	0	7
1300000	1	6
1350000	2	4
1400000	0	9
1450000	1	18
1500000	2	20
1550000	1	9
1600000	0	16
1650000	1	11
1700000	0	19
1750000	0	6
1800000	0	5
1850000	1	16
1900000	0	9
1950000	3	14
2000000	2	10
2050000	1	8
2100000	2	11
2150000	2	20
2200000	3	18
2250000	1	5
2300000	1	14
2350000	1	9
2400000	2	12
2450000	4	5
2500000	4	4
2550000	2	1
2600000	2	11
2650000	2	9
2700000	1	8
2750000	0	3
2800000	2	12
2850000	2	5
2900000	2	10
2950000	1	14
3000000	7	33
3050000	4	34
3100000	2	33
3150000	3	23
3200000	2	7
3250000	0	7
3300000	2	15
3350000	2	7
3400000	1	7
3450000	2	6
3500000	7	8
3550000	2	13
3600000	3	8
3650000	4	10
3700000	0	3
3750000	1	18
3800000	3	11
3850000	1	9
3900000	4	35
3950000	2	4
4000000	0	7
4050000	4	14
4100000	1	13
4150000	1	15
4200000	0	5
4250000	4	9
4300000	2	9
4350000	7	8
4400000	1	4
4450000	2	3
4500000	4	9
4550000	3	13
4600000	1	2
4650000	3	2
4700000	0	3
4750000	0	1
4800000	1	3
4850000	0	4
4900000	2	16
4950000	0	25
5000000	3	21
5050000	1	14
5100000	1	6
5150000	4	24
5200000	2	21
5250000	0	16
5300000	3	11
5350000	0	9
5400000	3	17
5450000	0	17
5500000	0	12
5550000	1	11
5600000	0	13
5650000	2	35
5700000	1	2
5750000	1	9
5800000	1	7
5850000	7	35
5900000	6	31
5950000	1	7
6000000	0	8
6050000	1	6
6100000	2	12
6150000	11	25
6200000	1	13
6250000	2	12
6300000	1	4
6350000	2	21
6400000	1	11
6450000	1	14
6500000	1	9
6550000	1	12
6600000	5	22
6650000	0	9
6700000	8	106
6750000	1	7
6800000	3	24
6850000	2	14
6900000	3	13
6950000	1	12
7000000	12	36
7050000	1	38
7100000	3	17
7150000	4	19
7200000	4	16
7250000	1	13
7300000	1	4
7350000	3	15
7400000	3	13
7450000	2	17
7500000	4	16
7550000	5	11
7600000	3	14
7650000	3	15
7700000	3	18
7750000	0	14
7800000	6	20
7850000	0	11
7900000	2	31
7950000	4	26
8000000	0	6
8050000	0	1
8100000	0	3
8150000	1	7
8200000	4	15
8250000	0	1
8300000	1	6
8350000	1	7
8400000	1	1
8450000	1	9
8500000	5	7
8550000	4	19
8600000	1	14
8650000	2	16
8700000	18	44
8750000	1	12
8800000	0	12
8850000	2	11
8900000	0	10
8950000	5	14
9000000	0	13
9050000	3	14
9100000	2	5
9150000	1	9
9200000	4	13
9250000	0	16
9300000	3	1
9350000	1	6
9400000	1	3
9450000	0	14
9500000	4	23
9550000	2	11
9600000	2	9
9650000	3	14
9700000	3	4
9750000	1	20
9800000	0	2
9850000	1	14
9900000	2	4
9950000	1	21
10000000	7	4
10050000	5	36
10100000	1	10
10150000	4	18
10200000	6	22
10250000	1	26
10300000	8	33
10350000	6	24
10400000	9	29
10450000	7	32
10500000	8	35
10550000	6	23
10600000	4	32
10650000	2	10
10700000	3	9
10750000	1	4
10800000	1	10
10850000	0	4
10900000	2	5
10950000	3	14
11000000	4	10
11050000	1	17
11100000	5	19
11150000	7	31
11200000	1	13
11250000	37	52
11300000	1	18
11350000	31	65
11400000	3	33
11450000	3	48
11500000	2	16
11550000	2	40
11600000	6	15
11650000	2	16
11700000	6	22
11750000	1	27
11800000	1	5
11850000	1	11
11900000	3	6
11950000	3	32
12000000	3	23
12050000	1	26
12100000	11	77
12150000	10	51
12200000	1	20
12250000	2	38
12300000	3	35
12350000	5	63
12400000	1	46
12450000	5	120
12500000	0	24
12550000	2	139
12600000	28	2
12650000	1	36
12700000	1	23
12750000	6	89
12800000	1	44
12850000	4	80
12900000	3	15
12950000	0	29
13000000	2	21
13050000	0	89
13100000	3	54
13150000	38	30
13200000	111	63
13250000	2	241
13300000	4	163
13350000	1	51
13400000	5	47
13450000	2	25
13500000	3	50
13550000	2	30
13600000	7	38
13650000	5	78
13700000	1	8
13750000	4	54
13800000	3	31
13850000	5	70
13900000	4	45
13950000	26	97
14000000	5	100
14050000	1	35
14100000	0	32
14150000	4	34
14200000	1	3
14250000	3	25
14300000	2	17
14350000	1	19
14400000	2	55
14450000	1	10
14500000	2	6
14550000	0	14
14600000	1	15
14650000	1	4
14700000	1	21
14750000	0	21
14800000	2	26
14850000	9	27
14900000	1	26
14950000	0	19
15000000	3	7
15050000	0	6
15100000	4	4
15150000	0	8
15200000	2	11
15250000	0	7
15300000	1	5
15350000	0	10
15400000	0	8
15450000	1	6
15500000	1	22
15550000	0	7
15600000	2	2
15650000	1	11
15700000	0	9
15750000	2	3
15800000	0	11
15850000	1	11
15900000	1	6
15950000	1	14
16000000	1	13
16050000	0	5
16100000	0	11
16150000	1	8
16200000	1	2
16250000	8	94
16300000	0	3
16350000	2	8
16400000	1	7
16450000	2	10
16500000	0	5
16550000	1	26
16600000	0	11
16650000	1	5
16700000	1	3
16750000	0	4
16800000	2	7
16850000	1	9
16900000	2	11
16950000	0	5
17000000	0	6
17050000	1	12
17100000	4	7
17150000	0	0
17200000	0	3
17250000	0	5
17300000	1	6
17350000	2	3
17400000	1	3
17450000	1	13
17500000	2	6
17550000	0	14
17600000	1	3
17650000	2	1
17700000	2	2
17750000	2	1
17800000	0	9
17850000	1	18
17900000	4	8
17950000	4	5
18000000	0	12
18050000	1	11
18100000	0	8
18150000	0	1
18200000	0	6
18250000	2	4
18300000	0	6
18350000	0	2
18400000	0	9
18450000	0	1
18500000	0	8
18550000	2	5
18600000	3	12
18650000	0	7
18700000	1	1
18750000	1	7
18800000	2	10
18850000	1	6
18900000	0	8
18950000	0	4
19000000	1	9
19050000	1	10
19100000	3	2
19150000	0	3
19200000	2	21
19250000	2	13
19300000	1	17
19350000	1	1
19400000	2	12
19450000	0	3
19500000	0	5
19550000	1	10
19600000	0	2
19650000	4	10
19700000	0	11
19750000	0	6
19800000	0	11
19850000	0	2
19900000	0	0
19950000	0	18
20000000	1	9
20050000	2	7
20100000	0	10
20150000	0	4
20200000	1	4
20250000	1	7
20300000	2	4
20350000	0	4
20400000	0	5
20450000	2	4
20500000	1	5
20550000	0	5
20600000	3	2
20650000	0	7
20700000	3	2
20750000	0	3
20800000	1	3
20850000	1	8
20900000	1	7
20950000	1	4
21000000	1	3
21050000	0	2
21100000	0	5
21150000	1	2
21200000	0	5
21250000	0	3
21300000	1	2
21350000	0	5
21400000	0	2
21450000	0	8
21500000	2	9
21550000	0	2
21600000	1	5
21650000	0	1
21700000	2	1
21750000	0	6
21800000	0	2
21850000	0	2
21900000	3	5
21950000	0	2
22000000	2	1
22050000	0	2
22100000	0	3
22150000	0	4
22200000	1	1
22250000	0	1
22300000	1	4
22350000	0	3
22400000	0	0
22450000	1	2
22500000	0	5
22550000	0	1
22600000	1	2
22650000	4	0
22700000	0	6
22750000	0	1
22800000	1	2
22850000	0	5
22900000	1	12
22950000	0	2
23000000	0	1
23050000	0	3
23100000	0	0
23150000	3	2
23200000	1	2
23250000	1	2
23300000	0	1
23350000	2	3
23400000	1	5
23450000	0	8
23500000	0	3
23550000	4	1
23600000	3	3
23650000	0	4
23700000	0	5
23750000	0	2
23800000	0	3
23850000	0	1
23900000	1	2
23950000	0	2
24000000	0	2
24050000	0	1
24100000	1	2
24150000	1	3
24200000	0	6
24250000	0	12
24300000	2	2
24350000	0	8
24400000	0	3
24450000	0	6
24500000	0	3
24550000	0	5
24600000	0	1
24650000	1	5
24700000	0	4
24750000	3	1
24800000	0	4
24850000	0	2
24900000	0	2
24950000	0	1
25000000	0	4
25050000	0	1
25100000	0	2
25150000	0	5
25200000	0	1
