position	numhm	numht	length
100000	1	0
200000	0	0
300000	3	9
400000	65	101
500000	25	36
600000	12	25
700000	60	85
800000	29	36
900000	0	2
1000000	14	21
1100000	2	6
1200000	3	2
1300000	3	27
1400000	0	16
1500000	0	13
1600000	1	12
1700000	0	5
1800000	0	2
1900000	0	0
2000000	1	8
2100000	1	8
2200000	28	18
2300000	49	68
2400000	89	85
2500000	137	101
2600000	122	86
2700000	106	114
2800000	145	99
2900000	124	172
3000000	119	164
3100000	28	23
3200000	97	106
3300000	140	142
3400000	82	45
3500000	117	108
3600000	78	57
3700000	93	21
3800000	93	37
3900000	58	20
4000000	120	26
4100000	92	30
4200000	56	26
4300000	0	1
4400000	49	14
4500000	82	11
4600000	123	17
4700000	49	13
4800000	3	0
4900000	68	6
5000000	153	13
5100000	133	6
5200000	183	10
5300000	154	15
5400000	191	7
5500000	145	16
5600000	149	19
5700000	78	5
5800000	164	20
5900000	100	5
6000000	105	6
6100000	189	40
6200000	150	18
6300000	72	2
6400000	97	8
6500000	120	3
6600000	126	8
6700000	84	27
6800000	61	4
6900000	134	3
7000000	110	2
7100000	68	3
7200000	142	14
7300000	80	9
7400000	85	1
7500000	209	61
7600000	68	13
7700000	61	10
7800000	89	6
7900000	93	8
8000000	84	6
8100000	85	9
8200000	85	8
8300000	89	10
8400000	91	19
8500000	71	12
8600000	184	40
8700000	91	16
8800000	93	19
8900000	126	55
9000000	65	23
9100000	41	19
9200000	53	20
9300000	43	34
9400000	97	53
9500000	86	34
9600000	75	60
9700000	63	41
9800000	32	25
9900000	100	61
10000000	30	23
