position	numhm	numht	length
50000	2	25
100000	3	9
150000	2	18
200000	23	50
250000	2	10
300000	0	0
350000	1	1
400000	0	0
450000	0	0
500000	0	0
550000	0	1
600000	1	0
650000	31	71
700000	32	32
750000	29	41
800000	0	0
850000	0	3
900000	12	22
950000	16	19
1000000	37	64
1050000	36	35
1100000	0	4
1150000	0	1
1200000	0	1
1250000	3	8
1300000	11	13
1350000	2	1
1400000	0	5
1450000	1	1
1500000	2	1
1550000	0	18
1600000	3	6
1650000	0	12
1700000	0	7
1750000	0	8
1800000	0	4
1850000	0	6
1900000	1	3
1950000	0	8
2000000	0	1
2050000	0	2
2100000	0	0
2150000	0	0
2200000	0	0
2250000	0	0
2300000	1	8
2350000	0	1
2400000	1	7
2450000	0	5
2500000	20	13
2550000	26	26
2600000	26	30
2650000	42	55
2700000	49	37
2750000	50	34
2800000	74	69
2850000	59	39
2900000	76	49
2950000	59	64
3000000	50	51
3050000	51	14
3100000	85	83
3150000	61	37
3200000	63	110
3250000	51	118
3300000	55	63
3350000	43	26
3400000	6	2
3450000	15	10
3500000	83	101
3550000	27	13
3600000	113	128
3650000	39	22
3700000	41	19
3750000	83	57
3800000	34	47
3850000	39	44
3900000	40	21
3950000	15	4
4000000	72	15
4050000	47	15
4100000	46	19
4150000	51	21
4200000	5	1
4250000	24	13
4300000	95	16
4350000	78	10
4400000	24	21
4450000	31	13
4500000	25	12
4550000	0	2
4600000	0	0
4650000	0	4
4700000	43	4
4750000	55	15
4800000	31	1
4850000	65	11
4900000	50	5
4950000	57	15
5000000	2	0
5050000	1	0
5100000	2	0
5150000	0	0
5200000	66	6
5250000	91	10
5300000	55	3
5350000	36	1
5400000	96	5
5450000	118	6
5500000	74	4
5550000	79	5
5600000	65	10
5650000	135	2
5700000	65	5
5750000	58	10
5800000	69	6
5850000	122	3
5900000	47	16
5950000	32	2
6000000	42	2
6050000	83	11
6100000	75	10
6150000	41	0
6200000	65	5
6250000	43	2
6300000	60	4
6350000	72	10
6400000	96	23
6450000	94	11
6500000	60	14
6550000	54	0
6600000	41	2
6650000	68	7
6700000	26	1
6750000	56	2
6800000	57	1
6850000	36	3
6900000	67	5
6950000	96	16
7000000	20	11
7050000	2	0
7100000	47	4
7150000	76	2
7200000	69	0
7250000	31	2
7300000	79	1
7350000	31	1
7400000	35	2
7450000	39	3
7500000	96	11
7550000	49	4
7600000	33	5
7650000	34	0
7700000	52	1
7750000	97	7
7800000	117	36
7850000	37	30
7900000	32	0
7950000	36	5
8000000	21	2
8050000	64	6
8100000	29	4
8150000	40	3
8200000	52	4
8250000	49	7
8300000	38	0
8350000	20	0
8400000	63	9
8450000	41	5
8500000	45	3
8550000	43	4
8600000	46	6
8650000	36	8
8700000	48	11
8750000	24	0
8800000	55	12
8850000	91	24
8900000	86	16
8950000	40	2
9000000	57	14
9050000	47	3
9100000	43	16
9150000	43	18
9200000	78	32
9250000	70	21
9300000	3	5
9350000	16	7
9400000	23	14
9450000	26	9
9500000	27	10
9550000	40	24
9600000	6	11
9650000	28	16
9700000	59	34
9750000	38	8
9800000	48	25
9850000	41	19
9900000	39	43
9950000	35	19
10000000	32	24
10050000	17	11
10100000	14	14
10150000	5	2
10200000	89	57
10250000	10	4
10300000	19	16
10350000	69	51
10400000	68	33
10450000	16	11
10500000	20	13
10550000	3	3
10600000	3	5
10650000	6	8
10700000	5	7
10750000	12	15
10800000	16	13
10850000	33	26
10900000	15	19
10950000	13	14
11000000	19	9
11050000	24	31
11100000	6	20
11150000	15	10
11200000	2	0
11250000	1	1
11300000	0	0
11350000	0	0
11400000	0	0
11450000	1	3
11500000	0	0
11550000	1	0
11600000	32	34
11650000	11	15
11700000	25	8
11750000	0	0
11800000	0	0
11850000	0	0
11900000	0	1
11950000	0	1
12000000	0	0
12050000	0	0
12100000	1	0
12150000	0	0
12200000	0	1
12250000	1	0
12300000	0	1
12350000	4	0
12400000	3	5
12450000	20	14
12500000	5	8
12550000	8	14
12600000	19	12
12650000	12	12
12700000	8	14
12750000	7	19
12800000	14	21
12850000	7	11
12900000	13	12
12950000	13	27
13000000	13	22
13050000	12	11
13100000	7	8
13150000	0	1
13200000	0	1
13250000	0	3
13300000	1	1
13350000	0	0
13400000	0	4
13450000	0	1
13500000	1	1
13550000	1	1
13600000	3	2
13650000	8	3
13700000	3	3
13750000	22	31
13800000	0	0
13850000	2	1
13900000	34	37
13950000	20	43
14000000	19	19
14050000	15	31
14100000	22	47
14150000	4	6
14200000	19	27
14250000	29	56
14300000	10	27
14350000	20	39
14400000	8	12
14450000	4	6
14500000	10	16
14550000	5	13
14600000	16	23
14650000	8	8
14700000	17	43
14750000	37	97
14800000	17	42
14850000	4	7
14900000	9	41
14950000	7	41
15000000	19	30
15050000	6	6
15100000	8	10
15150000	0	1
15200000	5	9
15250000	16	44
15300000	18	52
15350000	1	1
