position	numhm	numht	length
50000	1	0
100000	0	0
150000	0	0
200000	0	0
250000	0	1
300000	3	8
350000	35	68
400000	30	33
450000	25	35
500000	0	1
550000	0	2
600000	12	23
650000	18	27
700000	42	58
750000	29	33
800000	0	3
850000	0	2
900000	0	0
950000	11	15
1000000	3	6
1050000	2	1
1100000	0	5
1150000	1	1
1200000	2	1
1250000	0	24
1300000	3	3
1350000	0	9
1400000	0	7
1450000	0	8
1500000	0	5
1550000	0	5
1600000	1	7
1650000	0	4
1700000	0	1
1750000	0	2
1800000	0	0
1850000	0	0
1900000	0	0
1950000	0	0
2000000	1	8
2050000	0	1
2100000	1	7
2150000	0	5
2200000	28	13
2250000	18	27
2300000	31	41
2350000	48	55
2400000	41	30
2450000	62	33
2500000	75	68
2550000	52	43
2600000	70	43
2650000	66	66
2700000	40	48
2750000	66	25
2800000	79	74
2850000	55	45
2900000	69	127
2950000	62	102
3000000	57	62
3050000	21	16
3100000	7	7
3150000	19	17
3200000	78	89
3250000	28	14
3300000	112	128
3350000	43	23
3400000	39	22
3450000	86	52
3500000	31	56
3550000	49	42
3600000	29	15
3650000	21	4
3700000	72	17
3750000	43	17
3800000	50	20
3850000	44	15
3900000	14	5
3950000	15	9
4000000	105	17
4050000	68	10
4100000	24	20
4150000	34	13
4200000	22	13
4250000	0	1
4300000	0	0
4350000	0	4
4400000	49	10
4450000	58	9
4500000	24	2
4550000	66	10
4600000	57	7
4650000	47	13
4700000	2	0
4750000	2	0
4800000	1	0
4850000	0	2
4900000	68	4
4950000	96	10
5000000	57	3
5050000	35	1
5100000	98	5
5150000	120	6
5200000	63	4
5250000	92	6
5300000	62	9
5350000	136	5
5400000	55	2
5450000	67	11
5500000	78	5
5550000	124	16
5600000	25	3
5650000	41	2
5700000	37	3
5750000	97	10
5800000	67	10
5850000	34	0
5900000	66	5
5950000	42	3
6000000	63	3
6050000	74	10
6100000	115	30
6150000	77	5
6200000	73	13
6250000	36	1
6300000	36	1
6350000	68	7
6400000	29	1
6450000	59	2
6500000	61	1
6550000	38	4
6600000	88	4
6650000	71	16
6700000	13	11
6750000	1	0
6800000	60	4
6850000	64	2
6900000	70	1
6950000	34	2
7000000	76	0
7050000	30	2
7100000	38	1
7150000	41	3
7200000	101	11
7250000	38	4
7300000	42	5
7350000	28	0
7400000	57	1
7450000	116	9
7500000	93	52
7550000	39	12
7600000	29	1
7650000	36	4
7700000	25	6
7750000	60	2
7800000	29	4
7850000	42	3
7900000	51	5
7950000	52	6
8000000	32	0
8050000	33	0
8100000	52	9
8150000	55	5
8200000	30	3
8250000	49	5
8300000	40	5
8350000	44	10
8400000	47	9
8450000	19	1
8500000	52	11
8550000	115	25
8600000	69	15
8650000	40	7
8700000	51	9
8750000	48	3
8800000	45	16
8850000	50	19
8900000	76	36
8950000	62	18
9000000	3	5
9050000	20	5
9100000	21	14
9150000	24	10
9200000	29	10
9250000	39	26
9300000	4	8
9350000	46	31
9400000	51	22
9450000	29	5
9500000	57	29
9550000	34	18
9600000	41	42
9650000	39	24
9700000	24	17
9750000	16	11
9800000	16	14
9850000	3	2
9900000	97	59
9950000	6	7
10000000	24	16
