position	numhm	numht	length
500000	33	113
1000000	158	253
1500000	55	70
2000000	4	73
2500000	22	36
3000000	511	454
3500000	513	564
4000000	503	370
4500000	426	141
5000000	303	57
5500000	539	35
6000000	714	61
6500000	689	90
7000000	521	48
7500000	505	26
8000000	508	90
8500000	441	41
9000000	526	97
9500000	376	135
10000000	366	223
10500000	327	212
11000000	125	119
11500000	49	65
12000000	69	59
12500000	34	29
13000000	114	164
13500000	21	31
14000000	112	140
14500000	141	267
15000000	139	345
15500000	54	123
