position	numhm	numht	length
50000	52	43
100000	70	43
150000	66	66
200000	40	48
250000	66	25
300000	79	74
350000	55	45
400000	69	127
450000	62	102
500000	57	62
550000	21	16
600000	7	7
650000	19	17
700000	78	89
750000	28	14
800000	112	128
850000	43	23
900000	39	22
950000	86	52
1000000	31	56
1050000	49	42
1100000	29	15
1150000	21	4
1200000	72	17
1250000	43	17
1300000	50	20
1350000	44	15
1400000	14	5
1450000	15	9
1500000	105	17
1550000	68	10
1600000	24	20
1650000	34	13
1700000	22	13
1750000	0	1
1800000	0	0
1850000	0	4
1900000	49	10
1950000	58	9
2000000	24	2
2050000	66	10
2100000	57	7
2150000	47	13
2200000	2	0
2250000	2	0
2300000	1	0
2350000	0	2
2400000	68	4
2450000	96	10
2500000	57	3
2550000	35	1
2600000	98	5
2650000	120	6
2700000	63	4
2750000	92	6
2800000	62	9
2850000	136	5
2900000	55	2
2950000	67	11
3000000	78	5
3050000	124	16
3100000	25	3
3150000	41	2
3200000	37	3
3250000	97	10
3300000	67	10
3350000	34	0
3400000	66	5
3450000	42	3
3500000	63	3
3550000	74	10
3600000	115	30
3650000	77	5
3700000	73	13
3750000	36	1
3800000	36	1
3850000	68	7
3900000	29	1
3950000	59	2
4000000	61	1
4050000	38	4
4100000	88	4
4150000	71	16
4200000	13	11
4250000	1	0
4300000	60	4
4350000	64	2
4400000	70	1
4450000	34	2
4500000	76	0
4550000	30	2
4600000	38	1
4650000	41	3
4700000	101	11
4750000	38	4
4800000	42	5
4850000	28	0
4900000	57	1
4950000	116	9
5000000	93	52
