position	numhm	numht	length
50000	68	10
100000	24	20
150000	34	13
200000	22	13
250000	0	1
300000	0	0
350000	0	4
400000	49	10
450000	58	9
500000	24	2
550000	66	10
600000	57	7
650000	47	13
700000	2	0
750000	2	0
800000	1	0
850000	0	2
900000	68	4
950000	96	10
1000000	57	3
1050000	35	1
1100000	98	5
1150000	120	6
1200000	63	4
1250000	92	6
1300000	62	9
1350000	136	5
1400000	55	2
1450000	67	11
1500000	78	5
1550000	124	16
1600000	25	3
1650000	41	2
1700000	37	3
1750000	97	10
1800000	67	10
1850000	34	0
1900000	66	5
1950000	42	3
2000000	63	3
