position	numhm	numht	length
10000	4	12
20000	8	6
30000	11	6
40000	16	12
50000	13	7
60000	5	12
70000	13	6
80000	14	11
90000	34	13
100000	4	1
110000	7	16
120000	17	11
130000	15	31
140000	13	5
150000	14	3
160000	12	14
170000	13	16
180000	13	7
190000	2	11
200000	0	0
210000	7	1
220000	17	5
230000	12	2
240000	12	3
250000	18	14
260000	21	19
270000	13	18
280000	17	19
290000	15	10
300000	13	8
310000	7	9
320000	7	15
330000	27	4
340000	7	6
350000	7	11
360000	10	39
370000	14	31
380000	12	10
390000	16	8
400000	17	39
410000	5	30
420000	7	29
430000	10	25
440000	9	5
450000	31	13
460000	21	39
470000	0	2
480000	7	1
490000	7	8
500000	22	12
510000	12	9
520000	4	2
530000	3	3
540000	2	2
550000	0	0
560000	0	0
570000	3	1
580000	3	1
590000	0	0
600000	1	5
610000	7	1
620000	5	3
630000	1	1
640000	1	0
650000	5	12
660000	25	36
670000	38	34
680000	15	19
690000	0	0
700000	0	0
710000	6	0
720000	13	7
730000	1	3
740000	7	3
750000	1	1
760000	14	6
770000	10	8
780000	26	23
790000	51	80
800000	11	11
810000	14	11
820000	10	2
830000	9	2
840000	5	3
850000	5	5
860000	9	6
870000	6	2
880000	14	4
890000	6	3
900000	4	7
910000	5	19
920000	31	9
930000	24	11
940000	16	13
950000	10	0
960000	3	11
970000	9	12
980000	3	13
990000	12	11
1000000	4	9
1010000	5	10
1020000	9	10
1030000	6	10
1040000	10	4
1050000	19	8
1060000	11	7
1070000	8	1
1080000	6	1
1090000	2	5
1100000	2	1
1110000	1	1
1120000	0	0
1130000	0	0
1140000	9	2
1150000	11	1
1160000	9	1
1170000	21	5
1180000	15	4
1190000	15	3
1200000	12	4
1210000	6	2
1220000	9	1
1230000	17	6
1240000	2	1
1250000	9	7
1260000	9	3
1270000	18	5
1280000	5	2
1290000	8	4
1300000	10	6
1310000	21	2
1320000	15	2
1330000	7	6
1340000	1	5
1350000	0	0
1360000	0	0
1370000	0	1
1380000	0	0
1390000	2	0
1400000	12	4
1410000	8	9
1420000	2	0
1430000	2	0
1440000	3	0
1450000	0	0
1460000	10	5
1470000	24	4
1480000	18	3
1490000	33	3
1500000	20	2
1510000	12	1
1520000	13	1
1530000	17	3
1540000	23	3
1550000	3	2
1560000	10	1
1570000	2	4
1580000	5	11
1590000	4	4
1600000	3	0
1610000	10	9
1620000	12	1
1630000	6	0
1640000	1	3
1650000	5	0
1660000	12	5
1670000	6	5
1680000	4	2
1690000	0	0
1700000	0	1
1710000	0	0
1720000	0	0
1730000	0	1
1740000	0	0
1750000	0	0
1760000	0	0
1770000	0	0
1780000	0	0
1790000	0	0
1800000	0	0
1810000	0	0
1820000	0	2
1830000	0	0
1840000	0	0
1850000	0	2
1860000	0	0
1870000	14	2
1880000	24	2
1890000	5	0
1900000	6	6
1910000	14	3
1920000	19	4
1930000	6	0
1940000	9	2
1950000	10	0
1960000	4	0
1970000	3	0
1980000	8	1
1990000	6	0
2000000	3	1
2010000	6	0
2020000	16	4
2030000	17	4
2040000	19	2
2050000	8	0
2060000	7	0
2070000	21	2
2080000	6	1
2090000	13	2
2100000	10	2
2110000	19	7
2120000	11	2
2130000	7	0
2140000	10	4
2150000	0	0
2160000	1	0
2170000	1	0
2180000	0	0
2190000	0	0
2200000	0	0
2210000	0	0
2220000	0	0
2230000	0	0
2240000	1	0
2250000	1	0
2260000	0	0
2270000	1	0
2280000	0	0
2290000	0	0
2300000	0	0
2310000	0	0
2320000	0	0
2330000	0	0
2340000	0	0
2350000	0	2
2360000	6	1
2370000	12	0
2380000	24	3
2390000	23	0
2400000	3	0
2410000	20	3
2420000	45	5
2430000	5	0
2440000	16	2
2450000	10	0
2460000	21	0
2470000	12	0
2480000	9	0
2490000	4	3
2500000	11	0
2510000	3	1
2520000	6	0
2530000	6	0
2540000	11	0
2550000	9	0
2560000	15	0
2570000	35	0
2580000	11	1
2590000	16	4
2600000	21	0
2610000	31	1
2620000	23	0
2630000	23	2
2640000	22	2
2650000	21	1
2660000	29	3
2670000	15	0
2680000	11	0
2690000	5	1
2700000	3	0
2710000	9	2
2720000	7	0
2730000	21	0
2740000	27	1
2750000	28	3
2760000	12	2
2770000	5	3
2780000	14	0
2790000	10	1
2800000	21	3
2810000	23	0
2820000	28	0
2830000	28	2
2840000	31	0
2850000	26	3
2860000	9	0
2870000	28	2
2880000	8	0
2890000	6	0
2900000	4	0
2910000	14	1
2920000	10	6
2930000	6	3
2940000	21	0
2950000	16	1
2960000	14	2
2970000	34	3
2980000	6	0
2990000	3	0
3000000	21	0
3010000	22	0
3020000	12	1
3030000	39	0
3040000	25	1
3050000	26	14
3060000	7	0
3070000	2	0
3080000	13	1
3090000	2	2
3100000	1	0
3110000	4	1
3120000	15	0
3130000	5	1
3140000	7	0
3150000	10	0
3160000	5	0
3170000	2	0
3180000	8	0
3190000	13	0
3200000	9	3
3210000	19	1
3220000	27	5
3230000	12	0
3240000	18	4
3250000	21	0
3260000	24	3
3270000	18	5
3280000	7	0
3290000	6	2
3300000	12	0
3310000	8	0
3320000	2	0
3330000	2	0
3340000	16	0
3350000	6	0
3360000	31	3
3370000	2	2
3380000	8	0
3390000	16	0
3400000	9	0
3410000	12	1
3420000	9	0
3430000	4	0
3440000	7	1
3450000	10	1
3460000	14	2
3470000	26	1
3480000	15	0
3490000	2	0
3500000	6	0
3510000	16	0
3520000	16	7
3530000	18	2
3540000	14	1
3550000	10	0
3560000	13	1
3570000	10	1
3580000	19	13
3590000	28	6
3600000	45	9
3610000	16	2
3620000	5	0
3630000	24	0
3640000	13	1
3650000	19	2
3660000	26	0
3670000	6	0
3680000	2	3
3690000	14	5
