position	numhm	numht
500000	0	335
1000000	2	703
1500000	0	868
2000000	0	1601
2500000	0	1264
3000000	1	1198
3500000	0	2731
4000000	0	1332
4500000	0	2234
5000000	1	1333
5500000	0	1775
6000000	0	1860
6500000	0	2270
7000000	0	2245
7500000	1	2260
8000000	0	2097
8500000	2	2713
9000000	1	2447
9500000	3	1562
10000000	1	1760
10500000	1	2374
11000000	2	2142
11500000	1	4639
12000000	3	2081
12500000	3	3418
13000000	5	3630
13500000	2	4555
14000000	4	3769
14500000	10	2679
15000000	30	1522
15500000	60	3481
16000000	12	3386
16500000	4	4963
17000000	20	4022
17500000	2	3672
18000000	1	2115
18500000	0	2859
19000000	2	1912
19500000	0	3411
20000000	1	2268
20500000	0	1365
21000000	0	2031
21500000	3	3417
22000000	2	3753
22500000	3	4323
23000000	1	4453
23500000	2	4630
24000000	1	3411
24500000	0	3906
25000000	3	3479
25500000	2	2286
26000000	0	1796
26500000	0	3219
27000000	1	1978
27500000	0	1635
28000000	0	2186
28500000	1	1329
29000000	2	792
29500000	1	1888
30000000	1	1551
30500000	9	1751
31000000	2	3125
31500000	2	3252
32000000	8	3343
32500000	4	3350
33000000	1	3306
33500000	7	4894
34000000	7	3102
34500000	49	4526
35000000	5	3967
35500000	2	4412
36000000	6	4774
36500000	3	4642
37000000	4	3941
37500000	8	3315
38000000	1	2761
38500000	0	2749
39000000	0	1686
39500000	0	2456
40000000	2	2137
40500000	6	1570
41000000	0	1414
41500000	5	971
42000000	2	647
42500000	7	539
43000000	5	286
43500000	6	416
44000000	8	155
44500000	3	158
45000000	3	147
45500000	2	62
46000000	4	17
46500000	10	22
47000000	7	11
47500000	9	26
48000000	6	31
48500000	0	34
49000000	2	5
49500000	9	14
50000000	5	3
50500000	4	1071
51000000	0	1599
51500000	0	1943
52000000	0	1685
52500000	0	1433
53000000	0	1371
53500000	1	1295
54000000	1	1624
54500000	0	839
55000000	0	1540
55500000	0	993
56000000	2	2179
56500000	1	2075
57000000	2	1180
57500000	0	1298
58000000	0	2156
58500000	1	2724
59000000	7	1995
59500000	4	3720
60000000	3	3860
60500000	2	2793
61000000	2	3324
61500000	10	3814
62000000	0	5141
62500000	6	4837
63000000	4	4428
63500000	12	3179
64000000	119	4147
64500000	43	4337
65000000	14	3299
65500000	9	4861
66000000	6	4502
66500000	3	4945
67000000	1	4436
67500000	2	4319
68000000	1	2579
68500000	1	2338
69000000	1	1770
69500000	0	1313
70000000	0	1503
70500000	2	1758
71000000	1	1895
71500000	0	1343
72000000	1	489
72500000	0	1589
73000000	2	1429
73500000	0	1283
74000000	0	2368
74500000	2	3592
75000000	2	3498
75500000	9	4146
76000000	6	4593
76500000	5	4910
77000000	18	2654
77500000	3	2218
78000000	56	4858
78500000	9	4340
79000000	4	3823
79500000	4	2761
80000000	7	3923
80500000	5	4478
81000000	2	4416
81500000	3	3840
82000000	3	3615
82500000	2	2783
83000000	8	2989
83500000	9	3928
84000000	1	2915
84500000	1	4148
85000000	3	2225
85500000	2	2201
86000000	0	2489
86500000	0	1167
87000000	0	1665
87500000	0	1136
88000000	0	1339
88500000	0	1731
89000000	0	1010
89500000	0	963
90000000	0	1522
90500000	0	1165
91000000	0	1947
91500000	0	1756
92000000	0	1575
92500000	2	1812
93000000	2	3312
93500000	0	2015
94000000	1	2260
94500000	1	1574
95000000	1	1365
95500000	1	1186
96000000	1	1551
96500000	0	963
97000000	0	1152
97500000	0	2177
98000000	1	1956
98500000	0	2804
99000000	1	2014
99500000	2	3231
100000000	0	2690
100500000	0	3180
101000000	1	4065
101500000	1	2567
102000000	0	3468
102500000	11	4730
103000000	2	3886
103500000	11	2491
104000000	27	4817
104500000	8	3292
105000000	7	3209
105500000	8	3715
106000000	10	3007
106500000	6	3011
107000000	3	2623
107500000	3	4498
108000000	0	4020
108500000	2	3331
109000000	0	3487
109500000	2	4591
110000000	8	4930
110500000	8	3571
111000000	2	4075
111500000	4	2863
112000000	2	4281
112500000	3	1805
113000000	7	2195
113500000	0	2165
114000000	0	2527
114500000	0	2504
115000000	1	1488
115500000	0	1387
116000000	0	1417
116500000	2	3085
117000000	0	1291
117500000	0	1732
118000000	2	1508
118500000	1	2054
119000000	0	2228
119500000	9	671
120000000	1	2
