position	numhm	numht
100000	0	23
200000	0	140
300000	0	99
400000	0	13
500000	0	60
600000	0	178
700000	0	310
800000	2	201
900000	0	9
1000000	0	5
1100000	0	55
1200000	0	384
1300000	0	102
1400000	0	2
1500000	0	325
1600000	0	619
1700000	0	215
1800000	0	204
1900000	0	323
2000000	0	240
2100000	0	236
2200000	0	207
2300000	0	289
2400000	0	264
2500000	0	268
2600000	1	321
2700000	0	160
2800000	0	355
2900000	0	174
3000000	0	188
3100000	0	304
3200000	0	600
3300000	0	1356
3400000	0	324
3500000	0	147
3600000	0	233
3700000	0	128
3800000	0	535
3900000	0	332
4000000	0	104
4100000	0	250
4200000	0	540
4300000	0	366
4400000	0	713
4500000	0	365
4600000	1	417
4700000	0	354
4800000	0	158
4900000	0	278
5000000	0	126
5100000	0	36
5200000	0	467
5300000	0	266
5400000	0	475
5500000	0	531
5600000	0	226
5700000	0	659
5800000	0	191
5900000	0	535
6000000	0	249
6100000	0	215
6200000	0	1205
6300000	0	271
6400000	0	203
6500000	0	376
6600000	0	463
6700000	0	248
6800000	0	752
6900000	0	328
7000000	0	454
7100000	0	598
7200000	0	450
7300000	0	317
7400000	1	367
7500000	0	528
7600000	0	359
7700000	0	235
7800000	0	579
7900000	0	527
8000000	0	397
8100000	0	464
8200000	0	504
8300000	1	592
8400000	0	640
8500000	1	513
8600000	0	968
8700000	0	933
8800000	0	121
8900000	0	96
9000000	1	329
9100000	0	167
9200000	0	252
9300000	1	91
9400000	2	401
9500000	0	651
9600000	1	360
9700000	0	264
9800000	0	303
9900000	0	452
10000000	0	381
10100000	0	433
10200000	0	488
10300000	1	116
10400000	0	348
10500000	0	989
10600000	1	365
10700000	1	328
10800000	0	189
10900000	0	441
11000000	0	819
11100000	0	718
11200000	1	598
11300000	0	1344
11400000	0	911
11500000	0	1068
11600000	0	861
11700000	1	391
11800000	0	249
11900000	0	346
12000000	2	234
12100000	0	151
12200000	0	737
12300000	0	661
12400000	1	838
12500000	2	1031
12600000	2	463
12700000	0	737
12800000	0	566
12900000	3	1010
13000000	0	854
13100000	0	288
13200000	2	982
13300000	0	1088
13400000	0	1176
13500000	0	1021
13600000	1	957
13700000	3	1168
13800000	0	612
13900000	0	792
14000000	0	240
14100000	2	198
14200000	0	618
14300000	2	1059
14400000	1	491
14500000	5	313
14600000	5	181
14700000	10	332
14800000	6	264
14900000	3	286
15000000	6	459
15100000	0	683
15200000	10	659
15300000	14	733
15400000	18	750
15500000	18	656
15600000	4	1424
15700000	3	303
15800000	4	494
15900000	1	354
16000000	0	811
16100000	1	1032
16200000	1	911
16300000	1	751
16400000	0	1619
16500000	1	650
16600000	13	895
16700000	0	1003
16800000	1	575
16900000	5	760
17000000	1	789
17100000	1	753
17200000	1	517
17300000	0	628
17400000	0	837
17500000	0	937
17600000	0	815
17700000	0	582
17800000	1	142
17900000	0	401
18000000	0	175
18100000	0	725
18200000	0	468
18300000	0	392
18400000	0	799
18500000	0	475
18600000	0	525
18700000	0	384
18800000	1	503
18900000	1	349
19000000	0	151
19100000	0	465
19200000	0	208
19300000	0	880
19400000	0	945
19500000	0	913
19600000	0	559
19700000	0	377
19800000	1	475
19900000	0	555
20000000	0	302
20100000	0	436
20200000	0	665
20300000	0	88
20400000	0	80
20500000	0	96
20600000	0	93
20700000	0	280
20800000	0	586
20900000	0	308
21000000	0	764
21100000	1	300
21200000	0	736
21300000	2	597
21400000	0	853
21500000	0	931
21600000	0	583
