position	numhm	numht
50000	0	7
100000	0	16
150000	0	69
200000	0	71
250000	0	2
300000	0	97
350000	0	7
400000	0	6
450000	0	18
500000	0	42
550000	0	7
600000	0	171
650000	0	172
700000	0	138
750000	0	89
800000	2	112
850000	0	5
900000	0	4
950000	0	1
1000000	0	4
1050000	0	10
1100000	0	45
1150000	0	136
1200000	0	248
1250000	0	94
1300000	0	8
1350000	0	0
1400000	0	2
1450000	0	158
1500000	0	167
1550000	0	238
1600000	0	381
1650000	0	86
1700000	0	129
1750000	0	137
1800000	0	67
1850000	0	147
1900000	0	176
1950000	0	126
2000000	0	114
2050000	0	162
2100000	0	74
2150000	0	91
2200000	0	116
2250000	0	176
2300000	0	113
2350000	0	86
2400000	0	178
2450000	0	101
2500000	0	167
2550000	0	123
2600000	1	198
2650000	0	54
2700000	0	106
2750000	0	217
2800000	0	138
2850000	0	105
2900000	0	69
2950000	0	34
3000000	0	154
3050000	0	104
3100000	0	200
3150000	0	206
3200000	0	394
3250000	0	833
3300000	0	523
3350000	0	316
3400000	0	8
3450000	0	39
3500000	0	108
3550000	0	60
3600000	0	173
3650000	0	65
3700000	0	63
3750000	0	169
3800000	0	366
3850000	0	176
3900000	0	156
3950000	0	103
4000000	0	1
4050000	0	35
4100000	0	215
4150000	0	323
4200000	0	217
4250000	0	157
4300000	0	209
4350000	0	465
4400000	0	248
4450000	0	195
4500000	0	170
4550000	0	157
4600000	1	260
4650000	0	342
4700000	0	12
4750000	0	21
4800000	0	137
4850000	0	159
4900000	0	119
4950000	0	70
5000000	0	56
5050000	0	31
5100000	0	5
5150000	0	231
5200000	0	236
5250000	0	101
5300000	0	165
5350000	0	97
5400000	0	378
5450000	0	194
5500000	0	337
5550000	0	94
5600000	0	132
5650000	0	144
5700000	0	515
5750000	0	89
5800000	0	102
5850000	0	73
5900000	0	462
5950000	0	131
6000000	0	118
6050000	0	95
6100000	0	120
6150000	0	742
6200000	0	463
6250000	0	152
6300000	0	119
6350000	0	90
6400000	0	113
6450000	0	75
6500000	0	301
6550000	0	227
6600000	0	236
6650000	0	127
6700000	0	121
6750000	0	393
6800000	0	359
6850000	0	160
6900000	0	168
6950000	0	170
7000000	0	284
7050000	0	264
7100000	0	334
7150000	0	193
7200000	0	257
7250000	0	147
7300000	0	170
7350000	0	192
7400000	1	175
7450000	0	260
7500000	0	268
7550000	0	304
7600000	0	55
7650000	0	149
7700000	0	86
7750000	0	386
7800000	0	193
7850000	0	317
7900000	0	210
7950000	0	205
8000000	0	192
8050000	0	163
8100000	0	301
8150000	0	181
8200000	0	323
8250000	1	269
8300000	0	323
8350000	0	408
8400000	0	232
8450000	0	245
8500000	1	268
8550000	0	652
8600000	0	316
8650000	0	298
8700000	0	635
8750000	0	112
8800000	0	9
8850000	0	7
8900000	0	89
8950000	1	153
9000000	0	176
9050000	0	121
9100000	0	46
9150000	0	175
9200000	0	77
9250000	0	65
9300000	1	26
9350000	0	155
9400000	2	246
9450000	0	572
9500000	0	79
9550000	0	228
9600000	1	132
9650000	0	185
9700000	0	79
9750000	0	121
9800000	0	182
9850000	0	265
9900000	0	187
9950000	0	207
10000000	0	174
10050000	0	272
10100000	0	161
10150000	0	281
10200000	0	207
10250000	0	70
10300000	1	46
10350000	0	141
10400000	0	207
10450000	0	785
10500000	0	204
10550000	0	198
10600000	1	167
10650000	0	190
10700000	1	138
10750000	0	141
10800000	0	48
10850000	0	249
10900000	0	192
10950000	0	253
11000000	0	566
11050000	0	426
11100000	0	292
11150000	1	220
11200000	0	378
11250000	0	591
11300000	0	753
11350000	0	569
11400000	0	342
11450000	0	510
11500000	0	558
11550000	0	421
11600000	0	440
11650000	0	141
11700000	1	250
11750000	0	142
11800000	0	107
11850000	0	297
11900000	0	49
11950000	0	80
12000000	2	154
12050000	0	75
12100000	0	76
12150000	0	261
12200000	0	476
12250000	0	305
12300000	0	356
12350000	1	226
12400000	0	612
12450000	0	443
12500000	2	588
12550000	1	260
12600000	1	203
12650000	0	280
12700000	0	457
12750000	0	280
12800000	0	286
12850000	0	362
12900000	3	648
12950000	0	570
13000000	0	284
13050000	0	93
13100000	0	195
13150000	0	505
13200000	2	477
13250000	0	648
13300000	0	440
13350000	0	653
13400000	0	523
13450000	0	552
13500000	0	469
13550000	0	523
13600000	1	434
13650000	1	931
13700000	2	237
13750000	0	271
13800000	0	341
13850000	0	303
13900000	0	489
13950000	0	128
14000000	0	112
14050000	1	82
14100000	1	116
14150000	0	133
14200000	0	485
14250000	1	558
14300000	1	501
14350000	0	332
14400000	1	159
14450000	3	148
14500000	2	165
14550000	5	76
14600000	0	105
14650000	4	32
14700000	6	300
14750000	6	264
14800000	0	0
14850000	3	144
14900000	0	142
14950000	3	283
15000000	3	176
15050000	0	277
15100000	0	406
15150000	2	300
15200000	8	359
15250000	6	346
15300000	8	387
15350000	4	358
15400000	14	392
15450000	17	480
15500000	1	176
15550000	0	690
15600000	4	734
15650000	0	197
15700000	3	106
15750000	3	418
15800000	1	76
15850000	0	223
15900000	1	131
15950000	0	373
16000000	0	438
16050000	0	500
16100000	1	532
16150000	1	447
16200000	0	464
16250000	1	384
16300000	0	367
16350000	0	502
16400000	0	1117
16450000	1	364
16500000	0	286
16550000	12	356
16600000	1	539
16650000	0	445
16700000	0	558
16750000	1	315
16800000	0	260
16850000	0	421
16900000	5	339
16950000	1	340
17000000	0	449
17050000	1	526
17100000	0	227
17150000	1	279
17200000	0	238
17250000	0	215
17300000	0	413
17350000	0	545
17400000	0	292
17450000	0	524
17500000	0	413
17550000	0	465
17600000	0	350
17650000	0	214
17700000	0	368
17750000	1	94
17800000	0	48
17850000	0	234
17900000	0	167
17950000	0	45
18000000	0	130
18050000	0	315
18100000	0	410
18150000	0	255
18200000	0	213
18250000	0	203
18300000	0	189
18350000	0	412
18400000	0	387
18450000	0	139
18500000	0	336
18550000	0	223
18600000	0	302
18650000	0	286
18700000	0	98
18750000	1	293
18800000	0	210
18850000	1	205
18900000	0	144
18950000	0	56
19000000	0	95
19050000	0	79
19100000	0	386
19150000	0	185
19200000	0	23
19250000	0	439
19300000	0	441
19350000	0	540
19400000	0	405
19450000	0	423
19500000	0	490
19550000	0	253
19600000	0	306
19650000	0	207
19700000	0	170
19750000	1	442
19800000	0	33
19850000	0	346
19900000	0	209
19950000	0	220
20000000	0	82
20050000	0	264
20100000	0	172
20150000	0	393
20200000	0	272
20250000	0	75
20300000	0	13
20350000	0	40
20400000	0	40
20450000	0	51
20500000	0	45
20550000	0	55
20600000	0	38
20650000	0	43
20700000	0	237
20750000	0	294
20800000	0	292
20850000	0	172
20900000	0	136
20950000	0	481
21000000	0	283
21050000	1	57
21100000	0	243
21150000	0	346
21200000	0	390
21250000	1	471
21300000	1	126
21350000	0	405
21400000	0	448
21450000	0	518
21500000	0	413
21550000	0	357
21600000	0	226
21650000	0	546
21700000	0	562
21750000	1	456
21800000	1	299
21850000	0	288
21900000	0	486
21950000	0	314
22000000	0	219
22050000	0	447
22100000	0	574
22150000	1	295
22200000	0	268
22250000	1	366
22300000	0	653
22350000	1	638
22400000	0	478
22450000	0	313
22500000	0	291
22550000	0	415
22600000	0	766
22650000	0	475
22700000	0	79
22750000	0	349
22800000	0	261
22850000	1	782
22900000	0	456
22950000	0	431
23000000	0	439
23050000	0	268
23100000	0	532
23150000	0	762
23200000	0	721
23250000	1	215
23300000	1	593
23350000	0	450
23400000	0	411
23450000	0	382
23500000	0	296
23550000	0	201
23600000	0	295
23650000	0	281
23700000	0	244
23750000	0	520
23800000	0	308
23850000	0	665
23900000	0	340
23950000	1	324
24000000	0	233
24050000	0	474
24100000	0	339
24150000	0	380
24200000	0	178
24250000	0	535
24300000	0	645
24350000	0	235
24400000	0	549
24450000	0	186
24500000	0	385
24550000	1	178
24600000	0	397
24650000	0	318
24700000	0	668
24750000	0	471
24800000	0	326
24850000	0	491
24900000	0	212
24950000	2	280
25000000	0	138
25050000	0	393
25100000	0	166
25150000	1	251
25200000	1	141
25250000	0	181
25300000	0	272
25350000	0	291
25400000	0	274
25450000	0	240
25500000	0	77
25550000	0	6
25600000	0	114
25650000	0	158
25700000	0	181
25750000	0	109
25800000	0	287
25850000	0	126
25900000	0	194
25950000	0	303
26000000	0	318
26050000	0	153
26100000	0	241
26150000	0	538
26200000	0	571
26250000	0	281
26300000	0	280
26350000	0	223
26400000	0	308
26450000	0	285
26500000	0	339
26550000	0	71
26600000	0	126
26650000	0	177
26700000	0	123
26750000	0	217
26800000	0	72
26850000	0	134
26900000	1	570
26950000	0	352
27000000	0	136
27050000	0	108
27100000	0	260
27150000	0	330
27200000	0	108
27250000	0	123
27300000	0	137
27350000	0	164
27400000	0	157
27450000	0	191
27500000	0	57
27550000	0	174
27600000	0	218
27650000	0	234
27700000	0	220
27750000	0	291
27800000	0	221
27850000	0	113
27900000	0	191
27950000	0	347
28000000	0	177
28050000	0	74
28100000	0	84
28150000	0	235
28200000	0	147
28250000	0	124
28300000	0	118
28350000	0	117
28400000	1	190
28450000	0	230
28500000	0	10
28550000	0	153
28600000	0	126
28650000	0	101
28700000	0	1
28750000	0	5
28800000	0	2
28850000	1	48
28900000	0	78
28950000	1	178
29000000	0	100
29050000	0	128
29100000	0	69
29150000	0	162
29200000	0	95
29250000	0	128
29300000	0	68
29350000	0	137
29400000	0	353
29450000	0	294
29500000	1	454
29550000	0	266
29600000	1	219
29650000	0	169
29700000	0	68
29750000	0	126
29800000	0	187
29850000	0	170
29900000	0	121
29950000	0	205
30000000	0	20
30050000	1	91
30100000	0	162
30150000	0	64
30200000	0	208
30250000	0	127
30300000	0	222
30350000	0	146
30400000	0	210
30450000	5	280
30500000	3	241
30550000	1	294
30600000	0	286
30650000	0	141
30700000	0	355
30750000	0	438
30800000	0	339
30850000	0	185
30900000	0	250
30950000	0	331
31000000	1	506
31050000	0	448
31100000	0	376
31150000	2	290
31200000	0	205
31250000	0	273
31300000	0	314
31350000	0	300
31400000	0	439
31450000	0	302
31500000	0	305
31550000	0	185
31600000	0	321
31650000	1	575
31700000	2	178
31750000	4	391
31800000	0	330
31850000	1	273
31900000	0	408
31950000	0	251
32000000	0	431
32050000	1	283
32100000	0	213
32150000	0	326
32200000	0	281
32250000	0	359
32300000	0	463
32350000	2	293
32400000	0	430
32450000	1	677
32500000	0	25
32550000	0	12
32600000	0	15
32650000	0	425
32700000	0	362
32750000	1	381
32800000	0	501
32850000	0	388
32900000	0	357
32950000	0	555
33000000	0	310
33050000	1	715
33100000	1	201
33150000	2	886
33200000	0	715
33250000	0	353
33300000	0	262
33350000	0	448
33400000	1	338
33450000	0	434
33500000	2	542
33550000	2	958
33600000	0	1185
33650000	3	252
33700000	1	125
33750000	0	1
33800000	0	8
33850000	0	0
33900000	0	4
33950000	1	69
34000000	0	500
34050000	33	426
34100000	13	468
34150000	0	475
34200000	0	561
34250000	0	398
34300000	1	389
34350000	2	495
34400000	0	445
34450000	0	550
34500000	0	319
34550000	1	428
34600000	0	508
34650000	2	520
34700000	1	437
34750000	0	657
34800000	0	692
34850000	1	284
34900000	0	25
34950000	0	234
35000000	0	182
35050000	0	185
35100000	2	377
35150000	0	626
35200000	0	366
35250000	0	403
35300000	0	518
35350000	0	196
35400000	0	464
35450000	0	585
35500000	0	692
35550000	0	414
35600000	0	481
35650000	0	461
35700000	1	162
35750000	2	769
35800000	0	850
35850000	0	593
35900000	0	484
35950000	2	273
36000000	1	287
36050000	0	223
36100000	0	238
36150000	0	482
36200000	1	577
36250000	0	464
36300000	0	182
36350000	1	1403
36400000	0	379
36450000	0	317
36500000	1	377
36550000	0	302
36600000	0	299
36650000	0	226
36700000	1	363
36750000	0	233
36800000	1	211
36850000	0	687
36900000	0	578
36950000	2	609
37000000	0	433
37050000	2	211
37100000	2	392
37150000	1	343
37200000	2	149
37250000	0	248
