fragment	length	numhm	numht
seq_id_1	3746	0	0
seq_id_2	6527	0	0
seq_id_3	1116	0	0
seq_id_4	41070	0	0
seq_id_5	13614	0	1
seq_id_6	34672	0	0
seq_id_7	3275	0	0
seq_id_8	8726	0	0
seq_id_9	12908	0	0
seq_id_10	21863	0	1
seq_id_11	36067	0	0
seq_id_12	4106	0	0
seq_id_13	9837	0	0
seq_id_14	3693	0	0
seq_id_15	2631	0	0
seq_id_16	538	0	0
seq_id_17	3300	0	0
seq_id_18	522	0	0
seq_id_19	1247	0	0
seq_id_20	1354	0	0
seq_id_21	954	0	0
seq_id_22	45643	0	0
seq_id_23	2182	0	0
seq_id_24	5907	0	0
seq_id_25	566	0	0
seq_id_26	1564	0	0
seq_id_27	932	0	0
seq_id_28	6526	0	0
seq_id_29	5175	0	0
seq_id_30	6145	0	0
seq_id_31	1022	0	0
seq_id_32	6720	0	0
seq_id_33	11836	0	0
seq_id_34	4495	0	0
seq_id_35	667	0	0
seq_id_36	84557	0	1
seq_id_37	1503	0	0
seq_id_38	1910	0	0
seq_id_39	3787	0	0
seq_id_40	5538	0	0
seq_id_41	1858	0	0
seq_id_42	16952	0	0
seq_id_43	2247	0	0
seq_id_44	10101	0	0
seq_id_45	2377	0	0
seq_id_46	1454	0	0
seq_id_47	13531	0	0
seq_id_48	2538	0	0
seq_id_49	14972	0	0
seq_id_50	22712	0	0
seq_id_51	9756	0	0
seq_id_52	1753	0	0
seq_id_53	884	0	0
seq_id_54	1629	0	0
seq_id_55	6216	0	0
seq_id_56	2128	0	0
seq_id_57	1445	0	0
seq_id_58	14237	0	0
seq_id_59	14269	0	0
seq_id_60	515	0	0
seq_id_61	4693	0	0
seq_id_62	1597	0	0
seq_id_63	3328	0	0
seq_id_64	2124	0	0
seq_id_65	19129	0	0
seq_id_66	2423	0	0
seq_id_67	5142	0	0
seq_id_68	1713	0	0
seq_id_69	4197	0	0
seq_id_70	3806	0	0
seq_id_71	18074	0	0
seq_id_72	3251	0	0
seq_id_73	13270	0	0
seq_id_74	14561	0	0
seq_id_75	9573	0	0
seq_id_76	6277	0	0
seq_id_77	12514	0	0
seq_id_78	6991	0	0
seq_id_79	3884	0	0
seq_id_80	967	0	0
seq_id_81	3513	0	0
seq_id_82	11861	0	0
seq_id_83	25612	0	0
seq_id_84	2736	0	0
seq_id_85	1670	0	0
seq_id_86	17792	0	0
seq_id_87	3627	0	0
seq_id_88	7705	0	0
seq_id_89	1345	0	0
seq_id_90	7340	0	0
seq_id_91	4867	0	0
seq_id_92	1012	0	0
seq_id_93	26228	0	0
seq_id_94	2235	0	0
seq_id_95	2581	0	0
seq_id_96	670	0	0
seq_id_97	1887	0	0
seq_id_98	809	0	0
seq_id_99	11257	0	0
seq_id_100	11610	0	0
seq_id_101	3653	0	0
seq_id_102	1039	0	0
seq_id_103	4382	0	0
seq_id_104	1523	0	0
seq_id_105	1611	0	0
seq_id_106	724	0	0
seq_id_107	33544	0	1
seq_id_108	2910	0	0
seq_id_109	617	0	0
seq_id_110	1455	0	0
seq_id_111	62220	0	1
seq_id_112	19104	0	0
seq_id_113	1573	0	0
seq_id_114	1715	0	0
seq_id_115	23805	0	0
seq_id_116	2538	0	0
seq_id_117	6700	0	0
seq_id_118	566	0	0
seq_id_119	6691	0	0
seq_id_120	1444	0	0
seq_id_121	938	0	0
seq_id_122	18233	0	0
seq_id_123	574	0	0
seq_id_124	5386	0	0
seq_id_125	975	0	0
seq_id_126	13196	0	0
seq_id_127	3660	0	0
seq_id_128	3815	0	0
seq_id_129	15529	0	0
seq_id_130	6705	0	0
seq_id_131	4827	0	0
seq_id_132	19934	0	0
seq_id_133	14335	0	0
seq_id_134	7281	0	0
seq_id_135	3380	0	0
seq_id_136	15019	0	0
seq_id_137	7216	0	0
seq_id_138	8297	0	0
seq_id_139	588	0	0
seq_id_140	201339	0	0
seq_id_141	5224	0	0
seq_id_142	967	0	0
seq_id_143	6984	0	0
seq_id_144	998	0	0
seq_id_145	5190	0	0
seq_id_146	3752	0	0
seq_id_147	255246	0	0
seq_id_148	3097	0	1
seq_id_149	3989	0	0
seq_id_150	560	0	0
seq_id_151	5395	0	0
seq_id_152	3531	0	0
seq_id_153	4014	0	0
seq_id_154	1298	0	0
seq_id_155	11124	0	0
seq_id_156	23681	0	0
seq_id_157	1181	0	0
seq_id_158	11283	0	0
seq_id_159	3723	0	1
seq_id_160	3357	0	0
seq_id_161	7271	0	0
seq_id_162	2298	0	0
seq_id_163	24913	0	0
seq_id_164	16746	0	0
seq_id_165	13519	0	0
seq_id_166	16083	0	0
seq_id_167	14254	0	0
seq_id_168	1502	0	0
seq_id_169	673	0	0
seq_id_170	1668	0	0
seq_id_171	4332	0	0
seq_id_172	526	0	0
seq_id_173	33734	0	0
seq_id_174	10392	0	0
seq_id_175	2766	0	0
seq_id_176	7798	0	0
seq_id_177	85999	0	0
seq_id_178	15038	0	0
seq_id_179	866	0	0
seq_id_180	78001	0	0
seq_id_181	1079	0	0
seq_id_182	1210	0	0
seq_id_183	545	0	0
seq_id_184	8235	0	0
seq_id_185	3520	0	0
seq_id_186	70187	0	0
seq_id_187	2503	0	0
seq_id_188	8904	0	0
seq_id_189	2273	0	0
seq_id_190	650	0	0
seq_id_191	808	0	0
seq_id_192	689	0	0
seq_id_193	3609	0	0
seq_id_194	1281	0	0
seq_id_195	10657	0	0
seq_id_196	670	0	0
seq_id_197	2265	0	0
seq_id_198	4302	0	0
seq_id_199	3897	0	0
seq_id_200	4108	0	0
seq_id_201	4154	0	0
seq_id_202	1084	0	0
seq_id_203	20142	0	0
seq_id_204	4077	0	0
seq_id_205	3770	0	0
seq_id_206	4802	0	0
seq_id_207	993	0	0
seq_id_208	4702	0	0
seq_id_209	6828	0	0
seq_id_210	65229	0	0
seq_id_211	4391	0	0
seq_id_212	9217	0	0
seq_id_213	5248	0	0
seq_id_214	4491	0	0
seq_id_215	20990	0	0
seq_id_216	3693	0	0
seq_id_217	3324	0	0
seq_id_218	705	0	0
seq_id_219	1645	0	0
seq_id_220	6288	0	0
seq_id_221	1082	0	0
seq_id_222	11712	0	0
seq_id_223	1248	0	0
seq_id_224	1008	0	0
seq_id_225	1331	0	0
seq_id_226	6679	0	0
seq_id_227	1412	0	0
seq_id_228	28053	0	0
seq_id_229	2782	0	0
seq_id_230	1648	0	0
seq_id_231	702	0	0
seq_id_232	5309	0	0
seq_id_233	16688	0	0
seq_id_234	15972	0	0
seq_id_235	1712	0	0
seq_id_236	613	0	0
seq_id_237	1979	0	0
seq_id_238	12940	0	0
seq_id_239	729	0	0
seq_id_240	1120	0	0
seq_id_241	1328	0	0
seq_id_242	837	0	0
seq_id_243	2296	0	0
seq_id_244	4833	0	0
seq_id_245	43861	0	0
seq_id_246	2084	0	0
seq_id_247	633	0	0
seq_id_248	9290	0	0
seq_id_249	686	0	0
seq_id_250	35349	0	1
seq_id_251	21281	0	0
seq_id_252	1247	0	0
seq_id_253	7989	0	0
seq_id_254	7472	0	0
seq_id_255	1086	0	0
seq_id_256	24015	0	0
seq_id_257	868	0	0
seq_id_258	2291	0	0
seq_id_259	3697	0	0
seq_id_260	7705	0	0
seq_id_261	46679	0	0
seq_id_262	28124	0	0
seq_id_263	3913	0	0
seq_id_264	10822	0	0
seq_id_265	613	0	0
seq_id_266	6352	0	0
seq_id_267	7849	0	0
seq_id_268	6822	0	0
seq_id_269	3750	0	0
seq_id_270	1917	0	0
seq_id_271	9929	0	0
seq_id_272	17888	0	0
seq_id_273	1685	0	0
seq_id_274	10923	0	0
seq_id_275	2489	0	0
seq_id_276	8929	0	0
seq_id_277	719	0	0
seq_id_278	31268	0	0
seq_id_279	947	0	0
seq_id_280	2174	0	0
seq_id_281	4953	0	0
seq_id_282	4748	0	0
seq_id_283	11045	0	0
seq_id_284	605	0	0
seq_id_285	508	0	0
seq_id_286	9938	0	0
seq_id_287	1516	0	0
seq_id_288	3663	0	0
seq_id_289	11582	0	0
seq_id_290	15338	0	0
seq_id_291	617	0	0
seq_id_292	7413	0	0
seq_id_293	1236	0	0
seq_id_294	1044	0	0
seq_id_295	4891	0	0
seq_id_296	1385	0	0
seq_id_297	598	0	0
seq_id_298	52304	0	0
seq_id_299	1293	0	0
seq_id_300	6096	0	0
seq_id_301	746	0	0
seq_id_302	3207	0	0
seq_id_303	677	0	0
seq_id_304	71048	0	1
seq_id_305	4131	0	0
seq_id_306	75052	0	0
seq_id_307	8194	0	0
