fragment	length	numhm	numht
seq_id_1	17986	0	0
seq_id_2	1437	0	0
seq_id_3	2636	0	0
seq_id_4	2380	0	0
seq_id_5	3154	0	0
seq_id_6	30957	0	0
seq_id_7	1013	0	1
seq_id_8	885	0	0
seq_id_9	1290	0	0
seq_id_10	3105	0	0
seq_id_11	1344	0	0
seq_id_12	1188	0	0
seq_id_13	23247	0	0
seq_id_14	23263	0	0
seq_id_15	4605	0	0
seq_id_16	2550	0	0
seq_id_17	1109	0	0
seq_id_18	8826	0	1
seq_id_19	15916	0	0
seq_id_20	985	0	0
seq_id_21	30973	0	0
seq_id_22	6781	0	0
seq_id_23	7548	0	0
seq_id_24	639	0	0
seq_id_25	5207	0	0
seq_id_26	967	0	0
seq_id_27	556	0	0
seq_id_28	12569	0	0
seq_id_29	8216	0	0
seq_id_30	6683	0	0
seq_id_31	9039	0	0
seq_id_32	34955	0	0
seq_id_33	2535	0	0
seq_id_34	1680	0	0
seq_id_35	5470	0	0
seq_id_36	19151	0	0
seq_id_37	1878	0	0
seq_id_38	7612	0	0
seq_id_39	5336	0	0
seq_id_40	837	0	0
seq_id_41	1201	0	0
seq_id_42	3344	0	0
seq_id_43	21907	0	1
seq_id_44	11635	0	0
seq_id_45	779	0	0
seq_id_46	17726	0	0
seq_id_47	1197	0	0
seq_id_48	601	0	0
seq_id_49	2763	0	0
seq_id_50	4892	0	0
seq_id_51	2101	0	0
seq_id_52	1455	0	0
seq_id_53	864	0	0
seq_id_54	15071	0	0
seq_id_55	1000	0	0
seq_id_56	593	0	0
seq_id_57	13974	0	0
seq_id_58	8632	0	0
seq_id_59	6012	0	0
seq_id_60	332449	0	0
seq_id_61	5284	0	0
seq_id_62	1624	0	0
seq_id_63	16844	0	0
seq_id_64	1697	0	0
seq_id_65	618	0	0
seq_id_66	1792	0	0
seq_id_67	1160	0	0
seq_id_68	2136	0	0
seq_id_69	4370	0	0
seq_id_70	730	0	0
seq_id_71	10124	0	0
seq_id_72	1542	0	0
seq_id_73	8807	0	0
seq_id_74	8193	0	0
seq_id_75	28949	0	0
seq_id_76	2772	0	0
seq_id_77	3728	0	1
seq_id_78	12011	0	0
seq_id_79	20574	0	0
seq_id_80	1143	0	0
seq_id_81	1303	0	0
seq_id_82	18515	0	1
seq_id_83	7713	0	0
seq_id_84	63831	0	0
seq_id_85	2885	0	0
seq_id_86	3502	0	0
seq_id_87	150691	0	0
seq_id_88	13215	0	0
seq_id_89	534	0	0
seq_id_90	6123	0	0
seq_id_91	520	0	0
seq_id_92	750	0	0
seq_id_93	794	0	0
seq_id_94	13311	0	0
seq_id_95	2612	0	0
seq_id_96	594	0	0
seq_id_97	4884	0	0
seq_id_98	3915	0	0
seq_id_99	6484	0	0
seq_id_100	3883	0	0
seq_id_101	2338	0	0
seq_id_102	1362	0	0
seq_id_103	8609	0	0
seq_id_104	2043	0	0
seq_id_105	5426	0	0
seq_id_106	1590	0	0
seq_id_107	1018	0	0
seq_id_108	9304	0	0
seq_id_109	24632	0	0
seq_id_110	811	0	0
seq_id_111	15208	0	0
seq_id_112	1165	0	0
seq_id_113	1723	0	0
seq_id_114	7533	0	0
seq_id_115	2046	0	0
seq_id_116	34041	0	0
seq_id_117	884	0	0
seq_id_118	2252	0	0
seq_id_119	3876	0	0
seq_id_120	30669	0	0
seq_id_121	3532	0	0
seq_id_122	13008	0	0
seq_id_123	1827	0	0
seq_id_124	6940	0	0
seq_id_125	30419	0	0
seq_id_126	29855	0	0
