fragment	length	numhm	numht
seq_id_1	2761	0	0
seq_id_2	97201	0	1
seq_id_3	4254	0	0
seq_id_4	19041	0	0
seq_id_5	7270	0	1
seq_id_6	24354	0	0
seq_id_7	8465	0	0
seq_id_8	6853	0	0
seq_id_9	2182	0	0
seq_id_10	667	0	0
seq_id_11	530	0	0
seq_id_12	33667	0	0
seq_id_13	614	0	0
seq_id_14	1684	0	0
seq_id_15	584	0	0
seq_id_16	2110	0	0
seq_id_17	943	0	0
seq_id_18	2482	0	0
seq_id_19	711	0	0
seq_id_20	1485	0	0
seq_id_21	1789	0	0
seq_id_22	5601	0	0
seq_id_23	1267	0	0
seq_id_24	673	0	0
seq_id_25	60917	0	0
seq_id_26	6781	0	0
seq_id_27	3221	0	0
seq_id_28	1754	0	0
seq_id_29	44436	0	1
seq_id_30	855	0	0
seq_id_31	3672	0	0
seq_id_32	844	0	0
seq_id_33	24682	0	0
seq_id_34	6788	0	0
seq_id_35	1121	0	0
seq_id_36	30104	0	0
seq_id_37	12353	0	0
seq_id_38	5567	0	0
seq_id_39	5706	0	0
seq_id_40	1720	0	0
seq_id_41	647	0	0
seq_id_42	818	0	0
seq_id_43	1197	0	0
seq_id_44	1640	0	0
seq_id_45	674	0	0
seq_id_46	12397	0	0
seq_id_47	9824	0	0
seq_id_48	1585	0	0
seq_id_49	839	0	0
seq_id_50	49741	0	0
seq_id_51	13024	0	0
seq_id_52	1003	0	0
seq_id_53	1201	0	0
seq_id_54	34199	0	0
seq_id_55	1060	0	0
seq_id_56	4858	0	0
seq_id_57	77315	0	0
seq_id_58	506	0	0
seq_id_59	816	0	0
seq_id_60	13730	0	0
seq_id_61	25872	0	0
seq_id_62	740	0	0
seq_id_63	18464	0	0
seq_id_64	1317	0	0
seq_id_65	29535	0	0
seq_id_66	7904	0	0
seq_id_67	4294	0	0
seq_id_68	2409	0	0
seq_id_69	6885	0	0
seq_id_70	2806	0	0
seq_id_71	5305	0	0
seq_id_72	3894	0	0
seq_id_73	2261	0	0
seq_id_74	3067	0	0
seq_id_75	7148	0	0
seq_id_76	852	0	0
seq_id_77	631	0	0
seq_id_78	21468	0	0
seq_id_79	12835	0	0
seq_id_80	2223	0	0
seq_id_81	1797	0	0
seq_id_82	1996	0	0
seq_id_83	6042	0	0
seq_id_84	1958	0	0
seq_id_85	9953	0	0
seq_id_86	1848	0	0
seq_id_87	4941	0	0
seq_id_88	1417	0	0
seq_id_89	7420	0	0
seq_id_90	7375	0	1
seq_id_91	5394	0	0
seq_id_92	881	0	0
seq_id_93	957	0	0
seq_id_94	8896	0	0
seq_id_95	35117	0	1
seq_id_96	5297	0	0
seq_id_97	1483	0	0
seq_id_98	1201	0	0
seq_id_99	17004	0	0
seq_id_100	10478	0	0
seq_id_101	2951	0	0
seq_id_102	3244	0	0
seq_id_103	9433	0	0
seq_id_104	2888	0	0
seq_id_105	1986	0	0
seq_id_106	29991	0	0
seq_id_107	3047	0	0
seq_id_108	4770	0	0
seq_id_109	12810	0	0
seq_id_110	572	0	0
seq_id_111	4858	0	0
seq_id_112	3267	0	0
seq_id_113	1621	0	0
seq_id_114	23204	0	0
seq_id_115	514	0	0
seq_id_116	664	0	0
seq_id_117	34935	0	0
seq_id_118	754	0	0
seq_id_119	710	0	0
seq_id_120	2314	0	0
seq_id_121	2165	0	0
seq_id_122	1000	0	0
seq_id_123	1775	0	0
seq_id_124	879	0	0
seq_id_125	19420	0	0
seq_id_126	8424	0	0
seq_id_127	1290	0	0
seq_id_128	2693	0	0
seq_id_129	701	0	0
seq_id_130	567	0	0
seq_id_131	966	0	0
seq_id_132	21381	0	0
seq_id_133	2274	0	0
seq_id_134	6512	0	0
seq_id_135	549	0	0
seq_id_136	6932	0	0
seq_id_137	8058	0	0
seq_id_138	2794	0	0
seq_id_139	2377	0	0
seq_id_140	14687	0	0
seq_id_141	14182	0	0
seq_id_142	35802	0	0
seq_id_143	3434	0	0
seq_id_144	9728	0	0
seq_id_145	1258	0	0
seq_id_146	3552	0	0
seq_id_147	4066	0	0
seq_id_148	6531	0	0
seq_id_149	836	0	0
seq_id_150	720	0	0
seq_id_151	5697	0	0
seq_id_152	2704	0	0
seq_id_153	3093	0	0
seq_id_154	5983	0	0
seq_id_155	19658	0	0
seq_id_156	1947	0	0
seq_id_157	1552	0	0
seq_id_158	528	0	0
seq_id_159	28449	0	0
seq_id_160	1388	0	0
seq_id_161	3164	0	0
seq_id_162	1401	0	0
seq_id_163	12421	0	0
seq_id_164	3722	0	0
seq_id_165	3194	0	0
seq_id_166	6105	0	0
seq_id_167	630	0	0
seq_id_168	1057	0	0
seq_id_169	8842	0	0
seq_id_170	3093	0	0
seq_id_171	3257	0	0
seq_id_172	8354	0	0
seq_id_173	36709	0	0
seq_id_174	1872	0	0
seq_id_175	9648	0	0
seq_id_176	2881	0	0
seq_id_177	88162	0	0
seq_id_178	976	0	0
seq_id_179	1307	0	0
seq_id_180	1280	0	0
seq_id_181	2917	0	0
seq_id_182	1817	0	0
seq_id_183	4566	0	0
seq_id_184	12503	0	0
seq_id_185	13732	0	0
seq_id_186	9798	0	0
seq_id_187	998	0	0
seq_id_188	4283	0	0
seq_id_189	5713	0	0
seq_id_190	14006	0	0
seq_id_191	1073	0	0
seq_id_192	2459	0	0
seq_id_193	5815	0	0
seq_id_194	31104	0	1
seq_id_195	10615	0	0
seq_id_196	1400	0	0
seq_id_197	1629	0	0
seq_id_198	43091	0	1
seq_id_199	19440	0	0
seq_id_200	2352	0	0
seq_id_201	2150	0	0
seq_id_202	10217	0	0
seq_id_203	6051	0	0
seq_id_204	744	0	0
seq_id_205	17385	0	0
seq_id_206	35063	0	0
seq_id_207	1476	0	0
seq_id_208	13155	0	0
seq_id_209	1037	0	0
seq_id_210	1510	0	0
seq_id_211	7701	0	0
seq_id_212	593	0	0
seq_id_213	2974	0	0
seq_id_214	27220	0	0
seq_id_215	995	0	0
seq_id_216	572	0	0
seq_id_217	14929	0	0
seq_id_218	3669	0	0
seq_id_219	939	0	0
seq_id_220	1765	0	0
seq_id_221	37890	0	0
seq_id_222	18461	0	0
seq_id_223	908	0	0
seq_id_224	7875	0	0
seq_id_225	15117	0	0
seq_id_226	10585	0	0
seq_id_227	4008	0	0
seq_id_228	9416	0	0
seq_id_229	2541	0	0
seq_id_230	2224	0	0
seq_id_231	1138	0	0
seq_id_232	1393	0	0
seq_id_233	4639	0	0
seq_id_234	1017	0	0
