fragment	length	numhm	numht
seq_id_1	2556	0	0
seq_id_2	1730	0	0
seq_id_3	13070	0	0
seq_id_4	24381	0	0
seq_id_5	1604	0	0
seq_id_6	2576	0	0
seq_id_7	776	0	0
seq_id_8	1197	0	0
seq_id_9	13108	0	1
seq_id_10	3099	0	0
seq_id_11	14021	0	0
seq_id_12	951	0	0
seq_id_13	70793	0	1
seq_id_14	35918	0	0
seq_id_15	1620	0	0
seq_id_16	585	0	0
seq_id_17	7005	0	0
seq_id_18	714	0	0
seq_id_19	994	0	0
seq_id_20	8130	0	0
seq_id_21	16923	0	0
seq_id_22	1726	0	0
seq_id_23	10071	0	0
seq_id_24	18116	0	0
seq_id_25	6782	0	0
seq_id_26	6654	0	0
seq_id_27	12715	0	0
seq_id_28	10785	0	0
seq_id_29	1002	0	0
seq_id_30	2183	0	0
seq_id_31	4277	0	0
seq_id_32	1817	0	0
seq_id_33	955	0	0
seq_id_34	3717	0	0
seq_id_35	1091	0	0
seq_id_36	1603	0	0
seq_id_37	2379	0	0
seq_id_38	5843	0	0
seq_id_39	615	0	0
seq_id_40	4079	0	0
seq_id_41	1069	0	0
seq_id_42	921	0	0
seq_id_43	8866	0	1
seq_id_44	5463	0	0
seq_id_45	515	0	0
seq_id_46	7739	0	0
seq_id_47	3896	0	0
seq_id_48	896	0	0
seq_id_49	7093	0	0
seq_id_50	1023	0	0
seq_id_51	2302	0	0
seq_id_52	3236	0	0
seq_id_53	42597	0	0
seq_id_54	591	0	0
seq_id_55	25743	0	0
seq_id_56	1940	0	0
seq_id_57	14983	0	0
seq_id_58	508	0	0
seq_id_59	2063	0	0
seq_id_60	8505	0	0
seq_id_61	13941	0	0
seq_id_62	27825	0	0
seq_id_63	13643	0	0
seq_id_64	5308	0	0
seq_id_65	1559	0	0
seq_id_66	7759	0	0
seq_id_67	4405	0	0
seq_id_68	3049	0	0
seq_id_69	1558	0	0
seq_id_70	1152	0	0
seq_id_71	21572	0	0
seq_id_72	970	0	0
seq_id_73	1705	0	0
seq_id_74	604	0	0
seq_id_75	2271	0	0
seq_id_76	853	0	0
seq_id_77	1245	0	0
seq_id_78	6299	0	0
seq_id_79	137394	0	0
seq_id_80	705	0	0
seq_id_81	1174	0	0
seq_id_82	1810	0	0
seq_id_83	65635	0	0
seq_id_84	7496	0	0
seq_id_85	8187	0	0
seq_id_86	867	0	0
seq_id_87	905	0	0
seq_id_88	23750	0	0
seq_id_89	8237	0	0
seq_id_90	1285	0	0
seq_id_91	812	0	0
seq_id_92	30188	0	0
seq_id_93	9360	0	1
seq_id_94	1426	0	0
seq_id_95	42724	0	1
seq_id_96	5595	0	0
seq_id_97	578	0	0
seq_id_98	1905	0	0
seq_id_99	1326	0	0
seq_id_100	3030	0	0
seq_id_101	28000	0	0
seq_id_102	2783	0	0
seq_id_103	1198	0	0
seq_id_104	34607	0	0
seq_id_105	5624	0	0
seq_id_106	875	0	0
seq_id_107	6731	0	0
seq_id_108	1899	0	0
seq_id_109	884	0	0
seq_id_110	9276	0	0
seq_id_111	15709	0	0
seq_id_112	862	0	0
seq_id_113	1928	0	0
seq_id_114	3328	0	0
seq_id_115	637	0	0
seq_id_116	4674	0	0
seq_id_117	1594	0	0
seq_id_118	537	0	0
seq_id_119	10098	0	0
seq_id_120	2463	0	0
seq_id_121	41263	0	0
seq_id_122	1198	0	0
seq_id_123	610	0	0
seq_id_124	6106	0	0
seq_id_125	1989	0	0
seq_id_126	56433	0	0
seq_id_127	1235	0	0
seq_id_128	2144	0	0
seq_id_129	3268	0	0
seq_id_130	3200	0	0
seq_id_131	897	0	0
seq_id_132	7230	0	0
seq_id_133	1752	0	0
seq_id_134	3636	0	0
seq_id_135	2313	0	0
seq_id_136	4419	0	0
seq_id_137	7819	0	0
seq_id_138	33790	0	0
seq_id_139	1371	0	0
seq_id_140	2198	0	0
seq_id_141	32073	0	0
seq_id_142	1648	0	0
seq_id_143	1800	0	0
seq_id_144	1168	0	0
seq_id_145	1781	0	0
seq_id_146	2390	0	0
seq_id_147	2674	0	0
seq_id_148	4179	0	0
seq_id_149	31503	0	0
seq_id_150	24425	0	0
seq_id_151	3200	0	0
seq_id_152	1475	0	0
seq_id_153	32660	0	0
seq_id_154	3488	0	0
seq_id_155	6976	0	0
seq_id_156	10858	0	0
seq_id_157	29456	0	0
seq_id_158	549	0	0
seq_id_159	3556	0	0
seq_id_160	10990	0	0
seq_id_161	13601	0	0
seq_id_162	1120	0	0
seq_id_163	664	0	0
seq_id_164	11728	0	0
seq_id_165	4836	0	0
seq_id_166	1607	0	0
seq_id_167	1550	0	0
seq_id_168	9521	0	0
seq_id_169	10695	0	0
seq_id_170	1414	0	0
seq_id_171	713	0	0
seq_id_172	20737	0	0
seq_id_173	5152	0	0
seq_id_174	8042	0	0
seq_id_175	14587	0	0
seq_id_176	33544	0	0
seq_id_177	3389	0	0
seq_id_178	52692	0	1
seq_id_179	973	0	0
seq_id_180	1745	0	0
seq_id_181	6926	0	0
seq_id_182	27509	0	0
seq_id_183	7427	0	0
seq_id_184	6029	0	0
seq_id_185	7950	0	0
seq_id_186	2066	0	0
seq_id_187	26307	0	1
seq_id_188	55284	0	0
seq_id_189	8406	0	0
seq_id_190	1140	0	0
seq_id_191	41458	0	0
seq_id_192	507	0	0
seq_id_193	1621	0	0
seq_id_194	5220	0	0
seq_id_195	8516	0	0
seq_id_196	3379	0	0
seq_id_197	1621	0	0
seq_id_198	713	0	0
seq_id_199	16411	0	0
seq_id_200	4145	0	0
seq_id_201	673	0	0
seq_id_202	1500	0	0
seq_id_203	7824	0	0
seq_id_204	1569	0	0
seq_id_205	9471	0	0
seq_id_206	2239	0	0
seq_id_207	530	0	0
seq_id_208	13296	0	0
seq_id_209	2534	0	0
seq_id_210	6170	0	0
seq_id_211	1154	0	0
seq_id_212	26577	0	0
seq_id_213	141871	0	0
seq_id_214	1133	0	0
seq_id_215	4185	0	0
seq_id_216	7917	0	0
seq_id_217	584	0	0
seq_id_218	5727	0	0
seq_id_219	14992	0	0
seq_id_220	4846	0	0
seq_id_221	6523	0	0
seq_id_222	241429	0	0
seq_id_223	10251	0	0
seq_id_224	30848	0	0
seq_id_225	959	0	0
seq_id_226	933	0	0
seq_id_227	4028	0	0
seq_id_228	2945	0	0
seq_id_229	1867	0	0
seq_id_230	4412	0	0
seq_id_231	8548	0	0
seq_id_232	29868	0	0
seq_id_233	4212	0	0
seq_id_234	25303	0	0
seq_id_235	6751	0	0
seq_id_236	8232	0	0
seq_id_237	2292	0	0
seq_id_238	1474	0	0
seq_id_239	4085	0	0
seq_id_240	6426	0	0
seq_id_241	163494	0	1
seq_id_242	3408	0	0
seq_id_243	9539	0	0
seq_id_244	19823	0	0
seq_id_245	4163	0	0
seq_id_246	1531	0	0
seq_id_247	4190	0	0
seq_id_248	750	0	0
seq_id_249	15392	0	0
seq_id_250	3824	0	0
seq_id_251	1502	0	0
seq_id_252	3164	0	0
seq_id_253	3127	0	0
seq_id_254	1048	0	0
seq_id_255	853	0	0
seq_id_256	18632	0	0
seq_id_257	1848	0	0
seq_id_258	4298	0	0
seq_id_259	954	0	0
seq_id_260	1254	0	0
seq_id_261	990	0	0
seq_id_262	883	0	0
seq_id_263	5992	0	0
seq_id_264	2321	0	0
seq_id_265	1421	0	0
seq_id_266	8391	0	0
seq_id_267	1623	0	0
seq_id_268	32397	0	0
seq_id_269	12086	0	0
seq_id_270	3838	0	0
seq_id_271	31673	0	0
seq_id_272	780	0	0
seq_id_273	15141	0	0
seq_id_274	3664	0	0
seq_id_275	1616	0	0
seq_id_276	10462	0	0
seq_id_277	8905	0	0
seq_id_278	1435	0	0
seq_id_279	1572	0	0
seq_id_280	2082	0	0
seq_id_281	258448	0	1
seq_id_282	9090	0	0
seq_id_283	20389	0	0
seq_id_284	1439	0	0
seq_id_285	1761	0	0
seq_id_286	1579	0	0
seq_id_287	30465	0	0
seq_id_288	13965	0	0
seq_id_289	8377	0	0
seq_id_290	4767	0	0
seq_id_291	24828	0	0
seq_id_292	3292	0	0
seq_id_293	4285	0	0
seq_id_294	1536	0	0
seq_id_295	1056	0	0
seq_id_296	693	0	0
seq_id_297	1771	0	0
seq_id_298	50245	0	0
seq_id_299	2136	0	0
seq_id_300	6070	0	0
seq_id_301	61734	0	1
seq_id_302	12288	0	0
seq_id_303	39165	0	0
seq_id_304	5250	0	0
seq_id_305	64645	0	0
seq_id_306	56936	0	1
seq_id_307	15520	0	0
seq_id_308	3725	0	0
seq_id_309	64494	0	0
seq_id_310	23734	0	0
seq_id_311	31788	0	0
seq_id_312	577	0	0
seq_id_313	4345	0	0
seq_id_314	20092	0	0
seq_id_315	25776	0	0
seq_id_316	1000	0	0
seq_id_317	9509	0	0
seq_id_318	24616	0	0
seq_id_319	5960	0	0
seq_id_320	501	0	0
seq_id_321	8015	0	0
seq_id_322	28859	0	0
seq_id_323	15894	0	0
seq_id_324	3868	0	0
seq_id_325	1700	0	0
seq_id_326	1004	0	0
seq_id_327	582	0	0
seq_id_328	6225	0	0
seq_id_329	1436	0	0
seq_id_330	3166	0	0
seq_id_331	747	0	0
seq_id_332	3030	0	0
seq_id_333	34258	0	1
seq_id_334	4061	0	0
seq_id_335	1380	0	0
seq_id_336	535	0	0
seq_id_337	3020	0	0
seq_id_338	2740	0	0
seq_id_339	12168	0	0
seq_id_340	23879	0	0
seq_id_341	2927	0	0
seq_id_342	1813	0	0
seq_id_343	897	0	0
seq_id_344	20619	0	0
seq_id_345	27546	0	0
seq_id_346	2106	0	0
seq_id_347	9742	0	0
seq_id_348	4952	0	0
seq_id_349	3564	0	0
seq_id_350	2016	0	0
seq_id_351	1059	0	0
seq_id_352	11634	0	1
seq_id_353	10826	0	0
seq_id_354	858	0	0
seq_id_355	51876	0	0
seq_id_356	8782	0	0
seq_id_357	531	0	0
seq_id_358	25623	0	0
seq_id_359	30563	0	0
seq_id_360	6340	0	0
seq_id_361	8144	0	0
seq_id_362	509	0	0
seq_id_363	1021	0	0
seq_id_364	8233	0	0
seq_id_365	7289	0	0
seq_id_366	628	0	0
seq_id_367	8826	0	0
seq_id_368	1479	0	0
seq_id_369	5436	0	0
seq_id_370	1142	0	0
seq_id_371	13856	0	0
seq_id_372	5962	0	0
seq_id_373	6655	0	0
seq_id_374	880	0	0
seq_id_375	5277	0	0
seq_id_376	12546	0	0
seq_id_377	15483	0	0
seq_id_378	15928	0	0
seq_id_379	1779	0	0
seq_id_380	2141	0	0
seq_id_381	6004	0	0
seq_id_382	2313	0	0
seq_id_383	3732	0	0
seq_id_384	6069	0	0
seq_id_385	4715	0	0
seq_id_386	7128	0	0
seq_id_387	9045	0	0
seq_id_388	8824	0	0
seq_id_389	963	0	0
seq_id_390	1983	0	0
seq_id_391	16643	0	0
seq_id_392	6791	0	0
seq_id_393	7383	0	0
seq_id_394	53596	0	0
seq_id_395	1217	0	0
seq_id_396	3935	0	0
seq_id_397	2384	0	0
seq_id_398	4747	0	0
seq_id_399	11198	0	0
seq_id_400	12497	0	0
seq_id_401	16018	0	0
seq_id_402	4848	0	0
seq_id_403	30558	2	0
seq_id_404	18961	0	0
seq_id_405	1368	0	0
seq_id_406	1433	0	0
seq_id_407	647	0	0
seq_id_408	5116	0	0
seq_id_409	1112	0	0
seq_id_410	696	0	0
seq_id_411	105351	0	0
seq_id_412	829	0	0
seq_id_413	15643	0	0
seq_id_414	566	0	0
seq_id_415	14480	0	0
seq_id_416	16781	0	0
seq_id_417	1809	0	0
seq_id_418	8525	0	0
seq_id_419	25596	0	0
seq_id_420	7718	0	0
seq_id_421	1204	0	0
seq_id_422	7118	0	0
seq_id_423	578	0	0
seq_id_424	1425	0	0
seq_id_425	1018	0	0
seq_id_426	6214	0	0
seq_id_427	5648	0	0
seq_id_428	684	0	0
seq_id_429	11822	0	0
seq_id_430	15294	0	1
seq_id_431	3735	0	0
seq_id_432	13695	0	0
seq_id_433	882	0	0
seq_id_434	1493	0	0
seq_id_435	8552	0	0
seq_id_436	1097	0	0
seq_id_437	3418	0	0
seq_id_438	1304	0	0
seq_id_439	7724	0	0
seq_id_440	3817	0	0
seq_id_441	1630	0	0
seq_id_442	1402	0	0
seq_id_443	2038	0	0
seq_id_444	2568	0	0
seq_id_445	685	0	0
seq_id_446	19868	0	0
seq_id_447	2689	0	0
seq_id_448	1801	0	0
seq_id_449	4121	0	0
seq_id_450	3965	0	0
seq_id_451	17033	0	0
seq_id_452	9551	0	0
seq_id_453	11533	0	0
seq_id_454	32828	0	0
seq_id_455	796	0	0
seq_id_456	4189	0	0
seq_id_457	2965	0	0
seq_id_458	13143	0	0
seq_id_459	2734	0	0
seq_id_460	1358	0	0
seq_id_461	8062	0	0
seq_id_462	9180	0	0
seq_id_463	35239	0	0
seq_id_464	1064	0	0
seq_id_465	43641	0	0
seq_id_466	4093	0	0
seq_id_467	5787	0	0
seq_id_468	12153	0	0
seq_id_469	2028	0	0
seq_id_470	14901	0	0
seq_id_471	2059	0	0
seq_id_472	29144	0	0
seq_id_473	1674	0	0
seq_id_474	9585	0	0
seq_id_475	4020	0	0
seq_id_476	1112	0	0
seq_id_477	3557	0	0
seq_id_478	1805	0	0
seq_id_479	3250	0	0
seq_id_480	4511	0	0
seq_id_481	14408	0	0
seq_id_482	15977	0	0
seq_id_483	580	0	0
seq_id_484	5768	0	0
seq_id_485	938	0	0
seq_id_486	10088	0	0
seq_id_487	25567	0	1
seq_id_488	1280	0	0
seq_id_489	3541	0	0
seq_id_490	2959	0	0
seq_id_491	770	0	0
seq_id_492	2312	0	0
seq_id_493	635	0	0
seq_id_494	3915	0	0
seq_id_495	936	0	0
seq_id_496	1859	0	0
seq_id_497	2029	0	0
seq_id_498	764	0	0
seq_id_499	8190	0	0
seq_id_500	14100	0	0
seq_id_501	1527	0	0
seq_id_502	647	0	0
seq_id_503	628	0	0
seq_id_504	21310	0	0
seq_id_505	16199	0	0
seq_id_506	1644	0	0
seq_id_507	30180	0	0
seq_id_508	7477	0	0
seq_id_509	32506	0	0
seq_id_510	11618	0	0
seq_id_511	3854	0	0
seq_id_512	3419	0	0
seq_id_513	46268	0	0
seq_id_514	507	0	0
seq_id_515	1632	0	0
seq_id_516	1782	0	0
seq_id_517	3224	0	0
seq_id_518	1521	0	0
seq_id_519	1303	0	0
seq_id_520	4021	0	0
seq_id_521	1247	0	0
seq_id_522	641	0	0
seq_id_523	1057	0	0
seq_id_524	931	0	0
seq_id_525	3914	0	0
seq_id_526	2556	0	0
seq_id_527	7918	0	0
seq_id_528	11923	0	0
seq_id_529	2860	0	0
seq_id_530	879	0	0
seq_id_531	5011	0	0
seq_id_532	3921	0	0
seq_id_533	9813	0	0
seq_id_534	10160	0	0
seq_id_535	3501	0	0
seq_id_536	15381	0	0
seq_id_537	9520	0	0
seq_id_538	11281	0	0
seq_id_539	13937	0	0
seq_id_540	786	0	0
seq_id_541	39674	0	1
seq_id_542	3533	0	0
seq_id_543	2275	0	0
seq_id_544	1155	0	0
