fragment	length	numhm	numht
seq_id_1	4818	0	0
seq_id_2	1090	0	0
seq_id_3	1979	0	0
seq_id_4	4962	0	0
seq_id_5	590	0	0
seq_id_6	2623	0	0
seq_id_7	551	0	0
seq_id_8	1239	0	0
seq_id_9	9435	0	0
seq_id_10	852	0	0
seq_id_11	12835	0	0
seq_id_12	3777	0	0
seq_id_13	4429	0	0
seq_id_14	1543	0	0
seq_id_15	3673	0	0
seq_id_16	5645	0	1
seq_id_17	9877	0	0
seq_id_18	7509	0	0
seq_id_19	512	0	0
seq_id_20	6511	0	0
seq_id_21	102355	0	1
seq_id_22	872	0	0
seq_id_23	5344	0	0
seq_id_24	8236	0	0
seq_id_25	9710	0	0
seq_id_26	55401	0	0
seq_id_27	1761	0	0
seq_id_28	65877	0	1
seq_id_29	490702	0	0
seq_id_30	739	0	0
seq_id_31	2099	0	0
seq_id_32	5518	0	0
seq_id_33	4850	0	0
seq_id_34	7111	0	0
seq_id_35	11138	0	0
seq_id_36	9826	0	1
seq_id_37	94611	0	1
seq_id_38	52778	0	0
seq_id_39	12295	0	0
seq_id_40	2465	0	0
seq_id_41	1734	0	0
seq_id_42	6291	0	0
seq_id_43	9293	0	0
seq_id_44	2421	0	0
seq_id_45	1662	0	0
seq_id_46	1512	0	0
seq_id_47	100421	0	0
seq_id_48	4199	0	0
seq_id_49	16534	0	0
seq_id_50	4466	0	0
seq_id_51	7831	0	0
seq_id_52	1025	0	0
seq_id_53	4034	0	0
seq_id_54	2714	0	0
seq_id_55	5521	0	0
seq_id_56	1344	0	0
seq_id_57	31299	0	0
seq_id_58	949	0	0
seq_id_59	7599	0	0
seq_id_60	515	0	0
seq_id_61	1702	0	0
seq_id_62	2836	0	0
seq_id_63	1188	0	0
seq_id_64	1473	0	0
seq_id_65	6932	0	0
seq_id_66	1365	0	0
seq_id_67	39326	0	0
seq_id_68	1914	0	0
seq_id_69	1253	0	0
seq_id_70	1699	0	0
seq_id_71	3229	0	0
seq_id_72	535	0	0
seq_id_73	19490	0	0
seq_id_74	1721	0	0
seq_id_75	4613	0	0
seq_id_76	2139	0	0
seq_id_77	12010	0	0
seq_id_78	2583	0	0
seq_id_79	5431	0	0
seq_id_80	1459	0	0
seq_id_81	20319	0	0
seq_id_82	929	0	0
seq_id_83	1118	0	0
seq_id_84	3206	0	0
seq_id_85	3351	0	0
seq_id_86	4842	0	0
seq_id_87	54645	0	0
seq_id_88	5885	0	0
seq_id_89	345451	0	2
seq_id_90	596	0	0
seq_id_91	23894	0	0
seq_id_92	982	0	0
seq_id_93	4523	0	0
seq_id_94	3445	0	0
seq_id_95	4309	0	0
seq_id_96	9538	0	0
seq_id_97	15379	0	0
seq_id_98	195982	0	0
seq_id_99	873	0	0
seq_id_100	5916	0	0
seq_id_101	967	0	0
seq_id_102	15038	0	0
seq_id_103	8235	0	0
seq_id_104	2243	0	0
seq_id_105	6530	0	0
seq_id_106	13912	0	0
seq_id_107	2322	0	0
seq_id_108	3927	0	0
seq_id_109	5089	0	0
seq_id_110	1025	0	0
seq_id_111	2774	0	0
seq_id_112	5133	0	0
seq_id_113	581	0	0
seq_id_114	53174	0	0
seq_id_115	4641	0	0
seq_id_116	23949	0	0
seq_id_117	2703	0	0
seq_id_118	136128	0	0
seq_id_119	2697	0	0
seq_id_120	18428	0	0
seq_id_121	5602	0	0
seq_id_122	2544	0	0
seq_id_123	2244	0	0
seq_id_124	3583	0	0
seq_id_125	1642	0	0
seq_id_126	1790	0	0
seq_id_127	1140	0	0
seq_id_128	6742	0	0
seq_id_129	33348	0	0
seq_id_130	844	0	0
seq_id_131	567	0	0
seq_id_132	1659	0	0
seq_id_133	20889	0	0
seq_id_134	1490	0	0
seq_id_135	16515	0	0
seq_id_136	49821	0	0
seq_id_137	4041	0	0
seq_id_138	23498	0	0
seq_id_139	9826	0	1
seq_id_140	13988	0	0
