fragment	length	numhm	numht
seq_id_1	4958	0	0
seq_id_2	1616	0	0
seq_id_3	6344	0	0
seq_id_4	10419	0	0
seq_id_5	2816	0	0
seq_id_6	103755	0	2
seq_id_7	3322	0	0
seq_id_8	23521	0	0
seq_id_9	516	0	0
seq_id_10	2671	0	0
seq_id_11	5647	0	0
seq_id_12	21323	0	0
seq_id_13	610	0	0
seq_id_14	2481	0	0
seq_id_15	25327	0	0
seq_id_16	3861	0	0
seq_id_17	2216	0	0
seq_id_18	1387	0	0
seq_id_19	1045	0	0
seq_id_20	7061	0	0
seq_id_21	1991	0	0
seq_id_22	1670	0	0
seq_id_23	1881	0	0
seq_id_24	2527	0	0
seq_id_25	1561	0	0
seq_id_26	1033	0	0
seq_id_27	841	0	0
seq_id_28	6364	0	0
seq_id_29	5816	0	0
seq_id_30	21007	0	0
seq_id_31	1387	0	0
seq_id_32	11581	0	0
seq_id_33	13197	0	0
seq_id_34	10654	0	0
seq_id_35	50936	0	1
seq_id_36	5588	0	0
seq_id_37	1543	0	0
seq_id_38	4654	0	0
seq_id_39	1020	0	0
seq_id_40	12811	0	0
seq_id_41	43901	0	0
seq_id_42	6883	0	0
seq_id_43	20701	0	0
seq_id_44	2084	0	0
seq_id_45	1512	0	0
seq_id_46	2582	0	0
seq_id_47	20823	0	0
seq_id_48	8738	0	0
seq_id_49	1400	0	0
seq_id_50	22629	0	0
seq_id_51	7052	0	0
seq_id_52	1078	0	0
seq_id_53	872	0	0
seq_id_54	10058	0	0
seq_id_55	5131	0	0
seq_id_56	1732	0	0
seq_id_57	2735	0	0
seq_id_58	666	0	0
seq_id_59	1729	0	0
seq_id_60	39235	0	0
seq_id_61	2967	0	0
seq_id_62	847	0	0
seq_id_63	642	0	0
seq_id_64	81574	0	0
seq_id_65	15799	0	0
seq_id_66	922	0	0
seq_id_67	1448	0	0
seq_id_68	5991	0	0
seq_id_69	2034	0	0
seq_id_70	22496	0	0
seq_id_71	2711	0	0
seq_id_72	2982	0	0
seq_id_73	3283	0	0
seq_id_74	701	0	0
seq_id_75	2545	0	0
seq_id_76	10027	0	0
seq_id_77	577	0	0
seq_id_78	39656	0	0
seq_id_79	34118	0	0
seq_id_80	4466	0	0
seq_id_81	579	0	0
seq_id_82	10072	0	0
seq_id_83	1193	0	0
seq_id_84	5169	0	0
seq_id_85	68177	0	2
seq_id_86	9162	0	0
seq_id_87	3362	0	0
seq_id_88	14820	0	0
seq_id_89	1102	0	0
seq_id_90	58519	0	0
seq_id_91	10291	0	0
seq_id_92	1529	0	0
seq_id_93	6130	0	0
seq_id_94	817	0	0
seq_id_95	2026	0	0
seq_id_96	17958	0	0
seq_id_97	18092	0	0
seq_id_98	11272	0	0
seq_id_99	571	0	0
seq_id_100	5563	0	0
seq_id_101	886	0	0
seq_id_102	1785	0	0
seq_id_103	1618	0	0
seq_id_104	8124	0	0
seq_id_105	1822	0	0
seq_id_106	3093	0	0
seq_id_107	3059	0	0
seq_id_108	1096	0	0
seq_id_109	72653	0	0
seq_id_110	34533	0	0
seq_id_111	3175	0	0
seq_id_112	11266	0	0
seq_id_113	1597	0	0
seq_id_114	21378	0	0
seq_id_115	979	0	0
seq_id_116	1482	0	0
seq_id_117	2131	0	0
seq_id_118	625	0	0
seq_id_119	36079	0	0
seq_id_120	1818	0	0
seq_id_121	14241	0	0
seq_id_122	526	0	0
seq_id_123	30319	0	0
seq_id_124	3134	0	0
seq_id_125	64209	0	0
seq_id_126	5909	0	0
seq_id_127	1872	0	0
seq_id_128	2092	0	0
seq_id_129	1470	0	0
seq_id_130	3825	0	0
seq_id_131	4025	0	0
seq_id_132	11047	0	0
seq_id_133	15497	0	0
seq_id_134	2144	0	0
seq_id_135	4383	0	0
seq_id_136	5692	0	0
seq_id_137	38363	0	0
seq_id_138	13346	0	0
seq_id_139	4901	0	0
seq_id_140	3851	0	0
seq_id_141	39515	0	0
seq_id_142	21188	0	0
seq_id_143	1189	0	0
seq_id_144	546	0	0
seq_id_145	5699	0	0
seq_id_146	14955	0	0
seq_id_147	3384	0	0
seq_id_148	7604	0	0
seq_id_149	20473	0	0
seq_id_150	2438	0	0
seq_id_151	1984	0	0
seq_id_152	2293	0	0
seq_id_153	1079	0	0
seq_id_154	899	0	0
seq_id_155	14476	0	1
seq_id_156	15311	0	0
seq_id_157	6205	0	0
seq_id_158	814	0	0
seq_id_159	2184	0	0
seq_id_160	39031	0	1
seq_id_161	1693	0	0
seq_id_162	2831	0	0
seq_id_163	770	0	0
seq_id_164	1139	0	0
seq_id_165	588	0	0
seq_id_166	5914	0	0
seq_id_167	1078	0	0
