fragment	length	numhm	numht
seq_id_1	975	0	0
seq_id_2	947	0	0
seq_id_3	2069	0	0
seq_id_4	3822	0	0
seq_id_5	36467	0	0
seq_id_6	2773	0	0
seq_id_7	3078	0	0
seq_id_8	877	0	0
seq_id_9	4820	0	0
seq_id_10	3347	0	0
seq_id_11	4566	0	1
seq_id_12	2589	0	0
seq_id_13	517	0	0
seq_id_14	5133	0	0
seq_id_15	1692	0	0
seq_id_16	814	0	0
seq_id_17	1520	0	0
seq_id_18	1919	0	0
seq_id_19	7698	0	0
seq_id_20	14690	0	0
seq_id_21	806	0	0
seq_id_22	2398	0	0
seq_id_23	2177	0	0
seq_id_24	4388	0	0
seq_id_25	5204	0	0
seq_id_26	51008	0	1
seq_id_27	3384	0	0
seq_id_28	514	0	0
seq_id_29	19452	0	0
seq_id_30	6337	0	0
seq_id_31	30869	0	0
seq_id_32	21830	0	0
seq_id_33	52024	0	0
seq_id_34	26610	0	1
seq_id_35	1738	0	0
seq_id_36	6801	0	0
seq_id_37	1169	0	0
seq_id_38	4479	0	0
seq_id_39	1749	0	0
seq_id_40	2705	0	0
seq_id_41	10481	0	0
seq_id_42	26939	0	0
seq_id_43	3009	0	0
seq_id_44	3048	0	0
seq_id_45	948	0	0
seq_id_46	556	0	0
seq_id_47	37189	0	0
seq_id_48	5532	0	0
seq_id_49	68135	0	0
seq_id_50	5870	0	0
seq_id_51	766	0	0
seq_id_52	1791	0	0
seq_id_53	2896	0	0
seq_id_54	1330	0	0
seq_id_55	521	0	0
seq_id_56	625	0	0
seq_id_57	3503	0	0
seq_id_58	15516	0	0
seq_id_59	1144	0	0
seq_id_60	24064	0	0
seq_id_61	17137	0	0
seq_id_62	9171	0	0
seq_id_63	18068	0	0
seq_id_64	4236	0	0
seq_id_65	23146	0	0
seq_id_66	15825	0	0
seq_id_67	5790	0	0
seq_id_68	4975	0	0
seq_id_69	1676	0	0
seq_id_70	5519	0	0
seq_id_71	696	0	0
seq_id_72	4570	0	0
seq_id_73	2036	0	0
seq_id_74	716	0	0
seq_id_75	951	0	0
seq_id_76	5153	0	0
seq_id_77	6669	0	0
seq_id_78	2406	0	0
seq_id_79	31802	0	0
seq_id_80	3221	0	0
seq_id_81	579	0	0
seq_id_82	1171	0	0
seq_id_83	4353	0	0
seq_id_84	21850	0	0
seq_id_85	2313	0	0
seq_id_86	510	0	0
seq_id_87	822	0	0
seq_id_88	1226	0	0
seq_id_89	22418	0	0
seq_id_90	4494	0	0
seq_id_91	1852	0	0
seq_id_92	1100	0	0
seq_id_93	1420	0	0
seq_id_94	16555	0	0
seq_id_95	4290	0	0
seq_id_96	3737	0	0
seq_id_97	13232	0	0
seq_id_98	2035	0	0
seq_id_99	2105	0	0
seq_id_100	5143	0	0
seq_id_101	9787	0	0
seq_id_102	30691	0	1
seq_id_103	5284	0	0
seq_id_104	45749	0	1
seq_id_105	10993	0	0
seq_id_106	9126	0	0
seq_id_107	801	0	0
seq_id_108	6466	0	0
seq_id_109	25049	0	0
seq_id_110	10431	0	0
seq_id_111	10270	0	0
seq_id_112	11278	0	0
seq_id_113	5580	0	0
seq_id_114	3069	0	0
seq_id_115	21985	0	0
seq_id_116	5799	0	0
seq_id_117	1496	0	0
seq_id_118	17556	0	0
seq_id_119	14828	0	0
seq_id_120	1313	0	0
seq_id_121	3870	0	0
seq_id_122	601	0	0
seq_id_123	62954	0	0
seq_id_124	859	0	0
seq_id_125	53723	0	0
seq_id_126	2391	0	0
seq_id_127	585	0	0
seq_id_128	19279	0	0
seq_id_129	8935	0	0
seq_id_130	54607	0	0
seq_id_131	2507	0	0
seq_id_132	854	0	0
seq_id_133	23556	0	0
seq_id_134	1910	0	0
seq_id_135	2669	0	0
seq_id_136	678	0	0
seq_id_137	2734	0	0
seq_id_138	4876	0	0
seq_id_139	2699	0	0
seq_id_140	11267	0	0
seq_id_141	24821	0	0
seq_id_142	5979	0	0
seq_id_143	2118	0	0
seq_id_144	2291	0	0
