fragment	length	numhm	numht
seq_id_1	1086	0	0
seq_id_2	1797	0	0
seq_id_3	5662	0	0
seq_id_4	4943	0	0
seq_id_5	2797	0	0
seq_id_6	6829	0	0
seq_id_7	4256	0	0
seq_id_8	2172	0	0
seq_id_9	4159	0	0
seq_id_10	3936	0	0
seq_id_11	934	0	0
seq_id_12	5290	0	0
seq_id_13	2971	0	0
seq_id_14	503	0	0
seq_id_15	4165	0	0
seq_id_16	699	0	0
seq_id_17	3699	0	0
seq_id_18	14932	0	1
seq_id_19	2271	0	0
seq_id_20	5269	0	0
seq_id_21	724	0	0
seq_id_22	1530	0	0
seq_id_23	14537	0	0
seq_id_24	1755	0	0
seq_id_25	2108	0	0
seq_id_26	22111	0	0
seq_id_27	4502	0	0
seq_id_28	899	0	0
seq_id_29	2075	0	1
seq_id_30	3758	0	0
seq_id_31	2146	0	0
seq_id_32	8726	0	0
seq_id_33	1054	0	0
seq_id_34	2479	0	0
seq_id_35	2278	0	0
seq_id_36	6709	0	0
seq_id_37	8150	0	0
seq_id_38	10617	0	0
seq_id_39	1888	0	0
seq_id_40	9790	0	0
seq_id_41	3703	0	0
seq_id_42	1999	0	0
seq_id_43	12967	0	0
seq_id_44	2746	0	0
seq_id_45	5619	0	0
seq_id_46	1045	0	0
seq_id_47	4545	0	0
seq_id_48	3660	0	0
seq_id_49	1902	0	0
seq_id_50	78385	0	0
seq_id_51	1242	0	0
seq_id_52	12506	0	0
seq_id_53	1939	0	0
seq_id_54	1808	0	0
seq_id_55	562	0	0
seq_id_56	4262	0	1
seq_id_57	3592	0	0
seq_id_58	652	0	0
seq_id_59	2151	0	0
seq_id_60	713	0	0
seq_id_61	2834	0	0
seq_id_62	2407	0	0
seq_id_63	7029	0	0
seq_id_64	783	0	0
seq_id_65	4190	0	0
seq_id_66	63206	0	0
seq_id_67	4623	0	0
seq_id_68	1019	0	0
seq_id_69	925	0	0
seq_id_70	4571	0	0
seq_id_71	1562	0	0
seq_id_72	1608	0	0
seq_id_73	4259	0	0
seq_id_74	723	0	0
seq_id_75	5066	0	0
seq_id_76	2010	0	0
seq_id_77	79409	0	0
seq_id_78	7015	0	0
seq_id_79	6307	0	0
seq_id_80	1074	0	0
seq_id_81	939	0	0
seq_id_82	4207	0	0
seq_id_83	690	0	0
seq_id_84	968	0	0
seq_id_85	965	0	0
seq_id_86	536	0	0
seq_id_87	950	0	0
seq_id_88	3743	0	0
seq_id_89	28851	0	0
seq_id_90	6242	0	0
seq_id_91	1319	0	0
seq_id_92	505	0	0
seq_id_93	4726	0	0
seq_id_94	727	0	0
seq_id_95	1588	0	0
seq_id_96	20220	0	0
seq_id_97	3852	0	0
seq_id_98	3072	0	0
seq_id_99	3133	0	0
seq_id_100	108164	0	0
seq_id_101	512	0	0
seq_id_102	15062	0	0
seq_id_103	1264	0	0
seq_id_104	3804	0	0
seq_id_105	3639	0	0
seq_id_106	2489	0	0
seq_id_107	6262	0	0
seq_id_108	3644	0	0
seq_id_109	7501	0	0
seq_id_110	6515	0	0
seq_id_111	22290	0	0
seq_id_112	1853	0	0
seq_id_113	3428	0	0
seq_id_114	585	0	0
seq_id_115	5009	0	0
seq_id_116	557	0	0
seq_id_117	29868	0	0
seq_id_118	73090	0	2
seq_id_119	803	0	0
seq_id_120	7751	0	0
seq_id_121	9277	0	0
seq_id_122	7517	0	0
seq_id_123	29020	0	0
seq_id_124	2412	0	0
seq_id_125	10666	0	0
seq_id_126	17345	0	0
seq_id_127	560	0	0
seq_id_128	3169	0	0
seq_id_129	1566	0	0
seq_id_130	1067	0	0
seq_id_131	108473	0	0
seq_id_132	30828	0	0
seq_id_133	1021	0	0
seq_id_134	7327	0	0
seq_id_135	687	0	0
seq_id_136	16600	0	0
seq_id_137	727	0	0
seq_id_138	5418	0	0
seq_id_139	3149	0	0
seq_id_140	32048	0	0
seq_id_141	5860	0	0
seq_id_142	16401	0	0
seq_id_143	2543	0	0
seq_id_144	993	0	0
seq_id_145	646	0	0
seq_id_146	20631	0	0
seq_id_147	3921	0	0
seq_id_148	1158	0	0
seq_id_149	39806	0	0
seq_id_150	33514	0	0
seq_id_151	655	0	0
seq_id_152	31695	0	0
seq_id_153	7228	0	0
seq_id_154	1442	0	0
seq_id_155	1481	0	0
seq_id_156	22155	0	0
seq_id_157	8653	0	0
seq_id_158	3470	0	0
seq_id_159	12775	0	0
seq_id_160	3335	0	0
seq_id_161	631	0	0
seq_id_162	6442	0	0
seq_id_163	9890	0	0
seq_id_164	8729	0	0
seq_id_165	18911	0	0
seq_id_166	6259	0	0
seq_id_167	1172	0	0
seq_id_168	1812	0	0
seq_id_169	1436	0	0
seq_id_170	1459	0	0
seq_id_171	604	0	0
seq_id_172	1094	0	0
seq_id_173	1445	0	0
seq_id_174	20734	0	0
seq_id_175	91170	0	0
seq_id_176	17819	0	0
seq_id_177	11157	0	0
seq_id_178	1719	0	0
seq_id_179	4901	0	0
seq_id_180	1161	0	0
seq_id_181	5151	0	1
seq_id_182	1069	0	0
seq_id_183	9429	0	0
seq_id_184	2183	0	0
seq_id_185	29256	0	0
seq_id_186	22543	0	0
seq_id_187	5304	0	1
seq_id_188	2738	0	0
seq_id_189	3575	0	0
seq_id_190	26995	0	0
seq_id_191	10369	0	0
seq_id_192	98372	0	0
seq_id_193	3626	0	0
seq_id_194	5190	0	0
seq_id_195	890	0	0
seq_id_196	4932	0	0
seq_id_197	1211	0	0
seq_id_198	9960	0	0
seq_id_199	3198	0	0
seq_id_200	7734	0	0
seq_id_201	8715	0	0
seq_id_202	969	0	0
seq_id_203	1562	0	0
seq_id_204	3183	0	0
seq_id_205	2082	0	0
seq_id_206	789	0	0
seq_id_207	31017	0	0
seq_id_208	68808	0	0
seq_id_209	3088	0	0
seq_id_210	3966	0	0
seq_id_211	2646	0	0
seq_id_212	25068	0	0
seq_id_213	1857	0	0
seq_id_214	869	0	0
seq_id_215	9459	0	0
seq_id_216	1772	0	0
seq_id_217	750	0	0
seq_id_218	553	0	0
seq_id_219	1445	0	0
seq_id_220	1254	0	0
seq_id_221	1072	0	0
seq_id_222	681	0	0
seq_id_223	7151	0	0
seq_id_224	3324	0	0
seq_id_225	519	0	0
seq_id_226	4089	0	0
seq_id_227	16736	0	0
seq_id_228	900	0	0
seq_id_229	691	0	0
seq_id_230	3065	0	0
seq_id_231	54930	0	0
seq_id_232	158620	0	0
seq_id_233	1867	0	0
seq_id_234	2887	0	0
seq_id_235	571	0	0
seq_id_236	4977	0	0
seq_id_237	1586	0	0
seq_id_238	539	0	0
seq_id_239	2608	0	0
seq_id_240	29278	0	0
seq_id_241	4476	0	0
seq_id_242	591	0	0
seq_id_243	1095	0	0
seq_id_244	8421	0	0
seq_id_245	6224	0	0
seq_id_246	6448	0	0
seq_id_247	16013	0	0
seq_id_248	6678	0	0
seq_id_249	584	0	0
seq_id_250	7119	0	0
seq_id_251	563	0	0
seq_id_252	9841	0	0
seq_id_253	1161	0	0
seq_id_254	2889	0	0
seq_id_255	2897	0	0
seq_id_256	28148	0	0
seq_id_257	941	0	0
seq_id_258	1803	0	0
seq_id_259	650	0	0
seq_id_260	1133	0	0
seq_id_261	8911	0	0
seq_id_262	2327	0	0
seq_id_263	4483	0	0
seq_id_264	1317	0	0
seq_id_265	9530	0	0
seq_id_266	2130	0	0
seq_id_267	742	0	0
seq_id_268	2200	0	0
seq_id_269	550	0	0
seq_id_270	6674	0	0
seq_id_271	1579	0	0
seq_id_272	4743	0	0
seq_id_273	574	0	0
seq_id_274	2014	0	0
seq_id_275	646	0	0
seq_id_276	3664	0	0
seq_id_277	888	0	0
seq_id_278	1974	0	0
seq_id_279	19092	0	0
seq_id_280	88136	0	1
seq_id_281	2433	0	0
seq_id_282	16805	0	0
seq_id_283	8958	0	0
seq_id_284	5244	0	0
seq_id_285	9311	0	0
seq_id_286	14833	0	0
seq_id_287	2481	0	0
seq_id_288	3334	0	0
seq_id_289	6172	0	0
seq_id_290	2402	0	0
seq_id_291	1259	0	0
seq_id_292	12996	0	0
seq_id_293	18000	0	0
seq_id_294	2250	0	0
seq_id_295	9846	0	0
seq_id_296	27628	0	0
seq_id_297	9945	0	0
seq_id_298	1570	0	0
seq_id_299	3695	0	0
seq_id_300	1332	0	0
seq_id_301	6171	0	0
seq_id_302	2952	0	0
seq_id_303	1148	0	0
seq_id_304	16634	0	0
seq_id_305	772	0	0
seq_id_306	9878	0	0
seq_id_307	6557	0	0
seq_id_308	2184	0	0
seq_id_309	4220	0	0
seq_id_310	7325	0	0
seq_id_311	11857	0	0
seq_id_312	1930	0	0
seq_id_313	6312	0	0
seq_id_314	25545	0	0
seq_id_315	1886	0	0
seq_id_316	1253	0	0
seq_id_317	1246	0	0
seq_id_318	2581	0	0
seq_id_319	28056	0	0
seq_id_320	932	0	0
seq_id_321	1151	0	0
seq_id_322	663	0	0
seq_id_323	7671	0	0
seq_id_324	8870	0	0
seq_id_325	2616	0	0
seq_id_326	676	0	0
seq_id_327	1934	0	0
seq_id_328	803	0	0
seq_id_329	3522	0	0
seq_id_330	3371	0	0
seq_id_331	6046	0	0
seq_id_332	2357	0	0
seq_id_333	1401	0	0
seq_id_334	992	0	0
seq_id_335	4662	0	0
seq_id_336	1449	0	0
seq_id_337	3681	0	0
seq_id_338	3616	0	0
seq_id_339	19260	0	0
seq_id_340	23337	0	0
seq_id_341	7851	0	0
seq_id_342	9941	0	0
seq_id_343	651	0	0
seq_id_344	10619	0	1
seq_id_345	1608	0	0
seq_id_346	5411	0	0
seq_id_347	1181	0	0
seq_id_348	14778	0	0
seq_id_349	2774	0	0
seq_id_350	722	0	0
seq_id_351	793	0	0
seq_id_352	1406	0	0
seq_id_353	7171	0	0
seq_id_354	823	0	0
seq_id_355	4443	0	0
seq_id_356	44968	0	0
seq_id_357	24275	0	0
seq_id_358	3185	0	0
seq_id_359	14168	0	0
seq_id_360	1191	0	0
seq_id_361	668	0	0
seq_id_362	2362	0	0
seq_id_363	2559	0	0
seq_id_364	12093	0	0
seq_id_365	1179	0	0
seq_id_366	695	0	0
seq_id_367	5015	0	0
seq_id_368	4837	0	0
seq_id_369	2248	0	0
seq_id_370	3296	0	0
seq_id_371	2931	0	0
seq_id_372	6040	0	0
seq_id_373	945	0	0
seq_id_374	5631	0	0
seq_id_375	2249	0	0
seq_id_376	106686	0	0
seq_id_377	16093	0	0
seq_id_378	631	0	0
seq_id_379	1161	0	0
seq_id_380	2131	0	0
seq_id_381	46985	0	1
seq_id_382	632	0	0
seq_id_383	1609	0	0
seq_id_384	7561	0	0
seq_id_385	6174	0	0
seq_id_386	1012	0	0
seq_id_387	9071	0	0
seq_id_388	12304	0	0
seq_id_389	1613	0	0
seq_id_390	3089	0	0
seq_id_391	6659	0	0
seq_id_392	2685	0	0
seq_id_393	2717	0	0
seq_id_394	1536	0	0
seq_id_395	7305	0	0
seq_id_396	2509	0	0
seq_id_397	1951	0	0
seq_id_398	1762	0	0
seq_id_399	637	0	0
seq_id_400	32022	0	0
seq_id_401	8131	0	0
seq_id_402	3641	0	0
seq_id_403	3370	0	0
seq_id_404	10878	0	0
seq_id_405	1042	0	0
seq_id_406	11194	0	0
seq_id_407	5016	0	0
seq_id_408	13724	0	0
seq_id_409	1684	0	0
seq_id_410	3033	0	0
seq_id_411	5540	0	0
seq_id_412	3998	0	0
seq_id_413	4925	0	0
seq_id_414	1329	0	0
seq_id_415	25192	0	1
seq_id_416	29249	0	0
seq_id_417	1437	0	0
seq_id_418	2035	0	0
seq_id_419	12757	0	0
seq_id_420	5603	0	0
seq_id_421	17192	0	0
seq_id_422	4112	0	0
seq_id_423	704	0	0
seq_id_424	544	0	0
seq_id_425	104822	0	0
seq_id_426	9035	0	0
seq_id_427	11116	0	0
seq_id_428	1580	0	0
seq_id_429	12758	0	0
seq_id_430	2053	0	0
seq_id_431	5354	0	0
seq_id_432	4174	0	0
seq_id_433	2270	0	0
seq_id_434	6494	0	0
seq_id_435	10471	0	0
seq_id_436	19112	0	0
seq_id_437	48665	0	0
seq_id_438	3507	0	0
seq_id_439	5590	0	0
seq_id_440	1787	0	0
seq_id_441	6954	0	0
seq_id_442	952	0	0
seq_id_443	2564	0	0
seq_id_444	12598	0	1
seq_id_445	1174	0	0
seq_id_446	17603	0	0
seq_id_447	2086	0	0
seq_id_448	658	0	0
seq_id_449	2015	0	0
seq_id_450	4627	0	0
seq_id_451	3189	0	0
seq_id_452	14378	0	0
seq_id_453	5113	0	0
seq_id_454	12359	0	0
seq_id_455	33179	0	0
seq_id_456	244682	0	1
seq_id_457	4727	0	0
seq_id_458	11340	0	0
seq_id_459	1683	0	0
seq_id_460	655	0	0
seq_id_461	565	0	0
seq_id_462	1902	0	0
seq_id_463	3843	0	0
seq_id_464	609	0	0
seq_id_465	584	0	0
seq_id_466	3556	0	0
seq_id_467	4649	0	0
seq_id_468	1091	0	0
seq_id_469	3687	0	0
seq_id_470	703	0	0
seq_id_471	932	0	0
seq_id_472	5545	0	0
seq_id_473	9408	0	0
seq_id_474	2232	0	0
seq_id_475	2331	0	0
seq_id_476	1585	0	0
seq_id_477	624	0	0
seq_id_478	767	0	0
seq_id_479	6005	0	0
seq_id_480	12963	0	0
seq_id_481	8583	0	0
seq_id_482	742	0	0
seq_id_483	2786	0	0
seq_id_484	39143	0	0
seq_id_485	6737	0	0
seq_id_486	2048	0	0
seq_id_487	1686	0	0
seq_id_488	664	0	0
seq_id_489	1855	0	0
seq_id_490	16462	0	0
seq_id_491	2193	0	0
seq_id_492	1574	0	0
seq_id_493	103309	0	0
seq_id_494	1724	0	0
seq_id_495	2908	0	0
seq_id_496	1154	0	0
seq_id_497	1527	0	0
seq_id_498	921	0	0
seq_id_499	636	2	0
seq_id_500	2345	0	0
seq_id_501	1172	0	0
seq_id_502	14246	0	0
seq_id_503	4347	0	0
seq_id_504	3243	0	0
seq_id_505	1567	0	0
seq_id_506	2522	0	0
seq_id_507	11704	0	0
seq_id_508	4033	0	0
seq_id_509	2165	0	0
seq_id_510	5554	0	0
seq_id_511	7750	0	0
seq_id_512	975	0	0
seq_id_513	3056	0	0
seq_id_514	1070	0	0
seq_id_515	7166	0	0
seq_id_516	1636	0	0
seq_id_517	39644	0	0
seq_id_518	51889	0	0
seq_id_519	2433	0	0
seq_id_520	5837	0	0
seq_id_521	4040	0	0
seq_id_522	1584	0	0
seq_id_523	6278	0	0
seq_id_524	4456	0	0
seq_id_525	6039	0	0
seq_id_526	2232	0	0
seq_id_527	6654	0	0
seq_id_528	9600	0	0
seq_id_529	1982	0	0
seq_id_530	24091	0	0
seq_id_531	14522	0	0
seq_id_532	13303	0	0
seq_id_533	7616	0	0
seq_id_534	1454	0	1
seq_id_535	994	0	0
seq_id_536	22151	0	0
seq_id_537	27001	0	0
seq_id_538	16280	0	0
seq_id_539	905	0	0
seq_id_540	6160	0	0
seq_id_541	2759	0	0
seq_id_542	2497	0	0
seq_id_543	2962	0	0
seq_id_544	292727	0	0
seq_id_545	4763	0	0
seq_id_546	3912	0	0
seq_id_547	6753	0	0
seq_id_548	1927	0	0
seq_id_549	726	0	0
seq_id_550	2882	0	0
seq_id_551	3184	0	0
seq_id_552	5858	0	0
seq_id_553	1955	0	0
seq_id_554	823	0	0
seq_id_555	11376	0	0
seq_id_556	7259	0	0
seq_id_557	837	0	0
seq_id_558	1791	0	0
seq_id_559	1120	0	0
seq_id_560	8410	0	0
seq_id_561	2571	0	1
seq_id_562	618	0	0
seq_id_563	19330	0	0
seq_id_564	1036	0	0
seq_id_565	3507	0	0
seq_id_566	1320	0	0
seq_id_567	734	0	0
seq_id_568	1152	0	0
seq_id_569	8250	0	0
seq_id_570	6140	0	0
seq_id_571	1822	0	0
seq_id_572	10472	0	0
seq_id_573	1692	0	0
seq_id_574	2917	0	0
seq_id_575	3818	0	0
seq_id_576	1006	0	0
seq_id_577	666	0	0
seq_id_578	2537	0	0
seq_id_579	5051	0	0
seq_id_580	20275	0	0
seq_id_581	1050	0	0
seq_id_582	1421	0	0
seq_id_583	1760	0	0
seq_id_584	2747	0	0
seq_id_585	1087	0	0
seq_id_586	6614	0	0
seq_id_587	535	0	0
seq_id_588	1253	0	0
seq_id_589	9544	0	0
seq_id_590	8645	0	0
seq_id_591	942	0	0
seq_id_592	5798	0	0
seq_id_593	1974	0	0
seq_id_594	6690	0	0
seq_id_595	5903	0	0
seq_id_596	2479	0	0
seq_id_597	3592	0	0
seq_id_598	18587	0	0
seq_id_599	18842	0	0
seq_id_600	851	0	0
seq_id_601	709	0	0
seq_id_602	25301	0	0
seq_id_603	1908	0	0
seq_id_604	32937	0	0
seq_id_605	1181	0	0
seq_id_606	15864	0	0
seq_id_607	746	0	0
seq_id_608	6493	0	0
seq_id_609	1802	0	0
seq_id_610	9422	0	0
seq_id_611	3411	0	0
seq_id_612	2145	0	0
seq_id_613	13056	0	0
seq_id_614	1523	0	0
seq_id_615	3681	0	0
seq_id_616	103528	0	1
seq_id_617	4001	0	0
seq_id_618	707	0	0
seq_id_619	4503	0	0
seq_id_620	10118	0	0
seq_id_621	3687	0	0
seq_id_622	53733	0	0
seq_id_623	5499	0	0
seq_id_624	4812	0	0
seq_id_625	2820	0	0
seq_id_626	25077	0	0
seq_id_627	2651	0	0
seq_id_628	5346	0	0
seq_id_629	3652	0	0
seq_id_630	2129	0	0
seq_id_631	829	0	0
seq_id_632	8625	0	0
seq_id_633	1474	0	0
seq_id_634	18136	0	0
seq_id_635	15616	0	0
seq_id_636	513	0	0
seq_id_637	1619	0	0
seq_id_638	5723	0	0
seq_id_639	1636	0	0
seq_id_640	20238	0	0
seq_id_641	4259	0	0
seq_id_642	857	0	0
seq_id_643	1300	0	0
seq_id_644	13295	0	0
seq_id_645	1279	0	0
seq_id_646	10888	0	0
seq_id_647	6777	0	0
seq_id_648	957	0	0
seq_id_649	2114	0	0
seq_id_650	2493	0	0
seq_id_651	4622	0	0
seq_id_652	3511	0	0
seq_id_653	1252	0	0
seq_id_654	1039	0	0
seq_id_655	1835	0	0
seq_id_656	7989	0	0
seq_id_657	17467	0	0
seq_id_658	3780	0	0
seq_id_659	1524	0	0
seq_id_660	1282	0	0
seq_id_661	862	0	0
seq_id_662	1407	0	0
seq_id_663	170025	0	0
