fragment	length	numhm	numht
seq_id_1	12080	0	0
seq_id_2	45819	0	0
seq_id_3	160081	0	2
seq_id_4	11575	0	0
seq_id_5	2073	0	0
seq_id_6	2049	0	0
seq_id_7	9008	0	0
seq_id_8	768	0	0
seq_id_9	5638	0	0
seq_id_10	32251	0	0
seq_id_11	18474	0	0
seq_id_12	10815	0	0
seq_id_13	663	0	0
seq_id_14	5698	0	0
seq_id_15	7958	0	1
seq_id_16	1270	0	0
seq_id_17	1574	0	0
seq_id_18	2527	0	0
seq_id_19	1759	0	0
seq_id_20	2319	0	0
seq_id_21	5968	0	0
seq_id_22	5285	0	0
seq_id_23	739	0	0
seq_id_24	7091	0	0
seq_id_25	9624	0	0
seq_id_26	7260	0	0
seq_id_27	5838	0	0
seq_id_28	148462	0	0
seq_id_29	1592	0	0
seq_id_30	567	0	0
seq_id_31	5243	0	0
seq_id_32	1306	0	0
seq_id_33	23294	0	0
seq_id_34	1036	0	0
seq_id_35	10674	0	0
seq_id_36	4290	0	0
seq_id_37	548	0	0
seq_id_38	3187	0	0
seq_id_39	3261	0	0
seq_id_40	132296	0	0
seq_id_41	2330	0	0
seq_id_42	6644	0	0
seq_id_43	1034	0	0
seq_id_44	20887	0	0
seq_id_45	8459	0	0
seq_id_46	40577	0	0
seq_id_47	1325	0	0
seq_id_48	123423	0	2
seq_id_49	1218	0	0
seq_id_50	2034	0	0
seq_id_51	12162	0	0
seq_id_52	10585	0	0
seq_id_53	960	0	0
seq_id_54	788	0	0
seq_id_55	718	0	0
seq_id_56	661	0	0
seq_id_57	1081	0	0
seq_id_58	4845	0	0
seq_id_59	87778	0	0
seq_id_60	39714	0	0
seq_id_61	2426	0	0
seq_id_62	9622	0	0
seq_id_63	750	0	0
seq_id_64	2579	0	0
seq_id_65	1135	0	0
seq_id_66	7885	0	0
seq_id_67	1556	0	0
seq_id_68	541	0	0
seq_id_69	1335	0	0
seq_id_70	2292	0	0
seq_id_71	24296	0	0
seq_id_72	32818	0	0
seq_id_73	84263	0	0
seq_id_74	1276	0	0
seq_id_75	77264	0	0
seq_id_76	1427	0	0
seq_id_77	5652	0	0
seq_id_78	3161	0	0
seq_id_79	10288	0	0
seq_id_80	883	0	0
seq_id_81	39643	0	0
seq_id_82	6694	0	0
seq_id_83	4833	0	0
seq_id_84	7020	0	0
