fragment	length	numhm	numht
seq_id_1	1536	0	0
seq_id_2	59835	0	1
seq_id_3	48926	0	0
seq_id_4	6213	0	0
seq_id_5	1398	0	0
seq_id_6	1851	0	0
seq_id_7	711	0	0
seq_id_8	6157	0	0
seq_id_9	17247	0	1
seq_id_10	2533	0	0
seq_id_11	10288	0	0
seq_id_12	5864	0	0
seq_id_13	767	0	0
seq_id_14	3306	0	0
seq_id_15	2254	0	0
seq_id_16	7683	0	0
seq_id_17	2550	0	0
seq_id_18	1260	0	0
seq_id_19	8075	0	0
seq_id_20	5985	0	0
seq_id_21	38875	0	0
seq_id_22	5620	0	0
seq_id_23	19084	0	0
seq_id_24	1941	0	0
seq_id_25	3155	0	0
seq_id_26	8768	0	0
seq_id_27	3317	0	0
seq_id_28	5707	0	0
seq_id_29	1822	0	0
seq_id_30	710	0	0
seq_id_31	5515	0	0
seq_id_32	1136	0	0
seq_id_33	1995	0	0
seq_id_34	28056	0	0
seq_id_35	6110	0	1
seq_id_36	2856	0	0
seq_id_37	121004	0	0
seq_id_38	6691	0	0
seq_id_39	4906	0	0
seq_id_40	683	0	0
seq_id_41	3068	0	0
seq_id_42	1003	0	0
seq_id_43	9000	0	0
seq_id_44	10853	0	0
seq_id_45	21148	0	0
seq_id_46	4691	0	0
seq_id_47	5146	0	0
seq_id_48	2023	0	0
seq_id_49	51520	0	0
seq_id_50	4085	0	0
seq_id_51	22308	0	0
seq_id_52	10176	0	0
seq_id_53	9546	0	0
seq_id_54	18854	0	0
seq_id_55	1050	0	0
seq_id_56	3329	0	0
seq_id_57	7607	0	0
seq_id_58	678	0	0
seq_id_59	1615	0	0
seq_id_60	23821	0	0
seq_id_61	2001	0	0
seq_id_62	978	0	0
seq_id_63	17161	0	0
seq_id_64	44721	0	0
seq_id_65	975	0	0
seq_id_66	20641	0	0
seq_id_67	3861	0	0
seq_id_68	1512	0	0
seq_id_69	5908	0	0
seq_id_70	4817	0	0
seq_id_71	13791	0	0
seq_id_72	6444	0	0
seq_id_73	2426	0	0
seq_id_74	1493	0	0
seq_id_75	6173	0	0
seq_id_76	35822	0	0
seq_id_77	4882	0	0
seq_id_78	227116	0	2
seq_id_79	4217	0	0
seq_id_80	9769	0	0
seq_id_81	4240	0	0
seq_id_82	510	0	0
seq_id_83	5202	0	0
seq_id_84	1094	0	0
seq_id_85	644	0	0
seq_id_86	1455	0	0
seq_id_87	882	0	0
seq_id_88	5013	0	0
seq_id_89	6009	0	0
seq_id_90	12066	0	0
seq_id_91	114310	0	0
seq_id_92	3591	0	0
seq_id_93	52392	0	0
seq_id_94	927	0	0
seq_id_95	1164	0	0
seq_id_96	19917	0	0
seq_id_97	3929	0	0
seq_id_98	5269	0	0
seq_id_99	884	0	0
seq_id_100	11312	0	0
seq_id_101	7047	0	0
seq_id_102	11510	0	0
seq_id_103	18487	0	0
seq_id_104	375276	0	2
seq_id_105	12174	0	0
seq_id_106	1088	0	0
seq_id_107	1934	0	0
seq_id_108	4205	0	0
seq_id_109	7631	0	0
seq_id_110	3312	0	0
seq_id_111	834	0	0
seq_id_112	5904	0	0
seq_id_113	1927	0	0
seq_id_114	2637	0	0
seq_id_115	569	0	0
seq_id_116	593	0	0
seq_id_117	815	0	0
seq_id_118	9464	0	0
seq_id_119	982	0	0
seq_id_120	2142	0	0
seq_id_121	2173	0	0
seq_id_122	8191	0	0
seq_id_123	1168	0	0
seq_id_124	56038	0	0
seq_id_125	756	0	0
seq_id_126	13784	0	0
seq_id_127	732	0	0
seq_id_128	4978	0	0
seq_id_129	14450	0	0
seq_id_130	579	0	0
seq_id_131	741	0	0
seq_id_132	792	0	0
seq_id_133	9289	0	0
seq_id_134	585	0	0
seq_id_135	647	0	0
seq_id_136	679	0	0
seq_id_137	3172	0	0
seq_id_138	10479	0	0
seq_id_139	5160	0	0
seq_id_140	654	0	0
seq_id_141	6482	0	0
seq_id_142	3479	0	0
seq_id_143	939	0	0
seq_id_144	3782	0	0
seq_id_145	25931	0	0
seq_id_146	519	0	0
seq_id_147	42958	0	0
seq_id_148	1223	0	0
seq_id_149	2384	0	0
seq_id_150	658	0	0
seq_id_151	4503	0	0
seq_id_152	537	0	0
seq_id_153	5694	0	0
seq_id_154	16434	0	0
seq_id_155	17728	0	0
seq_id_156	1152	0	0
seq_id_157	748	0	0
seq_id_158	1185	0	0
seq_id_159	2968	0	0
seq_id_160	1692	0	0
seq_id_161	822	0	0
seq_id_162	3616	0	0
seq_id_163	1841	0	0
seq_id_164	1822	0	0
seq_id_165	3256	0	0
seq_id_166	6731	0	0
seq_id_167	1587	0	0
seq_id_168	2824	0	0
seq_id_169	6118	0	0
seq_id_170	1769	0	0
seq_id_171	38582	0	0
seq_id_172	1692	0	0
seq_id_173	480603	0	1
seq_id_174	13559	0	0
seq_id_175	12931	0	0
seq_id_176	785	0	0
seq_id_177	974	0	0
seq_id_178	3309	0	0
seq_id_179	2083	0	0
seq_id_180	2462	0	0
seq_id_181	845	0	0
seq_id_182	44835	0	0
seq_id_183	4876	0	0
seq_id_184	6239	0	0
seq_id_185	808	0	0
seq_id_186	4017	0	0
seq_id_187	1320	0	0
seq_id_188	7109	0	0
seq_id_189	33320	0	0
seq_id_190	15605	0	0
seq_id_191	15425	0	0
seq_id_192	978	0	0
seq_id_193	12964	0	0
seq_id_194	2833	0	0
seq_id_195	24597	0	0
seq_id_196	76608	0	0
seq_id_197	15401	0	0
seq_id_198	3432	0	0
seq_id_199	1227	0	0
seq_id_200	2649	0	0
seq_id_201	9441	0	0
seq_id_202	37786	0	0
seq_id_203	2956	0	0
seq_id_204	1529	0	0
seq_id_205	10569	0	0
seq_id_206	4223	0	0
seq_id_207	10620	0	0
seq_id_208	1060	0	0
seq_id_209	29364	0	1
seq_id_210	16558	0	0
seq_id_211	531	0	0
seq_id_212	13179	0	0
seq_id_213	565	0	0
seq_id_214	70815	0	0
seq_id_215	2285	0	0
seq_id_216	1053	0	0
seq_id_217	1875	0	0
seq_id_218	587	0	0
seq_id_219	2113	0	0
seq_id_220	5832	0	0
seq_id_221	4717	0	0
seq_id_222	6372	0	0
seq_id_223	117744	0	0
seq_id_224	8043	0	0
seq_id_225	3368	0	0
seq_id_226	33920	0	0
seq_id_227	8533	0	0
seq_id_228	8037	0	0
seq_id_229	3243	0	0
seq_id_230	157138	0	1
seq_id_231	48968	0	0
seq_id_232	21587	0	0
seq_id_233	205561	0	1
seq_id_234	1020	0	0
seq_id_235	635	0	0
seq_id_236	812	0	0
seq_id_237	4627	0	0
seq_id_238	3101	0	0
seq_id_239	3779	0	0
seq_id_240	18570	0	0
seq_id_241	1979	0	0
seq_id_242	5611	0	0
seq_id_243	17342	0	0
seq_id_244	2322	0	0
seq_id_245	1823	0	0
seq_id_246	3606	0	0
seq_id_247	3201	0	0
seq_id_248	10608	0	0
seq_id_249	19261	0	0
seq_id_250	2420	0	0
seq_id_251	8941	0	0
seq_id_252	867	0	0
seq_id_253	6660	0	0
seq_id_254	1059	0	0
seq_id_255	2808	0	0
seq_id_256	19519	0	0
seq_id_257	3016	0	0
seq_id_258	4618	0	0
seq_id_259	6457	0	0
seq_id_260	563	0	0
seq_id_261	2935	0	0
seq_id_262	53696	0	1
seq_id_263	1432	0	0
seq_id_264	11129	0	0
seq_id_265	1861	0	0
seq_id_266	1449	0	0
seq_id_267	3192	0	0
seq_id_268	1338	0	0
seq_id_269	57657	0	0
seq_id_270	2562	0	0
seq_id_271	79648	0	1
seq_id_272	2994	0	0
seq_id_273	2881	0	0
seq_id_274	4778	0	0
seq_id_275	6142	0	0
seq_id_276	4857	0	0
seq_id_277	14358	0	0
seq_id_278	7108	0	0
seq_id_279	2922	0	0
seq_id_280	678	0	0
seq_id_281	4524	0	0
seq_id_282	529	0	0
seq_id_283	5492	0	0
seq_id_284	12832	0	0
seq_id_285	5972	0	0
seq_id_286	8237	0	0
seq_id_287	3711	0	0
seq_id_288	5718	0	0
seq_id_289	696	0	0
seq_id_290	20474	0	0
seq_id_291	9903	0	0
seq_id_292	3582	0	0
seq_id_293	1534	0	0
seq_id_294	4533	0	0
seq_id_295	1189	0	0
seq_id_296	4246	0	0
seq_id_297	2731	0	0
seq_id_298	6524	0	0
seq_id_299	512	0	0
seq_id_300	86835	0	0
seq_id_301	29761	0	0
seq_id_302	13687	0	0
seq_id_303	4091	0	0
seq_id_304	1733	0	0
seq_id_305	78078	0	0
seq_id_306	10445	0	0
seq_id_307	3748	0	0
seq_id_308	1138	0	0
seq_id_309	100904	2	0
seq_id_310	2020	0	0
seq_id_311	13412	0	0
seq_id_312	656	0	0
seq_id_313	2448	0	0
seq_id_314	5439	0	0
seq_id_315	3580	0	0
seq_id_316	9523	0	0
seq_id_317	7340	0	0
seq_id_318	1897	0	0
seq_id_319	7275	0	0
seq_id_320	2716	0	0
seq_id_321	2824	0	0
seq_id_322	1155	0	0
seq_id_323	4178	0	0
seq_id_324	1447	0	0
seq_id_325	4063	0	0
seq_id_326	2100	0	0
seq_id_327	1172	0	0
seq_id_328	3737	0	0
seq_id_329	2816	0	0
seq_id_330	2579	0	0
seq_id_331	1306	0	0
seq_id_332	1878	0	0
seq_id_333	5093	0	0
seq_id_334	39709	0	0
seq_id_335	718	0	0
seq_id_336	3515	0	0
seq_id_337	40157	0	0
seq_id_338	3231	0	0
seq_id_339	11583	0	0
seq_id_340	3437	0	0
seq_id_341	1868	0	0
seq_id_342	36214	0	1
seq_id_343	57482	0	0
seq_id_344	10986	0	0
seq_id_345	15479	0	0
seq_id_346	24957	0	0
seq_id_347	6914	0	0
seq_id_348	10303	0	0
seq_id_349	3999	0	0
seq_id_350	1671	0	0
seq_id_351	9380	0	0
seq_id_352	3520	0	0
seq_id_353	3321	0	0
seq_id_354	8415	0	0
seq_id_355	2959	0	0
seq_id_356	847	0	0
seq_id_357	6804	0	0
seq_id_358	1616	0	0
seq_id_359	2230	0	0
seq_id_360	775	0	0
seq_id_361	4271	0	0
seq_id_362	2572	0	0
seq_id_363	30026	0	0
seq_id_364	6121	0	0
seq_id_365	7656	0	0
seq_id_366	12138	0	0
seq_id_367	1366	0	0
seq_id_368	1917	0	0
seq_id_369	23861	0	0
seq_id_370	2649	0	0
seq_id_371	12456	0	0
seq_id_372	1255	0	0
seq_id_373	1523	0	0
seq_id_374	6750	0	0
seq_id_375	1056	0	0
seq_id_376	10844	0	0
seq_id_377	6485	0	0
seq_id_378	6459	0	0
seq_id_379	6290	0	0
seq_id_380	16056	0	0
seq_id_381	3904	0	0
seq_id_382	4635	0	0
seq_id_383	28594	0	0
seq_id_384	20097	0	0
seq_id_385	1307	0	0
seq_id_386	1731	0	0
seq_id_387	9686	0	0
seq_id_388	1331	0	0
seq_id_389	800	0	0
seq_id_390	35580	0	1
seq_id_391	26706	0	0
seq_id_392	2701	0	0
seq_id_393	1522	0	0
seq_id_394	632	0	0
seq_id_395	8184	0	0
seq_id_396	2876	0	0
seq_id_397	30556	0	0
seq_id_398	618	0	0
seq_id_399	3307	0	0
seq_id_400	1446	0	0
seq_id_401	1200	0	0
seq_id_402	3590	0	0
seq_id_403	15131	0	0
seq_id_404	524	0	0
seq_id_405	1497	0	0
seq_id_406	2635	0	0
seq_id_407	5917	0	0
seq_id_408	1308	0	0
seq_id_409	1392	0	0
seq_id_410	6981	0	0
seq_id_411	18795	0	0
seq_id_412	3735	0	0
seq_id_413	1003	0	0
seq_id_414	619	0	0
seq_id_415	2561	0	0
seq_id_416	1075	0	0
seq_id_417	5847	0	0
seq_id_418	1584	0	0
seq_id_419	5150	0	0
seq_id_420	1085	0	0
seq_id_421	4242	0	0
seq_id_422	6002	0	0
seq_id_423	44338	0	0
seq_id_424	24632	0	0
seq_id_425	5570	0	0
seq_id_426	79284	0	0
seq_id_427	2348	0	0
seq_id_428	29415	0	0
seq_id_429	2201	0	0
seq_id_430	602	0	0
seq_id_431	3332	0	0
seq_id_432	19323	0	1
seq_id_433	2261	0	0
seq_id_434	14047	0	0
seq_id_435	615	0	0
seq_id_436	30463	0	0
seq_id_437	5750	0	0
seq_id_438	5357	0	0
seq_id_439	697	0	0
seq_id_440	6207	0	0
seq_id_441	570	0	0
seq_id_442	532	0	0
seq_id_443	6276	0	0
seq_id_444	107287	0	0
seq_id_445	923	0	0
seq_id_446	8986	0	0
seq_id_447	4460	0	0
seq_id_448	833	0	0
seq_id_449	813	0	0
seq_id_450	6944	0	0
seq_id_451	64706	0	0
seq_id_452	10656	0	0
seq_id_453	1700	0	0
seq_id_454	21078	0	0
seq_id_455	48354	0	0
seq_id_456	1045	0	0
seq_id_457	2911	0	0
seq_id_458	610	0	0
seq_id_459	9218	0	0
seq_id_460	91760	0	0
seq_id_461	1403	0	0
seq_id_462	1536	0	0
seq_id_463	4542	0	0
seq_id_464	1432	0	0
seq_id_465	14718	0	0
seq_id_466	1392	0	0
seq_id_467	2644	0	0
seq_id_468	667	0	0
seq_id_469	1760	0	0
seq_id_470	1026	0	0
seq_id_471	733	0	0
seq_id_472	716	0	0
seq_id_473	718	0	0
seq_id_474	3886	0	0
seq_id_475	3014	0	0
seq_id_476	864	0	0
seq_id_477	8378	0	0
seq_id_478	20689	0	0
seq_id_479	845	0	0
seq_id_480	7504	0	0
seq_id_481	8809	0	0
seq_id_482	9690	0	0
seq_id_483	1857	0	0
seq_id_484	659	0	0
seq_id_485	25972	0	0
seq_id_486	3841	0	0
seq_id_487	1437	0	0
seq_id_488	12994	0	0
seq_id_489	500	0	0
seq_id_490	518	0	0
seq_id_491	822	0	0
seq_id_492	3563	0	0
seq_id_493	5782	0	0
seq_id_494	8767	0	0
seq_id_495	2678	0	0
seq_id_496	3548	0	0
seq_id_497	2451	0	0
seq_id_498	8236	0	0
seq_id_499	312701	0	2
seq_id_500	8348	0	0
seq_id_501	3058	0	0
seq_id_502	6560	0	0
seq_id_503	4616	0	0
seq_id_504	969	0	0
seq_id_505	6078	0	0
seq_id_506	18842	0	0
seq_id_507	548	0	0
seq_id_508	5969	0	0
seq_id_509	82680	0	0
seq_id_510	2358	0	0
seq_id_511	7588	0	0
seq_id_512	10704	0	0
seq_id_513	6781	0	1
seq_id_514	2439	0	0
seq_id_515	4119	0	0
seq_id_516	40370	0	0
seq_id_517	11711	0	0
seq_id_518	64173	0	0
seq_id_519	1089	0	0
seq_id_520	1297	0	0
seq_id_521	9435	0	0
seq_id_522	1354	0	0
seq_id_523	509	0	0
seq_id_524	976	0	0
seq_id_525	994	0	0
seq_id_526	747	0	0
seq_id_527	25318	0	0
seq_id_528	15921	0	0
seq_id_529	7134	0	0
seq_id_530	9817	0	0
seq_id_531	1756	0	0
seq_id_532	6353	0	0
seq_id_533	6249	0	0
seq_id_534	2317	0	0
seq_id_535	1130	0	0
seq_id_536	3785	0	0
seq_id_537	527	0	0
seq_id_538	1336	0	0
seq_id_539	1458	0	0
seq_id_540	563	0	0
seq_id_541	37124	0	0
seq_id_542	1926	0	0
seq_id_543	723	0	0
seq_id_544	8830	0	0
seq_id_545	540	0	0
seq_id_546	16318	0	0
seq_id_547	3146	0	0
seq_id_548	3142	0	0
seq_id_549	3352	0	0
seq_id_550	1637	0	0
seq_id_551	1451	0	0
seq_id_552	1439	0	0
seq_id_553	11084	0	0
seq_id_554	3470	0	0
seq_id_555	551	0	0
seq_id_556	1003	0	0
seq_id_557	1009	0	0
seq_id_558	22786	0	0
seq_id_559	9019	0	0
seq_id_560	21499	0	0
seq_id_561	1845	0	0
seq_id_562	2886	0	0
seq_id_563	527	0	0
seq_id_564	26870	0	0
seq_id_565	14261	0	0
seq_id_566	73095	0	0
seq_id_567	15926	0	0
seq_id_568	71213	0	0
