fragment	length	numhm	numht
seq_id_1	1175	0	0
seq_id_2	25581	0	0
seq_id_3	2772	0	0
seq_id_4	21886	0	0
seq_id_5	928	0	0
seq_id_6	17901	0	1
seq_id_7	839	0	0
seq_id_8	7706	0	0
seq_id_9	7299	0	0
seq_id_10	647	0	0
seq_id_11	7212	0	0
seq_id_12	3496	0	0
seq_id_13	824	0	0
seq_id_14	13206	0	0
seq_id_15	9503	0	0
seq_id_16	576	0	0
seq_id_17	2011	0	0
seq_id_18	3314	0	0
seq_id_19	2209	0	1
seq_id_20	6372	0	0
seq_id_21	1676	0	0
seq_id_22	6496	0	0
seq_id_23	7518	0	0
seq_id_24	11921	0	0
seq_id_25	650	0	0
seq_id_26	2412	0	0
seq_id_27	2637	0	0
seq_id_28	32701	0	0
seq_id_29	781	0	0
seq_id_30	2940	0	0
seq_id_31	12260	0	0
seq_id_32	1448	0	0
seq_id_33	84486	0	0
seq_id_34	12638	0	0
seq_id_35	1815	0	0
seq_id_36	5315	0	1
seq_id_37	11390	0	0
seq_id_38	725	0	0
seq_id_39	1484	0	0
seq_id_40	8578	0	0
seq_id_41	2018	0	0
seq_id_42	1036	0	0
seq_id_43	2462	0	0
seq_id_44	579	0	0
seq_id_45	3832	0	0
seq_id_46	2139	0	0
seq_id_47	16124	0	0
seq_id_48	21902	0	0
seq_id_49	14177	0	0
seq_id_50	5194	0	0
seq_id_51	845	0	0
seq_id_52	1810	0	0
seq_id_53	678	0	0
seq_id_54	7060	0	0
seq_id_55	9808	0	0
seq_id_56	3431	0	0
seq_id_57	543	0	0
seq_id_58	1569	0	0
seq_id_59	27680	0	0
seq_id_60	814	0	0
seq_id_61	2105	0	0
seq_id_62	11558	0	0
seq_id_63	28331	0	0
seq_id_64	16958	0	0
seq_id_65	543	0	0
seq_id_66	2000	0	0
seq_id_67	5521	0	0
seq_id_68	9537	0	0
seq_id_69	19759	0	0
seq_id_70	693	0	0
seq_id_71	897	0	0
seq_id_72	1890	0	0
seq_id_73	2763	0	0
seq_id_74	3900	0	0
seq_id_75	1053	0	0
seq_id_76	5543	0	0
seq_id_77	543	0	0
seq_id_78	4588	0	0
seq_id_79	602	0	0
seq_id_80	1210	0	0
seq_id_81	3322	0	0
seq_id_82	4040	0	0
seq_id_83	21088	0	0
seq_id_84	14614	0	0
seq_id_85	1685	0	0
seq_id_86	108908	0	0
seq_id_87	2876	0	0
seq_id_88	3525	0	0
seq_id_89	4558	0	0
seq_id_90	3861	0	0
seq_id_91	613	0	0
seq_id_92	1706	0	0
seq_id_93	1233	0	0
seq_id_94	103355	0	1
seq_id_95	889	0	0
seq_id_96	1972	0	0
seq_id_97	2560	0	0
seq_id_98	10833	0	0
seq_id_99	1113	0	0
seq_id_100	2974	0	0
seq_id_101	3072	0	0
seq_id_102	9120	0	0
seq_id_103	17384	0	1
seq_id_104	650	0	0
seq_id_105	1205	0	0
seq_id_106	999	0	0
seq_id_107	1449	0	0
seq_id_108	2718	0	0
seq_id_109	11007	0	0
seq_id_110	2690	0	0
seq_id_111	4036	0	0
seq_id_112	9442	0	0
seq_id_113	1633	0	0
seq_id_114	296810	0	0
seq_id_115	954	0	0
seq_id_116	2085	0	0
seq_id_117	561	0	0
seq_id_118	525	0	0
seq_id_119	565	0	0
seq_id_120	6066	0	0
seq_id_121	1342	0	0
seq_id_122	4692	0	0
seq_id_123	928	0	0
seq_id_124	1207	0	0
seq_id_125	1102	0	0
seq_id_126	1948	0	0
seq_id_127	563	0	0
seq_id_128	2759	0	0
seq_id_129	2539	0	0
seq_id_130	1645	0	0
seq_id_131	1472	0	0
seq_id_132	625	0	0
seq_id_133	8492	0	0
seq_id_134	1643	0	0
seq_id_135	711	0	0
seq_id_136	19876	0	0
seq_id_137	4105	0	0
seq_id_138	1656	0	0
seq_id_139	10091	0	0
seq_id_140	1721	0	0
seq_id_141	25573	0	0
seq_id_142	9542	0	0
seq_id_143	1695	0	0
seq_id_144	513	0	0
seq_id_145	893	0	0
seq_id_146	2146	0	0
seq_id_147	9434	0	0
seq_id_148	2406	0	0
seq_id_149	776	0	0
seq_id_150	1200	0	0
seq_id_151	608	0	0
seq_id_152	627	0	0
seq_id_153	1532	0	0
seq_id_154	1650	0	0
seq_id_155	561	0	0
seq_id_156	557	0	0
seq_id_157	2784	0	0
seq_id_158	530	0	0
seq_id_159	2956	0	0
seq_id_160	23418	0	0
seq_id_161	1953	0	0
seq_id_162	2325	0	0
seq_id_163	28613	0	0
seq_id_164	7321	0	0
seq_id_165	1860	0	0
seq_id_166	5336	0	0
seq_id_167	5467	0	0
seq_id_168	1294	0	0
seq_id_169	5585	0	0
seq_id_170	3407	0	0
seq_id_171	1345	0	0
seq_id_172	1262	0	0
seq_id_173	6615	0	0
seq_id_174	11848	0	0
seq_id_175	4967	0	0
seq_id_176	37412	0	0
seq_id_177	5846	0	0
seq_id_178	3220	0	0
seq_id_179	2111	0	0
seq_id_180	3284	0	0
seq_id_181	22097	0	0
seq_id_182	926	0	0
seq_id_183	15099	0	0
seq_id_184	1191	0	0
seq_id_185	1867	0	0
seq_id_186	1541	0	0
seq_id_187	3480	0	0
seq_id_188	1276	0	0
seq_id_189	1105	0	0
seq_id_190	1219	0	0
seq_id_191	4659	0	0
seq_id_192	1416	0	0
seq_id_193	1318	0	0
seq_id_194	9407	0	0
