fragment	length	numhm	numht
seq_id_1	1769	0	0
seq_id_2	3877	0	0
seq_id_3	4568	0	0
seq_id_4	14107	0	0
seq_id_5	1369	0	0
seq_id_6	730	0	0
seq_id_7	62493	0	1
seq_id_8	31272	0	0
seq_id_9	12332	0	1
seq_id_10	782	0	0
seq_id_11	1517	0	0
seq_id_12	2339	0	0
seq_id_13	6240	0	0
seq_id_14	4174	0	0
seq_id_15	8204	0	0
seq_id_16	1281	0	0
seq_id_17	2012	0	0
seq_id_18	3308	0	0
seq_id_19	1797	0	0
seq_id_20	17586	0	0
seq_id_21	1612	0	0
seq_id_22	1308	0	0
seq_id_23	33006	0	0
seq_id_24	1503	0	0
seq_id_25	1084	0	0
seq_id_26	15358	0	0
seq_id_27	14037	0	0
seq_id_28	8854	0	0
seq_id_29	13869	0	0
seq_id_30	1023	0	0
seq_id_31	1536	0	0
seq_id_32	13940	0	0
seq_id_33	30155	0	0
seq_id_34	553	0	0
seq_id_35	634	0	0
seq_id_36	10060	0	1
seq_id_37	2996	0	0
seq_id_38	14569	0	0
seq_id_39	14210	0	0
seq_id_40	43888	0	0
seq_id_41	10366	0	0
seq_id_42	852	0	0
seq_id_43	2733	0	0
seq_id_44	3042	0	0
seq_id_45	1516	0	0
seq_id_46	1343	0	0
seq_id_47	58067	0	0
seq_id_48	1950	0	0
seq_id_49	1238	0	0
seq_id_50	2875	0	0
seq_id_51	1477	0	0
seq_id_52	8684	0	0
seq_id_53	7846	0	0
seq_id_54	23294	0	0
seq_id_55	19001	0	0
seq_id_56	2133	0	0
seq_id_57	8723	0	0
seq_id_58	2745	0	0
seq_id_59	15481	0	0
seq_id_60	8107	0	0
seq_id_61	1475	0	0
seq_id_62	1874	0	0
seq_id_63	4261	0	0
seq_id_64	8293	0	0
seq_id_65	22449	0	0
seq_id_66	7679	0	0
seq_id_67	8220	0	0
seq_id_68	2615	0	0
seq_id_69	1695	0	0
seq_id_70	2845	0	0
seq_id_71	5692	0	0
seq_id_72	23439	0	0
seq_id_73	1139	0	0
seq_id_74	993	0	0
seq_id_75	2993	0	0
seq_id_76	1214	0	0
seq_id_77	26670	0	0
seq_id_78	690	0	0
seq_id_79	10366	0	0
seq_id_80	2216	0	0
seq_id_81	15865	0	0
seq_id_82	737	0	0
seq_id_83	1252	0	0
seq_id_84	581	0	0
seq_id_85	38936	0	0
seq_id_86	8799	0	0
seq_id_87	17993	0	0
seq_id_88	16755	0	0
seq_id_89	1754	0	0
seq_id_90	4792	0	0
seq_id_91	794	0	0
seq_id_92	691	0	0
seq_id_93	544	0	0
seq_id_94	11008	0	0
seq_id_95	5851	0	0
