fragment	length	numhm	numht
seq_id_1	6978	0	0
seq_id_2	13128	0	0
seq_id_3	112309	0	2
seq_id_4	661	0	0
seq_id_5	1154	0	0
seq_id_6	7003	0	0
seq_id_7	68962	0	0
seq_id_8	9504	0	0
seq_id_9	35467	0	0
seq_id_10	667	0	0
seq_id_11	3283	0	0
seq_id_12	1784	0	0
seq_id_13	7244	0	0
seq_id_14	787	0	0
seq_id_15	1918	0	0
seq_id_16	10043	0	0
seq_id_17	22150	0	0
seq_id_18	22180	0	1
seq_id_19	33306	0	0
seq_id_20	8833	0	0
seq_id_21	4933	0	0
seq_id_22	1998	0	0
seq_id_23	19984	0	0
seq_id_24	3494	0	0
seq_id_25	9434	0	0
seq_id_26	5311	0	0
seq_id_27	17820	0	0
seq_id_28	2936	0	0
seq_id_29	3851	0	0
seq_id_30	2600	0	0
seq_id_31	812	0	0
seq_id_32	1478	0	0
seq_id_33	561	0	0
seq_id_34	2582	0	0
seq_id_35	2730	0	0
seq_id_36	712	0	0
seq_id_37	5912	0	0
seq_id_38	2324	0	0
seq_id_39	6393	0	0
seq_id_40	675	0	0
seq_id_41	6180	0	0
seq_id_42	5045	0	0
seq_id_43	3389	0	0
seq_id_44	3524	0	0
seq_id_45	2441	0	0
seq_id_46	5776	0	0
seq_id_47	988	0	0
seq_id_48	901	0	0
seq_id_49	18326	0	0
seq_id_50	3624	0	0
seq_id_51	39805	0	0
seq_id_52	1328	0	0
seq_id_53	2761	0	0
seq_id_54	13924	0	0
seq_id_55	80953	0	0
seq_id_56	15175	0	0
seq_id_57	13394	0	0
seq_id_58	1460	0	0
seq_id_59	12837	0	0
seq_id_60	3913	0	0
seq_id_61	1395	0	0
seq_id_62	13991	0	0
seq_id_63	5809	0	0
seq_id_64	18396	0	0
seq_id_65	1814	0	0
seq_id_66	3946	0	0
seq_id_67	1444	0	0
seq_id_68	1852	0	0
seq_id_69	5175	0	0
seq_id_70	2257	0	0
seq_id_71	3085	0	0
seq_id_72	974	0	0
seq_id_73	1580	0	0
seq_id_74	551	0	0
seq_id_75	3895	0	0
seq_id_76	5123	0	0
seq_id_77	5643	0	0
seq_id_78	1694	0	0
seq_id_79	113563	0	1
seq_id_80	5899	0	0
seq_id_81	2370	0	0
seq_id_82	4498	0	0
seq_id_83	606	0	0
seq_id_84	1221	0	0
seq_id_85	5340	0	1
seq_id_86	2191	0	0
seq_id_87	580	0	0
seq_id_88	7803	0	0
seq_id_89	29636	0	0
seq_id_90	34413	0	0
seq_id_91	594	0	0
seq_id_92	1454	0	0
seq_id_93	895	0	0
seq_id_94	11720	0	0
seq_id_95	6403	0	0
seq_id_96	12690	0	0
seq_id_97	10332	0	0
seq_id_98	11137	0	0
seq_id_99	1798	0	0
seq_id_100	8511	0	0
seq_id_101	1288	0	0
seq_id_102	172560	0	0
seq_id_103	9918	0	0
seq_id_104	1044	0	0
seq_id_105	530	0	0
seq_id_106	6786	0	0
seq_id_107	2578	0	0
seq_id_108	51210	0	0
seq_id_109	723	0	0
seq_id_110	8218	0	0
seq_id_111	1617	0	0
seq_id_112	9062	0	0
seq_id_113	1516	0	0
seq_id_114	24193	0	0
seq_id_115	1634	0	0
seq_id_116	6852	0	0
seq_id_117	760	0	0
seq_id_118	604	0	0
seq_id_119	16888	0	0
seq_id_120	1217	0	0
seq_id_121	3378	0	0
seq_id_122	1982	0	0
seq_id_123	1111	0	0
seq_id_124	1307	0	0
seq_id_125	7062	0	0
seq_id_126	2601	0	0
seq_id_127	1710	0	0
seq_id_128	13219	0	0
seq_id_129	1665	0	0
seq_id_130	888	0	0
seq_id_131	2162	0	0
seq_id_132	1558	0	0
seq_id_133	1060	0	0
seq_id_134	1309	0	0
seq_id_135	15591	0	0
seq_id_136	1282	0	0
seq_id_137	5945	0	0
seq_id_138	27995	0	0
seq_id_139	2033	0	0
seq_id_140	1091	0	0
seq_id_141	6569	0	0
seq_id_142	5731	0	0
seq_id_143	10922	0	0
seq_id_144	513	0	0
seq_id_145	9286	0	0
seq_id_146	39668	0	0
seq_id_147	600	0	0
seq_id_148	5998	0	0
seq_id_149	2598	0	0
seq_id_150	1225	0	0
seq_id_151	1061	0	0
seq_id_152	5431	0	0
seq_id_153	2134	0	0
seq_id_154	10657	0	0
seq_id_155	1606	0	0
seq_id_156	1857	0	0
seq_id_157	1272	0	0
seq_id_158	291586	0	2
seq_id_159	19490	0	0
seq_id_160	46676	0	0
seq_id_161	15784	0	0
seq_id_162	992	0	0
seq_id_163	2890	0	0
seq_id_164	1059	0	0
seq_id_165	36637	0	0
seq_id_166	620	0	0
seq_id_167	9937	0	0
seq_id_168	11857	0	0
seq_id_169	955	0	0
seq_id_170	2057	0	0
seq_id_171	3017	0	0
seq_id_172	2634	0	0
seq_id_173	895	0	0
seq_id_174	11981	0	0
seq_id_175	2284	0	0
seq_id_176	905	0	0
seq_id_177	1846	0	0
seq_id_178	137123	0	0
seq_id_179	9528	0	0
seq_id_180	22372	0	0
seq_id_181	189088	0	0
seq_id_182	26561	0	0
seq_id_183	4113	0	0
seq_id_184	12247	0	0
seq_id_185	1227	0	0
seq_id_186	1605	0	0
seq_id_187	18033	0	0
seq_id_188	1280	0	0
seq_id_189	91408	0	0
seq_id_190	1379	0	1
seq_id_191	5573	0	0
seq_id_192	7473	0	0
seq_id_193	578	0	0
seq_id_194	3835	0	0
seq_id_195	4943	0	0
seq_id_196	3987	0	0
seq_id_197	1611	0	0
seq_id_198	44934	0	0
seq_id_199	5540	0	0
seq_id_200	5999	0	0
seq_id_201	9396	0	0
seq_id_202	2080	0	0
seq_id_203	2669	0	0
seq_id_204	3028	0	0
seq_id_205	25958	0	0
seq_id_206	1526	0	0
seq_id_207	2117	0	0
seq_id_208	2436	0	0
seq_id_209	5868	0	0
seq_id_210	6270	0	0
seq_id_211	31193	0	0
seq_id_212	1301	0	0
seq_id_213	136519	0	0
seq_id_214	660	0	0
seq_id_215	8346	0	0
seq_id_216	6029	0	0
