fragment	length	numhm	numht
seq_id_1	10276	0	0
seq_id_2	6950	0	0
seq_id_3	96769	0	1
seq_id_4	792	0	0
seq_id_5	8737	0	0
seq_id_6	3115	0	0
seq_id_7	2164	0	1
seq_id_8	1568	0	0
seq_id_9	2393	0	0
seq_id_10	1600	0	0
seq_id_11	2496	0	0
seq_id_12	906	0	0
seq_id_13	1122	0	0
seq_id_14	7198	0	0
seq_id_15	2284	0	0
seq_id_16	9937	0	0
seq_id_17	1821	0	0
seq_id_18	17971	0	0
seq_id_19	607	0	0
seq_id_20	3317	0	0
seq_id_21	4398	0	0
seq_id_22	3126	0	0
seq_id_23	5175	0	0
seq_id_24	2329	0	0
seq_id_25	3125	0	0
seq_id_26	13491	0	0
seq_id_27	18982	0	0
seq_id_28	3057	0	0
seq_id_29	1999	0	0
seq_id_30	5626	0	0
seq_id_31	24462	0	0
seq_id_32	8091	0	0
seq_id_33	75580	0	1
seq_id_34	1724	0	0
seq_id_35	1426	0	0
seq_id_36	118608	0	0
seq_id_37	30547	0	0
seq_id_38	7057	0	0
seq_id_39	89010	0	0
seq_id_40	2727	0	0
seq_id_41	3444	0	0
seq_id_42	725	0	0
seq_id_43	42183	0	0
seq_id_44	1631	0	0
seq_id_45	2665	0	0
seq_id_46	9427	0	0
seq_id_47	1304	0	0
seq_id_48	3937	0	0
seq_id_49	2767	0	0
seq_id_50	19983	0	0
seq_id_51	8960	0	0
seq_id_52	57001	0	0
seq_id_53	10852	0	0
seq_id_54	2477	0	0
seq_id_55	2559	0	0
seq_id_56	4571	0	0
seq_id_57	1102	0	0
seq_id_58	1159	0	0
seq_id_59	2965	0	0
seq_id_60	34426	0	0
seq_id_61	815	0	0
seq_id_62	3365	0	0
seq_id_63	7148	0	0
seq_id_64	5139	0	0
seq_id_65	55513	0	1
seq_id_66	1053	0	0
seq_id_67	6793	0	0
seq_id_68	13773	0	0
seq_id_69	733	0	1
seq_id_70	716	0	0
seq_id_71	1158	0	0
seq_id_72	1580	0	0
seq_id_73	11592	0	0
seq_id_74	1369	0	0
seq_id_75	28028	0	0
seq_id_76	2019	0	0
seq_id_77	1688	0	0
seq_id_78	15877	0	0
seq_id_79	5926	0	0
seq_id_80	1633	0	0
seq_id_81	3633	0	0
seq_id_82	2028	0	0
seq_id_83	2305	0	0
seq_id_84	2722	0	0
seq_id_85	4161	0	0
seq_id_86	2325	0	0
seq_id_87	1054	0	0
seq_id_88	1590	0	0
seq_id_89	2027	0	0
seq_id_90	28829	0	0
seq_id_91	6518	0	0
