fragment	length	numhm	numht
seq_id_1	2180	0	0
seq_id_2	11863	0	0
seq_id_3	4203	0	0
seq_id_4	4305	0	0
seq_id_5	23246	0	0
seq_id_6	1909	0	0
seq_id_7	9134	0	0
seq_id_8	15847	0	1
seq_id_9	4610	0	0
seq_id_10	7394	0	0
seq_id_11	710	0	0
seq_id_12	1073	0	0
seq_id_13	892	0	0
seq_id_14	581	0	0
seq_id_15	16531	0	0
seq_id_16	269602	0	2
seq_id_17	2711	0	0
seq_id_18	2550	0	0
seq_id_19	7621	0	0
seq_id_20	929	0	0
seq_id_21	18041	0	0
seq_id_22	61917	0	0
seq_id_23	1122	0	0
seq_id_24	1482	0	0
seq_id_25	1186	0	0
seq_id_26	7410	0	0
seq_id_27	4787	0	0
seq_id_28	1057	0	0
seq_id_29	4263	0	0
seq_id_30	518	0	0
seq_id_31	9183	0	0
seq_id_32	6566	0	0
seq_id_33	9115	0	0
seq_id_34	972	0	0
seq_id_35	1329	0	0
seq_id_36	1352	0	0
seq_id_37	3867	0	0
seq_id_38	1191	0	0
seq_id_39	3918	0	0
seq_id_40	6741	0	0
seq_id_41	765	0	0
seq_id_42	2673	0	0
seq_id_43	1078	0	0
seq_id_44	2987	0	0
seq_id_45	18163	0	0
seq_id_46	5540	0	0
seq_id_47	614	0	0
seq_id_48	10880	0	0
seq_id_49	541	0	0
seq_id_50	972	0	0
seq_id_51	3595	0	0
seq_id_52	10774	0	0
seq_id_53	3739	0	0
seq_id_54	791	0	0
seq_id_55	18430	0	0
seq_id_56	3670	0	0
seq_id_57	7887	0	0
seq_id_58	1117	0	0
seq_id_59	903	0	0
seq_id_60	660	0	0
seq_id_61	4417	0	0
seq_id_62	4561	0	0
seq_id_63	27495	0	0
seq_id_64	6689	0	0
seq_id_65	4830	0	0
seq_id_66	1495	0	0
seq_id_67	11824	0	0
seq_id_68	6051	0	0
seq_id_69	2754	0	0
seq_id_70	1542	0	0
seq_id_71	1056	0	0
seq_id_72	24785	0	0
seq_id_73	10499	0	0
seq_id_74	45870	0	0
seq_id_75	1491	0	0
seq_id_76	10055	0	0
seq_id_77	1707	0	0
seq_id_78	666	0	0
seq_id_79	1192	0	0
seq_id_80	3029	0	0
seq_id_81	5091	0	0
seq_id_82	2778	0	0
seq_id_83	901	0	0
seq_id_84	3945	0	0
seq_id_85	807	0	0
seq_id_86	5387	0	0
seq_id_87	875	0	0
seq_id_88	1512	0	0
seq_id_89	2119	0	0
seq_id_90	1222	0	0
seq_id_91	10846	0	0
seq_id_92	3714	0	0
seq_id_93	3631	0	0
seq_id_94	9750	0	0
seq_id_95	2524	0	0
seq_id_96	2382	0	0
seq_id_97	8675	0	1
seq_id_98	1599	0	0
seq_id_99	5603	0	0
seq_id_100	8224	0	0
seq_id_101	6778	0	0
seq_id_102	3149	0	0
seq_id_103	67600	0	1
seq_id_104	7957	0	0
seq_id_105	5039	0	0
seq_id_106	4411	0	0
seq_id_107	8460	0	0
seq_id_108	4069	0	0
seq_id_109	4904	0	0
seq_id_110	5097	0	0
seq_id_111	14376	0	0
seq_id_112	1318	0	0
