position	numhm	numht
100000	8	13
200000	12	20
300000	8	6
400000	0	0
500000	0	0
600000	2	1
700000	23	17
800000	43	22
900000	2	0
1000000	10	7
1100000	57	27
1200000	10	14
1300000	0	2
1400000	14	4
1500000	3	2
1600000	6	0
1700000	1	15
1800000	5	7
1900000	0	3
2000000	1	6
2100000	15	40
2200000	3	8
2300000	2	3
2400000	0	9
2500000	2	0
2600000	1	2
2700000	1	4
2800000	0	7
2900000	25	14
3000000	27	34
3100000	34	32
3200000	44	16
3300000	13	22
3400000	67	43
3500000	65	39
3600000	55	41
3700000	46	35
3800000	53	16
3900000	33	40
4000000	53	87
4100000	27	83
4200000	66	77
4300000	43	28
4400000	23	42
4500000	4	2
4600000	67	97
4700000	25	10
4800000	66	103
4900000	35	25
5000000	55	32
5100000	34	57
5200000	39	11
5300000	43	9
5400000	52	10
5500000	19	25
5600000	19	11
5700000	59	9
5800000	47	10
5900000	34	5
6000000	23	5
6100000	3	2
6200000	24	1
6300000	48	6
6400000	52	3
6500000	43	7
6600000	4	0
6700000	0	2
6800000	71	5
6900000	78	6
7000000	103	13
7100000	84	3
7200000	89	4
7300000	85	6
7400000	88	1
7500000	65	8
7600000	43	1
7700000	85	3
7800000	73	3
7900000	77	3
8000000	99	1
8100000	92	23
8200000	55	9
8300000	58	0
8400000	38	0
8500000	50	7
8600000	71	10
8700000	26	7
8800000	91	1
8900000	45	2
9000000	54	0
9100000	26	0
9200000	77	4
9300000	23	5
9400000	42	1
9500000	141	18
9600000	41	27
9700000	25	5
9800000	41	2
9900000	41	1
10000000	51	2
10100000	29	3
10200000	55	23
10300000	47	13
10400000	36	5
10500000	55	18
10600000	33	8
10700000	96	18
10800000	45	14
10900000	48	15
11000000	70	28
11100000	33	10
11200000	16	15
11300000	23	9
11400000	23	3
11500000	19	13
11600000	34	18
11700000	51	16
11800000	48	33
11900000	29	7
12000000	24	15
12100000	11	6
12200000	51	32
12300000	17	10
12400000	33	12
12500000	34	17
12600000	14	10
12700000	7	6
12800000	6	5
12900000	12	11
13000000	38	28
13100000	10	19
13200000	12	14
13300000	7	5
13400000	1	0
13500000	0	0
13600000	1	1
13700000	0	0
13800000	0	0
13900000	18	21
14000000	15	19
14100000	1	0
14200000	0	3
14300000	0	0
14400000	1	1
14500000	0	0
14600000	1	1
14700000	1	1
14800000	13	7
14900000	8	12
15000000	15	14
15100000	14	23
15200000	10	13
15300000	11	14
15400000	8	8
15500000	5	5
15600000	0	2
15700000	0	1
15800000	0	0
15900000	1	0
16000000	1	4
16100000	14	17
16200000	1	0
16300000	34	37
16400000	14	33
16500000	10	21
16600000	20	30
16700000	9	24
16800000	6	13
16900000	2	17
17000000	13	13
17100000	23	21
17200000	11	23
17300000	21	32
17400000	12	15
17500000	2	13
17600000	17	15
17700000	23	29
17800000	0	0
17900000	4	3
18000000	3	15
18100000	9	40
18200000	17	31
18300000	10	14
18400000	6	13
18500000	7	32
18600000	15	24
