position	numhm	numht
400000	28	39
800000	68	40
1200000	79	48
1600000	23	8
2000000	7	31
2400000	20	60
2800000	4	13
3200000	130	96
3600000	200	145
4000000	185	178
4400000	159	230
4800000	162	212
5200000	163	125
5600000	133	55
6000000	163	29
6400000	127	12
6800000	118	14
7200000	354	26
7600000	281	16
8000000	334	10
8400000	243	32
8800000	238	25
9200000	202	6
9600000	247	51
10000000	158	10
10400000	167	44
10800000	229	58
11200000	167	68
11600000	99	43
12000000	152	71
12400000	112	60
12800000	61	38
13200000	72	72
13600000	9	6
14000000	33	40
14400000	2	4
14800000	15	9
15200000	47	62
15600000	24	29
16000000	2	5
16400000	63	87
16800000	45	88
17200000	49	74
17600000	52	75
18000000	30	47
18400000	42	98
18800000	22	56
