position	numhm	numht
300000	28	39
600000	2	1
900000	68	39
1200000	77	48
1500000	17	8
1800000	12	22
2100000	16	49
2400000	5	20
2700000	4	6
3000000	52	55
3300000	91	70
3600000	187	123
3900000	132	91
4200000	146	247
4500000	70	72
4800000	158	210
5100000	124	114
5400000	134	30
5700000	97	45
6000000	104	20
6300000	75	9
6600000	99	10
6900000	149	13
7200000	276	20
7500000	238	15
7800000	201	7
8100000	268	27
8400000	151	9
8700000	147	24
9000000	190	3
9300000	126	9
9600000	224	46
9900000	107	8
10200000	135	28
10500000	138	36
10800000	174	40
11100000	151	53
11400000	62	27
11700000	104	47
12000000	101	55
12300000	79	48
12600000	81	39
12900000	25	22
13200000	60	61
13500000	8	5
13800000	1	1
14100000	34	40
14400000	1	4
14700000	2	2
15000000	36	33
15300000	35	50
15600000	13	15
15900000	1	1
16200000	16	21
16500000	58	91
16800000	35	67
17100000	38	51
17400000	44	70
17700000	42	57
18000000	7	18
18300000	36	85
18600000	28	69
