position	numhm	numht
200000	20	33
400000	8	6
600000	2	1
800000	66	39
1000000	12	7
1200000	67	41
1400000	14	6
1600000	9	2
1800000	6	22
2000000	1	9
2200000	18	48
2400000	2	12
2600000	3	2
2800000	1	11
3000000	52	48
3200000	78	48
3400000	80	65
3600000	120	80
3800000	99	51
4000000	86	127
4200000	93	160
4400000	66	70
4600000	71	99
4800000	91	113
5000000	90	57
5200000	73	68
5400000	95	19
5600000	38	36
5800000	106	19
6000000	57	10
6200000	27	3
6400000	100	9
6600000	47	7
6800000	71	7
7000000	181	19
7200000	173	7
7400000	173	7
7600000	108	9
7800000	158	6
8000000	176	4
8200000	147	32
8400000	96	0
8600000	121	17
8800000	117	8
9000000	99	2
9200000	103	4
9400000	65	6
9600000	182	45
9800000	66	7
10000000	92	3
10200000	84	26
10400000	83	18
10600000	88	26
10800000	141	32
11000000	118	43
11200000	49	25
11400000	46	12
11600000	53	31
11800000	99	49
12000000	53	22
12200000	62	38
12400000	50	22
12600000	48	27
12800000	13	11
13000000	50	39
13200000	22	33
13400000	8	5
13600000	1	1
13800000	0	0
14000000	33	40
14200000	1	3
14400000	1	1
14600000	1	1
14800000	14	8
15000000	23	26
15200000	24	36
15400000	19	22
15600000	5	7
15800000	0	1
16000000	2	4
16200000	15	17
16400000	48	70
16600000	30	51
16800000	15	37
17000000	15	30
17200000	34	44
17400000	33	47
17600000	19	28
17800000	23	29
18000000	7	18
18200000	26	71
18400000	16	27
18600000	22	56
