position	numhm	numht
10000	1	2
20000	0	4
30000	0	0
40000	0	1
50000	6	2
60000	1	1
70000	0	1
80000	0	2
90000	0	0
100000	0	0
110000	0	0
120000	0	0
130000	0	0
140000	2	4
150000	0	3
160000	0	0
170000	0	2
180000	3	3
190000	3	2
200000	4	6
210000	1	6
220000	7	0
230000	0	0
240000	0	0
250000	0	0
260000	0	0
270000	0	0
280000	0	0
290000	0	0
300000	0	0
310000	0	0
320000	0	0
330000	0	0
340000	0	0
350000	0	0
360000	0	0
370000	0	0
380000	0	0
390000	0	0
400000	0	0
410000	0	0
420000	0	0
430000	0	0
440000	0	0
450000	0	0
460000	0	0
470000	0	0
480000	0	0
490000	0	0
500000	0	0
510000	1	0
520000	0	0
530000	0	0
540000	0	0
550000	0	0
560000	0	0
570000	0	0
580000	0	0
590000	0	0
600000	1	1
610000	0	0
620000	0	0
630000	0	0
640000	0	0
650000	0	0
660000	4	2
670000	1	0
680000	3	4
690000	8	8
700000	7	3
710000	2	5
720000	5	1
730000	3	0
740000	5	1
750000	1	2
760000	6	5
770000	4	1
780000	5	0
790000	8	4
800000	4	3
810000	1	0
820000	0	0
830000	0	0
840000	0	0
850000	0	0
860000	0	0
870000	0	0
880000	1	0
890000	0	0
900000	0	0
910000	0	0
920000	0	0
930000	0	0
940000	4	1
950000	2	4
960000	4	0
970000	0	1
980000	0	0
990000	0	0
1000000	0	1
1010000	1	3
1020000	2	1
1030000	4	3
1040000	8	0
1050000	1	0
1060000	20	4
1070000	6	4
1080000	6	5
1090000	3	6
1100000	6	1
1110000	0	0
1120000	8	13
1130000	0	1
1140000	2	0
1150000	0	0
1160000	0	0
1170000	0	0
1180000	0	0
1190000	0	0
1200000	0	0
1210000	0	0
1220000	0	0
1230000	0	0
1240000	0	0
1250000	0	0
1260000	0	0
1270000	0	0
1280000	0	1
1290000	0	1
1300000	0	0
1310000	1	0
1320000	1	0
1330000	1	0
1340000	4	2
1350000	6	0
1360000	0	0
1370000	0	0
1380000	0	0
1390000	1	0
1400000	0	2
1410000	0	1
1420000	0	0
1430000	0	0
1440000	1	0
1450000	0	0
1460000	2	0
1470000	0	0
1480000	0	1
1490000	0	0
1500000	0	0
1510000	0	0
1520000	0	0
1530000	0	0
1540000	4	0
1550000	0	0
1560000	0	0
1570000	0	0
1580000	2	0
1590000	0	0
1600000	0	0
1610000	0	0
1620000	0	1
1630000	0	0
1640000	0	1
1650000	0	0
1660000	1	6
1670000	0	0
1680000	0	3
1690000	0	4
1700000	0	0
1710000	0	0
1720000	0	0
1730000	0	0
1740000	0	3
1750000	5	4
1760000	0	0
1770000	0	0
1780000	0	0
1790000	0	0
1800000	0	0
1810000	0	0
1820000	0	0
1830000	0	0
1840000	0	2
1850000	0	0
1860000	0	0
1870000	0	0
1880000	0	0
1890000	0	0
1900000	0	1
1910000	0	1
1920000	0	1
1930000	0	0
1940000	1	1
1950000	0	2
1960000	0	1
1970000	0	0
1980000	0	0
1990000	0	0
2000000	0	0
2010000	0	0
2020000	0	2
2030000	0	0
2040000	0	0
2050000	0	0
2060000	7	8
2070000	8	28
2080000	0	1
2090000	0	0
2100000	0	1
2110000	0	0
2120000	0	0
2130000	0	0
2140000	0	0
2150000	0	0
2160000	0	2
2170000	0	1
2180000	1	3
2190000	1	1
2200000	1	1
2210000	1	3
2220000	0	0
2230000	0	0
2240000	0	0
2250000	0	0
2260000	0	0
2270000	0	0
2280000	1	0
2290000	0	0
2300000	0	0
2310000	0	0
2320000	0	7
2330000	0	0
2340000	0	0
2350000	0	1
2360000	0	0
2370000	0	0
2380000	0	0
2390000	0	0
2400000	0	1
2410000	2	0
2420000	0	0
2430000	0	0
2440000	0	0
2450000	0	0
2460000	0	0
2470000	0	0
2480000	0	0
2490000	0	0
2500000	0	0
2510000	0	0
2520000	0	0
2530000	0	0
2540000	0	0
2550000	0	0
2560000	0	1
2570000	1	1
2580000	0	0
2590000	0	0
2600000	0	0
2610000	0	3
2620000	0	0
2630000	0	0
2640000	0	0
2650000	0	1
2660000	0	0
2670000	0	0
2680000	1	0
2690000	0	0
2700000	0	0
2710000	0	0
2720000	0	0
2730000	0	1
2740000	0	2
2750000	0	0
2760000	0	0
2770000	0	0
2780000	0	0
2790000	0	4
2800000	0	0
2810000	0	0
2820000	0	0
2830000	1	1
2840000	2	0
2850000	5	3
2860000	3	1
2870000	3	1
2880000	5	1
2890000	2	2
2900000	4	5
2910000	1	0
2920000	5	5
2930000	4	3
2940000	1	5
2950000	0	0
2960000	1	7
2970000	3	6
2980000	3	4
2990000	5	3
3000000	4	1
3010000	4	11
3020000	1	1
3030000	1	3
3040000	2	1
3050000	2	2
3060000	2	4
3070000	6	2
3080000	7	1
3090000	5	3
