position	numhm	numht
50000	7	9
100000	1	4
150000	2	7
200000	10	13
250000	8	6
300000	0	0
350000	0	0
400000	0	0
450000	0	0
500000	0	0
550000	1	0
600000	1	1
650000	0	0
700000	23	17
750000	16	9
800000	27	13
850000	1	0
900000	1	0
950000	6	5
1000000	4	2
1050000	16	7
1100000	41	20
1150000	10	14
1200000	0	0
1250000	0	0
1300000	0	2
1350000	13	2
1400000	1	2
1450000	1	1
1500000	2	1
1550000	4	0
1600000	2	0
1650000	0	2
1700000	1	13
1750000	5	7
1800000	0	0
1850000	0	2
1900000	0	1
1950000	1	5
2000000	0	1
2050000	0	2
2100000	15	38
2150000	0	0
2200000	3	8
2250000	1	3
2300000	1	0
2350000	0	8
2400000	0	1
2450000	2	0
2500000	0	0
2550000	0	0
2600000	1	2
2650000	0	4
2700000	1	0
2750000	0	3
2800000	0	4
2850000	8	4
2900000	17	10
2950000	11	13
3000000	16	21
3050000	10	18
3100000	24	14
3150000	41	12
3200000	3	4
3250000	2	5
3300000	11	17
3350000	34	20
3400000	33	23
3450000	40	24
3500000	25	15
3550000	30	17
3600000	25	24
3650000	32	22
3700000	14	13
3750000	13	4
3800000	40	12
3850000	17	29
3900000	16	11
3950000	28	13
4000000	25	74
4050000	11	35
4100000	16	48
4150000	36	39
4200000	30	38
4250000	40	23
4300000	3	5
4350000	13	30
4400000	10	12
4450000	1	1
4500000	3	1
4550000	6	3
4600000	61	94
4650000	14	6
4700000	11	4
4750000	33	14
4800000	33	89
4850000	13	11
4900000	22	14
4950000	27	18
5000000	28	14
5050000	15	28
5100000	19	29
5150000	24	8
5200000	15	3
5250000	4	1
5300000	39	8
5350000	15	3
5400000	37	7
5450000	19	19
5500000	0	6
5550000	2	5
5600000	17	6
5650000	25	3
5700000	34	6
5750000	29	7
5800000	18	3
5850000	29	4
5900000	5	1
5950000	19	2
6000000	4	3
6050000	3	2
6100000	0	0
6150000	1	0
6200000	23	1
6250000	27	5
6300000	21	1
6350000	28	1
6400000	24	2
6450000	40	6
6500000	3	1
6550000	2	0
6600000	2	0
6650000	0	0
6700000	0	2
6750000	36	2
6800000	35	3
6850000	47	2
6900000	31	4
6950000	47	1
7000000	56	12
7050000	46	2
7100000	38	1
7150000	27	0
7200000	62	4
7250000	57	1
7300000	28	5
7350000	44	0
7400000	44	1
7450000	50	7
7500000	15	1
7550000	13	0
7600000	30	1
7650000	57	3
7700000	28	0
7750000	41	1
7800000	32	2
7850000	39	3
7900000	38	0
7950000	59	1
8000000	40	0
8050000	55	22
8100000	37	1
8150000	24	9
8200000	31	0
8250000	20	0
8300000	38	0
8350000	13	0
8400000	25	0
8450000	18	1
8500000	32	6
8550000	30	1
8600000	41	9
