position	numhm	numht
500000	28	39
1000000	80	47
1500000	84	49
2000000	13	31
2500000	22	60
3000000	54	61
3500000	223	152
4000000	240	219
4500000	163	232
5000000	248	267
5500000	187	112
6000000	182	40
6500000	170	19
7000000	256	26
7500000	411	22
8000000	377	11
8500000	293	39
9000000	287	20
9500000	309	28
10000000	199	37
10500000	222	62
11000000	292	83
11500000	114	50
12000000	186	89
12500000	146	77
13000000	77	60
13500000	30	38
14000000	34	41
14500000	2	4
15000000	38	35
15500000	48	63
16000000	2	7
16500000	73	108
17000000	50	97
17500000	69	104
18000000	47	62
18500000	49	130
19000000	15	24
