position	numhm	numht
10000	0	7
20000	0	8
30000	0	2
40000	0	1
50000	2	5
60000	0	7
70000	0	5
80000	1	3
90000	2	1
100000	0	0
110000	0	0
120000	0	1
130000	0	0
140000	0	9
150000	2	8
160000	0	0
170000	1	2
180000	5	12
190000	2	9
200000	15	19
210000	1	11
220000	2	7
230000	0	0
240000	0	0
250000	0	0
260000	0	0
270000	0	0
280000	0	0
290000	0	0
300000	0	0
310000	0	0
320000	0	1
330000	0	0
340000	1	0
350000	0	0
360000	0	0
370000	0	0
380000	0	0
390000	0	0
400000	0	0
410000	0	0
420000	0	0
430000	0	0
440000	0	0
450000	0	0
460000	0	0
470000	0	0
480000	0	0
490000	0	0
500000	0	0
510000	0	0
520000	0	0
530000	0	0
540000	0	1
550000	0	0
560000	0	0
570000	0	0
580000	0	0
590000	0	0
600000	0	1
610000	1	0
620000	0	0
630000	0	1
640000	0	0
650000	0	0
660000	2	9
670000	3	5
680000	5	3
690000	6	22
700000	3	9
710000	14	26
720000	8	7
730000	4	7
740000	5	5
750000	4	6
760000	10	7
770000	4	14
780000	8	12
790000	13	10
800000	3	6
810000	1	0
820000	0	0
830000	0	0
840000	0	0
850000	0	0
860000	0	0
870000	0	2
880000	0	2
890000	0	0
900000	0	1
910000	0	1
920000	0	0
930000	0	0
940000	1	5
950000	5	12
960000	5	2
970000	1	4
980000	0	1
990000	0	0
1000000	2	5
1010000	13	7
1020000	1	7
1030000	4	16
1040000	7	3
1050000	3	3
1060000	11	28
1070000	12	12
1080000	8	4
1090000	2	3
1100000	5	3
1110000	2	1
1120000	19	24
1130000	0	1
1140000	0	3
1150000	0	0
1160000	0	0
1170000	0	0
1180000	0	0
1190000	0	0
1200000	0	1
1210000	0	0
1220000	0	0
1230000	0	0
1240000	0	1
1250000	0	0
1260000	0	0
1270000	0	0
1280000	0	0
1290000	0	0
1300000	0	2
1310000	1	2
1320000	1	3
1330000	1	1
1340000	7	4
1350000	4	9
1360000	0	0
1370000	0	0
1380000	0	0
1390000	0	0
1400000	0	2
1410000	1	0
1420000	0	0
1430000	0	0
1440000	1	0
1450000	0	2
1460000	1	0
1470000	0	1
1480000	0	0
1490000	0	2
1500000	0	0
1510000	0	0
1520000	0	0
1530000	0	0
1540000	1	1
1550000	0	0
1560000	0	1
1570000	0	0
1580000	1	0
1590000	1	0
1600000	0	0
1610000	0	0
1620000	0	0
1630000	0	0
1640000	0	3
1650000	0	0
1660000	0	15
1670000	0	0
1680000	0	6
1690000	0	1
1700000	0	0
1710000	0	0
1720000	1	0
1730000	0	0
1740000	2	3
1750000	0	6
1760000	0	3
1770000	0	0
1780000	0	0
1790000	0	3
1800000	0	0
1810000	0	2
1820000	0	4
1830000	0	1
1840000	4	4
1850000	0	1
1860000	0	0
1870000	0	3
1880000	0	0
1890000	0	1
1900000	0	5
1910000	0	2
1920000	0	0
1930000	0	0
1940000	0	0
1950000	1	6
1960000	0	1
1970000	0	0
1980000	0	0
1990000	0	0
2000000	0	1
2010000	0	0
2020000	0	3
2030000	0	0
2040000	0	1
2050000	0	1
2060000	3	10
2070000	3	45
2080000	0	2
2090000	0	0
2100000	0	2
2110000	0	0
2120000	0	0
2130000	0	0
2140000	0	0
2150000	0	0
2160000	1	3
2170000	0	3
2180000	0	0
2190000	0	7
2200000	0	5
2210000	0	2
2220000	0	0
2230000	0	0
2240000	0	1
2250000	0	0
2260000	0	0
2270000	0	0
2280000	0	0
2290000	0	0
2300000	0	0
2310000	0	1
2320000	0	0
2330000	0	0
2340000	0	0
2350000	0	3
2360000	0	0
2370000	0	0
2380000	0	0
