position	numhm	numht
100000	5	39
200000	25	60
300000	3	18
400000	1	1
500000	0	0
600000	0	2
700000	20	49
800000	73	100
900000	1	5
1000000	14	30
1100000	66	86
1200000	21	30
1300000	0	3
1400000	14	21
1500000	3	5
1600000	3	2
1700000	0	25
1800000	3	15
1900000	4	21
2000000	1	10
2100000	6	64
2200000	1	18
2300000	0	3
2400000	0	4
2500000	0	0
2600000	1	3
2700000	0	10
2800000	1	12
2900000	55	31
3000000	53	69
3100000	65	105
3200000	63	52
3300000	36	42
3400000	129	110
3500000	93	95
3600000	114	102
3700000	75	84
3800000	92	44
3900000	67	97
4000000	75	116
4100000	48	117
4200000	92	184
4300000	74	70
4400000	64	93
4500000	10	19
4600000	103	115
4700000	44	32
4800000	144	163
4900000	79	51
5000000	91	78
5100000	62	105
5200000	65	48
5300000	95	23
5400000	88	35
5500000	65	24
5600000	28	14
5700000	118	20
5800000	88	32
5900000	63	26
6000000	34	16
6100000	0	2
6200000	45	11
6300000	85	14
6400000	114	15
6500000	60	16
6600000	3	5
6700000	0	2
6800000	159	15
6900000	94	4
7000000	212	11
7100000	137	8
7200000	183	15
7300000	130	15
7400000	172	7
7500000	115	20
7600000	107	9
7700000	122	15
7800000	112	6
7900000	119	12
8000000	121	9
8100000	170	44
8200000	111	15
8300000	114	9
8400000	82	3
8500000	90	3
8600000	165	22
8700000	23	11
8800000	113	15
8900000	94	3
9000000	112	2
9100000	62	4
9200000	156	16
9300000	66	6
9400000	84	1
9500000	209	31
9600000	74	50
9700000	70	6
9800000	89	8
9900000	66	6
10000000	98	11
10100000	60	0
10200000	109	16
10300000	74	6
10400000	74	9
10500000	84	17
10600000	71	12
10700000	173	41
10800000	99	15
10900000	85	19
11000000	132	62
11100000	54	15
11200000	29	23
11300000	47	22
11400000	36	20
11500000	39	29
11600000	73	44
11700000	86	27
11800000	91	70
11900000	60	41
12000000	34	26
12100000	19	16
12200000	100	66
12300000	23	17
12400000	65	39
12500000	59	40
12600000	31	23
12700000	21	13
12800000	8	10
12900000	19	25
13000000	56	49
13100000	20	22
13200000	44	54
13300000	19	12
13400000	1	1
13500000	0	0
13600000	1	3
13700000	1	0
13800000	0	0
13900000	27	28
14000000	40	29
14100000	1	0
14200000	0	1
14300000	0	2
14400000	0	0
14500000	1	0
14600000	1	1
14700000	4	1
14800000	26	23
14900000	22	25
15000000	22	19
15100000	22	45
15200000	16	22
15300000	26	53
15400000	22	18
15500000	6	7
15600000	1	3
15700000	0	1
15800000	0	5
15900000	2	3
16000000	11	4
16100000	26	35
16200000	2	1
16300000	56	80
16400000	32	52
16500000	26	54
16600000	48	80
16700000	29	57
16800000	11	29
16900000	17	27
17000000	22	34
17100000	46	107
17200000	30	78
17300000	16	78
17400000	26	44
17500000	8	11
17600000	17	44
17700000	31	77
17800000	0	2
17900000	7	30
18000000	10	23
18100000	28	76
18200000	13	100
18300000	14	37
18400000	11	39
18500000	15	71
18600000	12	56
