position	numhm	numht
75000	3	36
150000	4	21
225000	26	60
300000	0	0
375000	1	1
450000	0	0
525000	0	0
600000	0	2
675000	9	16
750000	46	84
825000	39	49
900000	0	5
975000	12	25
1050000	30	41
1125000	59	76
1200000	0	4
1275000	0	1
1350000	14	21
1425000	1	2
1500000	2	5
1575000	2	2
1650000	1	3
1725000	1	22
1800000	2	15
1875000	4	15
1950000	1	14
2025000	0	5
2100000	6	61
2175000	1	6
2250000	0	15
2325000	0	1
2400000	0	3
2475000	0	0
2550000	0	0
2625000	1	9
2700000	0	4
2775000	1	7
2850000	19	19
2925000	52	25
3000000	37	61
3075000	51	76
3150000	72	65
3225000	10	26
3300000	31	32
3375000	105	83
3450000	74	65
3525000	91	72
3600000	66	87
3675000	68	60
3750000	32	39
3825000	90	47
3900000	44	79
3975000	67	70
4050000	31	115
4125000	58	84
4200000	59	148
4275000	61	61
4350000	67	81
4425000	13	25
4500000	7	15
4575000	27	31
4650000	95	100
4725000	40	23
4800000	129	156
4875000	57	36
4950000	61	57
5025000	70	68
5100000	44	73
5175000	62	43
5250000	26	9
5325000	103	27
5400000	57	27
5475000	64	19
5550000	1	6
5625000	36	18
5700000	110	15
5775000	79	28
5850000	51	20
5925000	35	14
6000000	20	12
6075000	0	2
6150000	0	4
6225000	77	14
6300000	53	7
6375000	95	13
6450000	74	17
6525000	5	1
6600000	3	5
6675000	0	1
6750000	67	6
6825000	132	10
6900000	54	4
6975000	155	6
7050000	127	10
7125000	107	9
7200000	143	9
7275000	113	6
7350000	107	15
7425000	148	16
7500000	49	5
7575000	55	3
7650000	144	19
7725000	55	2
7800000	87	6
7875000	78	5
7950000	105	12
8025000	122	27
8100000	105	21
8175000	93	15
8250000	62	2
8325000	81	7
8400000	71	3
8475000	76	3
8550000	72	4
8625000	120	29
8700000	10	0
8775000	61	15
8850000	110	2
8925000	60	3
9000000	88	0
9075000	56	3
9150000	79	9
9225000	101	9
9300000	48	5
9375000	55	1
9450000	120	5
9525000	145	61
9600000	47	15
9675000	54	5
9750000	50	7
9825000	66	5
9900000	55	3
9975000	72	8
10050000	54	3
10125000	69	9
10200000	72	7
10275000	53	5
10350000	71	8
10425000	68	13
10500000	40	6
10575000	46	12
10650000	153	31
10725000	64	10
10800000	80	15
10875000	67	12
10950000	67	28
11025000	116	48
11100000	21	8
11175000	20	17
11250000	33	18
11325000	41	16
11400000	18	14
11475000	39	27
11550000	8	5
11625000	104	53
11700000	47	15
11775000	64	37
11850000	47	50
11925000	54	37
12000000	20	13
12075000	18	16
12150000	88	59
12225000	13	7
12300000	23	17
12375000	54	32
12450000	30	15
12525000	50	36
12600000	21	19
12675000	17	8
12750000	6	10
12825000	9	10
12900000	16	20
12975000	44	28
13050000	22	29
13125000	25	18
13200000	29	50
13275000	17	12
13350000	2	0
13425000	1	1
13500000	0	0
13575000	1	3
13650000	0	0
13725000	1	0
13800000	0	0
13875000	4	0
13950000	32	42
14025000	32	15
14100000	0	0
14175000	0	0
14250000	0	1
14325000	0	2
14400000	0	0
14475000	1	0
14550000	1	1
14625000	0	1
14700000	4	0
14775000	23	19
14850000	11	15
14925000	21	19
15000000	15	14
15075000	8	25
15150000	20	32
15225000	16	16
15300000	20	47
15375000	18	14
15450000	10	10
15525000	0	1
15600000	1	3
15675000	0	1
15750000	0	4
15825000	1	2
15900000	1	2
15975000	8	4
16050000	14	11
16125000	15	24
16200000	2	1
16275000	48	69
16350000	25	33
16425000	34	73
16500000	7	11
16575000	38	58
16650000	20	52
16725000	25	42
16800000	5	14
16875000	13	22
16950000	20	31
17025000	10	23
17100000	42	92
17175000	27	75
17250000	10	37
17325000	17	62
17400000	18	26
17475000	8	10
17550000	5	8
17625000	30	88
17700000	13	26
17775000	0	2
17850000	0	3
17925000	11	40
18000000	6	10
18075000	12	36
18150000	19	63
18225000	11	78
18300000	13	36
18375000	6	32
18450000	11	52
18525000	14	42
18600000	7	40
