position	numhm	numht
500000	34	118
1000000	108	186
1500000	104	145
2000000	11	73
2500000	7	89
3000000	110	125
3500000	386	404
4000000	423	443
4500000	288	483
5000000	461	439
5500000	375	235
6000000	331	108
6500000	304	58
7000000	468	37
7500000	737	65
8000000	581	51
8500000	567	74
9000000	507	53
9500000	577	58
10000000	397	81
10500000	401	48
11000000	560	149
11500000	205	109
12000000	344	208
12500000	266	178
13000000	135	120
13500000	84	89
14000000	69	60
14500000	2	3
15000000	75	69
15500000	92	145
16000000	14	16
16500000	142	222
17000000	127	227
17500000	126	318
18000000	65	176
18500000	81	323
19000000	12	56
