position	numhm	numht
300000	33	117
600000	1	3
900000	94	154
1200000	101	146
1500000	17	29
1800000	6	42
2100000	11	95
2400000	1	25
2700000	1	13
3000000	109	112
3300000	164	199
3600000	336	307
3900000	234	225
4200000	215	417
4500000	148	182
4800000	291	310
5100000	232	234
5400000	248	106
5700000	211	58
6000000	185	74
6300000	130	27
6600000	177	36
6900000	253	21
7200000	532	34
7500000	417	42
7800000	341	30
8100000	410	65
8400000	307	27
8700000	278	36
9000000	319	20
9300000	284	26
9600000	367	82
9900000	225	20
10200000	267	27
10500000	232	32
10800000	343	68
11100000	271	96
11400000	112	65
11700000	198	100
12000000	185	137
12300000	142	99
12600000	155	102
12900000	48	48
13200000	120	125
13500000	20	13
13800000	2	3
14100000	68	57
14400000	0	3
14700000	6	2
15000000	70	67
15300000	64	120
15600000	29	28
15900000	2	9
16200000	39	40
16500000	114	186
16800000	88	166
17100000	85	168
17400000	72	200
17700000	56	132
18000000	17	55
18300000	55	213
18600000	38	166
