position	numhm	numht
1000000	24	93
2000000	19	131
3000000	25	119
4000000	25	154
5000000	18	157
6000000	17	114
7000000	30	167
8000000	36	245
9000000	40	277
10000000	22	210
11000000	28	138
12000000	39	144
13000000	77	330
14000000	63	511
15000000	37	352
16000000	78	581
17000000	80	481
18000000	69	404
19000000	42	259
20000000	59	360
21000000	33	195
22000000	114	357
23000000	186	506
24000000	168	466
25000000	262	584
26000000	175	301
27000000	166	309
28000000	151	194
29000000	107	195
30000000	113	198
31000000	101	249
32000000	37	321
33000000	40	314
34000000	29	306
35000000	55	473
36000000	28	420
37000000	44	343
38000000	24	233
39000000	17	113
40000000	12	153
41000000	14	156
42000000	11	157
43000000	7	76
44000000	20	113
45000000	7	108
46000000	17	140
47000000	7	59
48000000	20	110
49000000	15	95
50000000	11	77
51000000	22	112
52000000	35	200
53000000	18	117
54000000	35	150
55000000	38	175
56000000	22	179
57000000	6	121
58000000	28	163
59000000	32	204
60000000	43	290
61000000	57	324
62000000	60	460
63000000	70	569
64000000	125	521
65000000	69	525
66000000	63	508
67000000	73	387
68000000	79	341
69000000	46	260
70000000	53	188
71000000	46	245
72000000	22	93
73000000	44	173
74000000	49	138
75000000	161	95
76000000	38	92
77000000	219	180
78000000	457	482
79000000	424	360
80000000	342	74
81000000	654	48
82000000	661	50
83000000	515	39
84000000	508	98
85000000	428	137
86000000	320	165
87000000	138	111
88000000	36	45
89000000	86	95
90000000	68	107
91000000	125	200
92000000	91	180
93000000	54	227
94000000	12	121
95000000	11	152
96000000	17	116
97000000	9	99
98000000	21	132
99000000	24	167
100000000	37	291
101000000	26	241
102000000	33	245
103000000	42	345
104000000	65	529
105000000	68	429
106000000	63	281
107000000	25	219
108000000	47	352
109000000	26	239
110000000	44	352
111000000	38	258
112000000	30	275
113000000	25	187
114000000	31	186
115000000	33	191
116000000	26	176
117000000	36	122
118000000	31	158
119000000	19	161
120000000	7	20
