position	numhm	numht
50000	3	9
100000	3	9
150000	4	11
200000	4	12
250000	1	10
300000	0	13
350000	0	8
400000	4	9
450000	3	8
500000	1	4
550000	0	0
600000	0	0
650000	0	0
700000	0	0
750000	0	0
800000	0	0
850000	0	0
900000	0	0
950000	1	0
1000000	0	0
1050000	0	0
1100000	0	0
1150000	0	5
1200000	3	11
1250000	3	7
1300000	2	11
1350000	0	2
1400000	1	7
1450000	2	7
1500000	3	1
1550000	1	16
1600000	0	13
1650000	1	2
1700000	1	0
1750000	1	13
1800000	0	4
1850000	1	5
1900000	0	8
1950000	0	7
2000000	0	12
2050000	5	9
2100000	5	4
2150000	0	0
2200000	1	0
2250000	0	0
2300000	1	0
2350000	1	22
2400000	1	14
2450000	1	11
2500000	0	3
2550000	0	1
2600000	1	11
2650000	0	7
2700000	1	4
2750000	1	6
2800000	3	2
2850000	1	10
2900000	3	5
2950000	0	1
3000000	0	9
3050000	1	8
3100000	1	4
3150000	1	12
3200000	2	9
3250000	0	10
3300000	2	2
3350000	1	7
3400000	1	8
3450000	0	4
3500000	1	8
3550000	0	4
3600000	0	8
3650000	2	15
3700000	1	2
3750000	2	7
3800000	4	15
3850000	3	18
3900000	2	2
3950000	1	8
4000000	0	3
4050000	2	10
4100000	2	5
4150000	0	9
4200000	1	6
4250000	1	15
4300000	1	6
4350000	2	20
4400000	2	18
4450000	0	3
4500000	0	1
4550000	2	15
4600000	0	3
4650000	1	5
4700000	3	7
4750000	0	0
4800000	0	6
4850000	1	16
4900000	0	2
4950000	0	5
5000000	0	5
5050000	2	5
5100000	0	0
5150000	0	0
5200000	0	0
5250000	0	0
5300000	0	0
5350000	0	0
5400000	7	8
5450000	0	11
5500000	0	3
5550000	0	2
5600000	1	8
5650000	1	7
5700000	6	26
5750000	0	3
5800000	0	1
5850000	0	1
5900000	0	28
5950000	0	8
6000000	0	3
6050000	1	4
6100000	0	11
6150000	0	3
6200000	6	20
6250000	1	2
6300000	2	5
6350000	1	4
6400000	0	9
6450000	0	0
6500000	1	12
6550000	0	3
6600000	1	8
6650000	0	6
6700000	1	6
6750000	6	24
6800000	6	20
6850000	1	14
6900000	2	1
6950000	1	3
7000000	0	12
7050000	6	24
7100000	1	9
7150000	3	13
7200000	2	18
7250000	1	18
7300000	0	3
7350000	0	8
7400000	1	8
7450000	1	6
7500000	5	23
7550000	2	5
7600000	0	1
7650000	5	20
7700000	2	12
7750000	1	23
7800000	0	12
7850000	1	5
7900000	1	12
7950000	4	11
8000000	0	14
8050000	2	14
8100000	0	13
8150000	0	16
8200000	5	14
8250000	4	19
8300000	2	21
8350000	4	20
8400000	2	38
8450000	5	15
8500000	1	8
8550000	2	18
8600000	0	9
8650000	1	12
8700000	1	33
8750000	7	2
8800000	0	8
8850000	0	2
8900000	1	2
8950000	1	3
9000000	2	10
9050000	0	8
9100000	2	4
9150000	0	7
9200000	0	7
9250000	2	14
9300000	0	7
9350000	1	11
9400000	0	18
9450000	2	17
9500000	2	11
9550000	1	7
9600000	2	9
9650000	0	8
9700000	2	9
9750000	2	7
9800000	2	16
9850000	1	9
9900000	0	5
9950000	2	27
10000000	1	9
10050000	0	5
10100000	1	21
10150000	1	9
10200000	2	5
10250000	1	7
10300000	1	6
10350000	2	13
10400000	0	6
10450000	0	0
10500000	1	3
10550000	1	2
10600000	2	8
10650000	2	3
10700000	4	6
10750000	0	7
10800000	1	1
10850000	3	6
10900000	0	6
10950000	1	6
11000000	5	18
11050000	3	16
11100000	6	9
11150000	5	19
11200000	1	15
11250000	9	25
11300000	9	30
11350000	4	25
11400000	1	0
