position	numhm	numht
10000	3	6
20000	0	0
30000	0	0
40000	0	0
50000	0	3
60000	0	3
70000	2	2
80000	1	3
90000	0	1
100000	0	0
110000	0	3
120000	4	1
130000	0	0
140000	0	3
150000	0	4
160000	0	3
170000	0	2
180000	0	2
190000	3	3
200000	1	2
210000	0	1
220000	0	0
230000	0	0
240000	1	2
250000	0	7
260000	0	7
270000	0	1
280000	0	1
290000	0	2
300000	0	2
310000	0	3
320000	0	0
330000	0	2
340000	0	1
350000	0	2
360000	1	1
370000	0	2
380000	1	3
390000	1	0
400000	1	3
410000	0	1
420000	1	0
430000	2	2
440000	0	2
450000	0	3
460000	0	0
470000	0	1
480000	0	0
490000	0	0
500000	1	3
510000	0	0
520000	0	0
530000	0	0
540000	0	0
550000	0	0
560000	0	0
570000	0	0
580000	0	0
590000	0	0
600000	0	0
610000	0	0
620000	0	0
630000	0	0
640000	0	0
650000	0	0
660000	0	0
670000	0	0
680000	0	0
690000	0	0
700000	0	0
710000	0	0
720000	0	0
730000	0	0
740000	0	0
750000	0	0
760000	0	0
770000	0	0
780000	0	0
790000	0	0
800000	0	0
810000	0	0
820000	0	0
830000	0	0
840000	0	0
850000	0	0
860000	0	0
870000	0	0
880000	0	0
890000	0	0
900000	0	0
910000	0	0
920000	0	0
930000	1	0
940000	0	0
950000	0	0
960000	0	0
970000	0	0
980000	0	0
990000	0	0
1000000	0	0
1010000	0	0
1020000	0	0
1030000	0	0
1040000	0	0
1050000	0	0
1060000	0	0
1070000	0	0
1080000	0	0
1090000	0	0
1100000	0	0
1110000	0	0
1120000	0	0
1130000	0	0
1140000	0	1
1150000	0	4
1160000	1	3
1170000	0	0
1180000	0	3
1190000	0	3
1200000	2	2
1210000	0	0
1220000	0	1
1230000	1	0
1240000	0	2
1250000	2	4
1260000	0	2
1270000	0	6
1280000	0	2
1290000	0	1
1300000	2	0
1310000	0	2
1320000	0	0
1330000	0	0
1340000	0	0
1350000	0	0
1360000	0	0
1370000	0	2
1380000	0	0
1390000	0	1
1400000	1	4
1410000	1	1
1420000	0	1
1430000	0	1
1440000	1	0
1450000	0	4
1460000	0	0
1470000	0	0
1480000	0	0
1490000	1	0
1500000	2	1
1510000	1	7
1520000	0	0
1530000	0	2
1540000	0	2
1550000	0	5
1560000	0	3
1570000	0	5
1580000	0	3
1590000	0	1
1600000	0	1
1610000	0	0
1620000	0	0
1630000	0	0
1640000	1	0
1650000	0	2
1660000	0	0
1670000	0	0
1680000	0	0
1690000	1	0
1700000	0	0
1710000	0	4
1720000	0	4
1730000	0	2
1740000	1	2
