position	numhm	numht
100000	6	18
200000	8	23
300000	1	23
400000	4	17
500000	4	12
600000	0	0
700000	0	0
800000	0	0
900000	0	0
1000000	1	0
1100000	0	0
1200000	3	16
1300000	5	18
1400000	1	9
1500000	5	8
1600000	1	29
1700000	2	2
1800000	1	17
1900000	1	13
2000000	0	19
2100000	10	13
2200000	1	0
2300000	1	0
2400000	2	36
2500000	1	14
2600000	1	12
2700000	1	11
2800000	4	8
2900000	4	15
3000000	0	10
3100000	2	12
3200000	3	21
3300000	2	12
3400000	2	15
3500000	1	12
3600000	0	12
3700000	3	17
3800000	6	22
3900000	5	20
4000000	1	11
4100000	4	15
4200000	1	15
4300000	2	21
4400000	4	38
4500000	0	4
4600000	2	18
4700000	4	12
4800000	0	6
4900000	1	18
5000000	0	10
5100000	2	5
5200000	0	0
5300000	0	0
5400000	7	8
5500000	0	14
5600000	1	10
5700000	7	33
5800000	0	4
5900000	0	29
6000000	0	11
6100000	1	15
6200000	6	23
6300000	3	7
6400000	1	13
6500000	1	12
6600000	1	11
6700000	1	12
6800000	12	44
6900000	3	15
7000000	1	15
7100000	7	33
7200000	5	31
7300000	1	21
7400000	1	16
7500000	6	29
7600000	2	6
7700000	7	32
7800000	1	35
7900000	2	17
8000000	4	25
8100000	2	27
8200000	5	30
8300000	6	40
8400000	6	58
8500000	6	23
8600000	2	27
8700000	2	45
8800000	7	10
8900000	1	4
9000000	3	13
9100000	2	12
9200000	0	14
9300000	2	21
9400000	1	29
9500000	4	28
9600000	3	16
9700000	2	17
9800000	4	23
9900000	1	14
10000000	3	36
10100000	1	26
10200000	3	14
10300000	2	13
10400000	2	19
10500000	1	3
10600000	3	10
10700000	6	9
10800000	1	8
10900000	3	12
11000000	6	24
11100000	9	25
11200000	6	34
11300000	18	55
11400000	5	25
11500000	1	1
11600000	0	0
11700000	0	1
11800000	0	1
11900000	0	2
12000000	0	0
12100000	8	30
12200000	7	29
12300000	3	26
12400000	11	27
12500000	4	37
12600000	11	52
12700000	14	34
12800000	8	25
12900000	6	29
13000000	5	41
13100000	5	13
13200000	4	33
13300000	5	80
13400000	11	91
13500000	3	83
13600000	10	54
13700000	6	61
13800000	8	39
13900000	6	28
14000000	5	29
14100000	5	28
14200000	3	28
14300000	3	73
14400000	3	25
14500000	2	21
14600000	2	18
14700000	4	52
14800000	3	24
14900000	5	23
15000000	7	60
15100000	7	85
15200000	7	82
15300000	12	65
15400000	11	52
15500000	7	55
15600000	7	42
15700000	4	44
15800000	7	44
15900000	10	64
16000000	6	48
16100000	5	88
16200000	11	59
16300000	18	62
16400000	3	27
16500000	7	29
16600000	21	87
16700000	3	33
16800000	5	28
16900000	3	27
17000000	4	41
17100000	6	23
17200000	10	48
17300000	3	42
17400000	14	43
17500000	5	59
17600000	4	61
17700000	8	49
17800000	3	14
17900000	8	50
18000000	8	15
18100000	6	40
18200000	0	15
18300000	0	6
18400000	10	37
18500000	2	27
18600000	5	30
18700000	5	28
18800000	4	36
18900000	5	16
19000000	5	24
19100000	4	33
19200000	3	29
19300000	6	34
19400000	15	60
19500000	7	23
19600000	6	26
19700000	4	47
19800000	7	40
19900000	5	49
20000000	2	19
20100000	2	41
20200000	5	20
20300000	1	13
20400000	1	7
20500000	0	2
20600000	2	1
20700000	1	1
20800000	9	30
20900000	7	40
21000000	5	40
21100000	19	35
21200000	11	18
21300000	2	11
21400000	3	8
21500000	11	52
21600000	7	27
21700000	14	54
21800000	12	28
21900000	9	27
22000000	26	97
22100000	9	48
22200000	2	14
22300000	12	40
22400000	14	46
22500000	18	44
22600000	41	86
22700000	33	77
22800000	27	57
22900000	13	44
23000000	17	50
23100000	19	64
23200000	24	52
23300000	8	57
23400000	14	43
23500000	15	45
23600000	17	28
23700000	27	28
23800000	14	51
23900000	22	60
24000000	8	38
24100000	30	51
24200000	37	96
24300000	19	74
24400000	26	57
24500000	22	46
24600000	13	28
24700000	41	41
24800000	22	62
24900000	28	58
25000000	24	71
25100000	18	30
25200000	25	25
25300000	10	36
25400000	15	41
25500000	20	29
25600000	13	28
25700000	17	14
25800000	24	26
25900000	15	17
26000000	18	55
26100000	23	39
26200000	48	92
26300000	9	38
26400000	18	32
26500000	8	13
26600000	18	23
26700000	18	26
26800000	2	6
26900000	9	17
27000000	13	23
27100000	9	13
27200000	17	14
27300000	2	1
27400000	19	27
27500000	18	25
27600000	12	20
27700000	31	35
27800000	21	32
27900000	11	15
28000000	11	12
28100000	11	24
28200000	17	25
28300000	4	16
28400000	14	15
28500000	12	23
28600000	13	26
28700000	9	15
28800000	11	18
28900000	4	11
29000000	12	22
29100000	17	13
29200000	10	21
29300000	10	26
29400000	21	36
29500000	7	14
29600000	12	22
29700000	8	26
29800000	13	17
29900000	14	18
30000000	1	5
30100000	4	13
30200000	18	25
30300000	20	28
30400000	9	26
30500000	12	27
30600000	5	29
30700000	12	29
30800000	3	18
30900000	7	32
31000000	11	22
31100000	6	39
31200000	2	28
31300000	3	32
31400000	1	26
31500000	1	25
31600000	0	15
31700000	10	42
31800000	7	34
31900000	1	43
32000000	6	37
32100000	4	33
32200000	6	32
32300000	3	31
32400000	5	20
32500000	4	14
32600000	3	58
32700000	4	50
32800000	4	32
32900000	3	26
33000000	4	18
33100000	1	25
33200000	0	27
33300000	1	38
33400000	3	7
33500000	2	84
33600000	5	73
33700000	7	20
33800000	6	1
33900000	1	0
34000000	3	31
34100000	15	71
34200000	4	43
34300000	1	43
34400000	13	77
34500000	4	35
34600000	2	51
34700000	8	51
34800000	3	37
34900000	3	38
35000000	2	27
35100000	1	25
35200000	8	86
35300000	2	31
35400000	1	57
35500000	0	45
35600000	2	39
35700000	0	22
35800000	4	55
35900000	7	41
36000000	3	19
36100000	4	50
36200000	2	30
36300000	4	22
36400000	10	49
36500000	7	28
36600000	4	42
36700000	3	18
36800000	1	17
36900000	6	36
37000000	3	51
37100000	2	22
37200000	1	40
37300000	4	50
37400000	0	8
37500000	3	23
37600000	3	14
37700000	2	16
37800000	6	25
37900000	1	17
38000000	2	18
38100000	2	22
38200000	4	15
38300000	4	13
38400000	3	8
38500000	0	1
