position	numhm	numht
50000	3	9
100000	3	12
150000	4	8
200000	4	11
250000	1	12
300000	0	12
350000	1	7
400000	3	8
450000	3	7
500000	1	4
550000	0	0
600000	0	0
650000	0	0
700000	0	0
750000	0	0
800000	0	0
850000	0	0
900000	0	0
950000	1	0
1000000	0	0
1050000	0	0
1100000	0	0
1150000	1	10
1200000	2	7
1250000	3	16
1300000	2	3
1350000	0	2
1400000	2	8
1450000	1	4
1500000	4	12
1550000	0	17
1600000	0	1
1650000	1	2
1700000	2	12
1750000	0	4
1800000	1	5
1850000	0	4
1900000	0	8
1950000	3	10
2000000	5	11
2050000	2	1
2100000	0	0
2150000	1	0
2200000	1	5
2250000	1	21
2300000	1	19
2350000	1	2
2400000	0	2
2450000	0	1
2500000	1	13
2550000	0	5
2600000	2	6
2650000	3	5
2700000	0	5
2750000	4	10
2800000	0	1
2850000	0	7
2900000	0	8
2950000	1	6
3000000	2	9
3050000	0	10
3100000	2	2
3150000	1	7
3200000	1	8
3250000	0	4
3300000	1	8
3350000	0	12
3400000	2	15
3450000	1	2
3500000	2	7
3550000	4	15
3600000	3	17
3650000	1	4
3700000	0	6
3750000	2	8
3800000	2	7
3850000	0	2
3900000	1	12
3950000	1	6
4000000	0	15
4050000	2	7
4100000	3	22
4150000	0	13
4200000	0	1
4250000	0	5
4300000	2	13
4350000	1	2
4400000	1	5
4450000	2	6
4500000	0	0
4550000	0	13
4600000	1	10
4650000	0	5
4700000	0	1
4750000	0	5
4800000	2	5
4850000	0	0
4900000	0	0
4950000	0	0
5000000	0	0
5050000	0	0
5100000	2	5
5150000	5	5
5200000	0	11
5250000	0	1
5300000	1	5
5350000	0	8
5400000	7	26
5450000	0	6
5500000	0	2
5550000	0	1
5600000	0	14
5650000	0	20
5700000	0	0
5750000	1	4
5800000	0	10
5850000	0	3
5900000	6	22
5950000	1	2
6000000	1	5
6050000	1	4
6100000	0	14
6150000	1	8
6200000	1	7
6250000	0	6
6300000	1	11
6350000	9	25
6400000	4	15
6450000	2	14
6500000	0	2
6550000	1	4
6600000	4	15
6650000	1	19
6700000	2	8
6750000	2	14
6800000	2	17
6850000	1	16
6900000	0	3
6950000	0	9
7000000	1	25
7050000	7	37
7100000	0	8
7150000	1	21
7200000	12	32
7250000	0	17
7300000	2	10
7350000	0	15
7400000	0	8
7450000	5	22
7500000	2	14
7550000	4	19
7600000	2	27
7650000	4	35
7700000	5	11
7750000	1	14
7800000	2	18
7850000	0	9
7900000	1	13
7950000	1	32
8000000	1	7
8050000	1	2
8100000	0	3
8150000	1	3
8200000	2	11
8250000	2	3
8300000	0	9
8350000	1	20
8400000	1	5
8450000	0	8
8500000	0	17
8550000	2	20
8600000	2	12
8650000	0	7
8700000	3	9
8750000	0	8
8800000	2	8
8850000	1	6
8900000	3	14
8950000	0	11
9000000	3	25
9050000	0	9
9100000	0	8
9150000	1	18
9200000	1	9
9250000	2	5
9300000	1	7
9350000	2	6
9400000	1	17
9450000	0	1
9500000	0	0
9550000	2	3
9600000	1	4
9650000	3	5
9700000	4	6
9750000	0	6
9800000	0	3
9850000	1	5
9900000	3	5
9950000	1	5
10000000	3	10
10050000	4	21
10100000	3	11
10150000	4	12
10200000	6	20
10250000	5	15
10300000	6	27
10350000	11	33
10400000	0	11
10450000	0	0
10500000	1	1
10550000	0	0
10600000	0	0
10650000	0	1
10700000	0	0
10750000	0	0
10800000	0	0
10850000	0	0
10900000	0	0
10950000	0	0
11000000	8	30
11050000	0	0
11100000	2	7
11150000	5	23
11200000	2	10
11250000	1	12
11300000	7	11
11350000	4	15
11400000	4	58
11450000	7	18
11500000	6	29
11550000	10	15
11600000	4	18
11650000	3	15
11700000	4	20
11750000	3	25
11800000	0	5
11850000	4	8
11900000	2	17
11950000	2	16
12000000	3	59
12050000	3	24
12100000	7	51
12150000	1	41
12200000	3	53
12250000	1	28
12300000	8	25
12350000	4	53
12400000	1	14
12450000	12	32
12500000	0	10
12550000	4	19
12600000	2	6
12650000	1	18
12700000	0	10
12750000	1	31
12800000	2	23
12850000	5	42
12900000	3	24
12950000	5	45
13000000	2	34
13050000	7	55
13100000	4	38
13150000	10	44
13200000	8	43
13250000	5	34
13300000	5	23
13350000	3	21
13400000	4	24
13450000	11	49
13500000	4	37
13550000	2	20
13600000	6	42
13650000	4	56
13700000	5	19
13750000	18	44
13800000	1	21
13850000	2	11
13900000	4	26
13950000	7	20
14000000	7	40
14050000	2	17
14100000	0	17
14150000	4	17
14200000	3	6
14250000	0	1
14300000	1	35
14350000	1	19
14400000	5	24
14450000	3	2
14500000	6	22
14550000	4	28
14600000	2	17
14650000	1	32
14700000	8	22
14750000	7	22
14800000	2	26
14850000	3	29
14900000	1	12
14950000	1	38
15000000	6	33
15050000	1	15
15100000	0	2
15150000	4	24
15200000	3	27
15250000	8	9
15300000	3	9
15350000	3	15
15400000	3	24
15450000	0	1
15500000	0	8
15550000	0	1
15600000	1	5
15650000	6	17
15700000	3	21
15750000	0	14
15800000	3	13
15850000	3	10
15900000	1	23
15950000	4	22
16000000	2	5
16050000	3	26
16100000	4	6
16150000	1	10
16200000	1	7
16250000	5	16
16300000	2	24
16350000	1	20
16400000	4	21
16450000	2	22
16500000	7	32
16550000	8	34
16600000	4	9
16650000	2	14
16700000	2	5
16750000	3	11
16800000	4	35
16850000	1	21
16900000	6	28
16950000	3	13
17000000	1	17
17050000	4	33
17100000	0	13
