position	numhm	numht
10000	3	6
20000	0	0
30000	0	0
40000	0	1
50000	0	2
60000	0	3
70000	2	2
80000	1	4
90000	0	0
100000	0	3
110000	0	0
120000	4	1
130000	0	0
140000	0	2
150000	0	5
160000	0	2
170000	0	3
180000	0	1
190000	3	3
200000	1	2
210000	0	1
220000	0	0
230000	0	1
240000	1	1
250000	0	9
260000	0	5
270000	0	1
280000	0	2
290000	0	4
300000	0	0
310000	0	2
320000	0	0
330000	0	3
340000	1	1
350000	0	1
360000	0	2
370000	2	2
380000	1	2
390000	0	2
400000	0	0
410000	3	2
420000	0	0
430000	0	5
440000	0	0
450000	0	0
460000	0	1
470000	0	0
480000	0	0
490000	1	3
500000	0	0
510000	0	0
520000	0	0
530000	0	0
540000	0	0
550000	0	0
560000	0	0
570000	0	0
580000	0	0
590000	0	0
600000	0	0
610000	0	0
620000	0	0
630000	0	0
640000	0	0
650000	0	0
660000	0	0
670000	0	0
680000	0	0
690000	0	0
700000	0	0
710000	0	0
720000	0	0
730000	0	0
740000	0	0
750000	0	0
760000	0	0
770000	0	0
780000	0	0
790000	0	0
800000	0	0
810000	0	0
820000	0	0
830000	0	0
840000	0	0
850000	0	0
860000	0	0
870000	0	0
880000	0	0
890000	0	0
900000	0	0
910000	1	0
920000	0	0
930000	0	0
940000	0	0
950000	0	0
960000	0	0
970000	0	0
980000	0	0
990000	0	0
1000000	0	0
1010000	0	0
1020000	0	0
1030000	0	0
1040000	0	0
1050000	0	0
1060000	0	0
1070000	0	0
1080000	0	0
1090000	0	0
1100000	0	0
1110000	0	0
1120000	0	4
1130000	1	4
1140000	0	0
1150000	0	2
1160000	0	3
1170000	2	3
1180000	0	0
1190000	0	0
1200000	0	1
1210000	1	1
1220000	1	5
1230000	1	1
1240000	0	7
1250000	0	2
1260000	0	1
1270000	2	0
1280000	0	2
1290000	0	0
1300000	0	0
1310000	0	0
1320000	0	0
1330000	0	0
1340000	0	2
1350000	0	0
1360000	0	0
1370000	1	5
1380000	1	1
1390000	0	1
1400000	0	1
1410000	1	0
1420000	0	4
1430000	0	0
1440000	0	0
1450000	0	0
1460000	3	1
1470000	0	0
1480000	1	7
1490000	0	1
1500000	0	3
1510000	0	1
1520000	0	7
1530000	0	3
1540000	0	3
1550000	0	3
1560000	0	0
1570000	0	1
1580000	0	0
1590000	0	0
1600000	0	0
1610000	1	2
1620000	0	0
1630000	0	0
1640000	0	0
1650000	0	0
1660000	1	0
1670000	0	0
1680000	0	6
1690000	0	3
1700000	1	3
1710000	0	1
1720000	0	2
1730000	0	0
1740000	0	0
