position	numhm	numht
500000	23	90
1000000	1	0
1500000	15	62
2000000	12	74
2500000	8	64
3000000	12	62
3500000	10	75
4000000	14	92
4500000	11	74
5000000	3	39
5500000	15	69
6000000	9	81
6500000	19	106
7000000	14	130
7500000	29	184
8000000	21	185
8500000	8	81
9000000	16	120
9500000	8	80
10000000	18	52
10500000	40	151
11000000	8	31
11500000	38	183
12000000	35	198
12500000	40	331
13000000	25	252
13500000	61	368
14000000	56	299
14500000	25	160
15000000	35	259
15500000	25	134
16000000	23	131
16500000	30	184
17000000	34	187
17500000	13	123
18000000	19	78
18500000	44	128
19000000	73	285
19500000	120	308
20000000	103	277
20500000	91	227
21000000	86	253
21500000	131	252
22000000	94	195
22500000	94	139
23000000	107	226
23500000	60	96
24000000	66	75
24500000	85	121
25000000	61	112
25500000	60	89
26000000	60	127
26500000	70	115
27000000	44	142
27500000	24	154
28000000	24	158
28500000	23	158
29000000	12	177
29500000	25	240
30000000	31	285
30500000	11	267
31000000	20	195
31500000	30	166
32000000	13	186
32500000	15	90
33000000	12	58
33500000	10	68
34000000	4	73
34500000	3	72
35000000	6	65
35500000	8	103
36000000	5	84
36500000	8	53
37000000	4	63
37500000	8	38
38000000	13	112
38500000	2	44
39000000	8	63
39500000	9	62
40000000	4	33
40500000	3	41
41000000	10	56
41500000	7	49
42000000	11	42
42500000	8	56
43000000	4	34
43500000	6	39
44000000	11	58
44500000	10	52
45000000	16	89
45500000	20	107
46000000	14	69
46500000	7	66
47000000	20	85
47500000	17	63
48000000	17	95
48500000	24	126
49000000	10	100
49500000	10	51
50000000	1	76
50500000	4	67
51000000	15	80
51500000	19	101
52000000	14	101
52500000	19	130
53000000	27	165
53500000	29	150
54000000	30	178
54500000	29	234
55000000	46	277
55500000	46	356
56000000	57	286
56500000	63	312
57000000	41	348
57500000	37	270
58000000	29	160
58500000	40	214
59000000	47	218
59500000	35	132
60000000	22	151
60500000	25	110
61000000	21	87
61500000	32	107
62000000	20	113
62500000	24	135
63000000	14	56
63500000	15	54
64000000	28	90
64500000	18	72
65000000	21	88
65500000	40	41
66000000	120	65
66500000	27	23
67000000	6	18
67500000	64	75
68000000	340	199
68500000	283	355
69000000	237	126
69500000	169	31
70000000	169	17
70500000	445	32
71000000	356	18
71500000	413	33
72000000	278	25
72500000	228	12
73000000	292	44
73500000	233	47
74000000	285	77
74500000	169	67
75000000	182	87
75500000	157	90
76000000	81	77
76500000	27	33
77000000	10	12
77500000	36	31
78000000	49	67
78500000	2	7
79000000	72	105
79500000	50	96
80000000	69	104
80500000	46	60
81000000	49	133
81500000	31	90
82000000	18	137
82500000	6	51
83000000	5	44
83500000	9	99
84000000	1	38
84500000	8	55
85000000	13	73
85500000	2	56
86000000	7	47
86500000	15	88
87000000	12	73
87500000	10	85
88000000	32	200
88500000	5	93
89000000	14	106
89500000	14	134
90000000	21	112
90500000	18	165
91000000	22	197
91500000	34	227
92000000	50	286
92500000	31	210
93000000	25	136
93500000	7	97
94000000	32	169
94500000	28	230
95000000	14	135
95500000	11	94
96000000	15	132
96500000	30	246
97000000	22	174
97500000	19	88
98000000	16	128
98500000	15	146
99000000	12	111
99500000	15	96
100000000	18	119
100500000	12	70
101000000	16	109
101500000	21	118
102000000	11	55
102500000	24	93
103000000	15	52
103500000	10	73
104000000	20	71
104500000	14	103
105000000	7	71
105500000	5	26
