position	numhm	numht	length
50000	0	210
100000	0	205
150000	0	210
200000	0	119
250000	0	61
300000	0	85
350000	0	258
400000	0	479
450000	0	485
500000	0	181
550000	0	132
600000	0	178
650000	0	103
700000	0	172
750000	0	337
800000	0	338
850000	0	245
900000	0	332
950000	0	326
1000000	0	276
1050000	0	293
1100000	0	143
1150000	1	129
1200000	0	428
1250000	0	462
1300000	0	156
1350000	0	145
1400000	1	142
1450000	0	109
1500000	0	83
1550000	0	106
1600000	0	190
1650000	1	176
1700000	0	166
1750000	1	114
1800000	2	221
1850000	0	203
1900000	0	170
1950000	1	165
2000000	0	62
2050000	0	105
2100000	0	110
2150000	0	173
2200000	0	173
2250000	0	130
2300000	0	117
2350000	0	157
2400000	0	155
2450000	0	245
2500000	0	159
2550000	1	103
2600000	0	115
2650000	0	72
2700000	0	105
2750000	0	89
2800000	1	120
2850000	1	70
2900000	1	27
2950000	0	89
3000000	0	43
3050000	1	64
3100000	1	76
3150000	0	120
3200000	0	45
3250000	0	30
3300000	0	50
3350000	0	39
3400000	0	89
3450000	1	91
3500000	1	29
3550000	0	100
3600000	0	77
3650000	1	65
3700000	3	31
3750000	1	51
3800000	0	9
3850000	1	61
3900000	1	16
3950000	0	19
4000000	0	19
4050000	0	38
4100000	2	61
4150000	0	111
4200000	0	43
4250000	1	43
4300000	0	28
4350000	0	70
4400000	1	31
4450000	1	37
4500000	3	43
4550000	0	33
4600000	0	18
4650000	1	4
4700000	0	3
4750000	0	8
4800000	3	8
4850000	0	10
4900000	1	29
4950000	0	43
5000000	0	14
5050000	3	48
5100000	1	32
5150000	0	12
5200000	0	35
5250000	1	7
5300000	1	17
5350000	0	17
5400000	1	18
5450000	0	4
5500000	0	3
5550000	0	4
5600000	0	26
5650000	2	6
5700000	0	54
5750000	0	19
5800000	0	7
5850000	0	7
5900000	0	2
5950000	0	10
6000000	0	0
6050000	0	9
6100000	1	3
6150000	1	6
6200000	0	10
6250000	0	8
6300000	0	7
6350000	1	4
6400000	0	0
6450000	1	0
6500000	1	7
6550000	1	3
6600000	0	0
6650000	0	0
6700000	0	2
6750000	0	0
6800000	0	1
6850000	2	2
6900000	1	0
6950000	1	0
7000000	2	0
7050000	0	5
7100000	3	1
7150000	1	1
7200000	0	0
7250000	0	12
7300000	0	1
7350000	1	6
7400000	2	0
7450000	2	0
7500000	1	4
7550000	0	0
7600000	0	0
7650000	0	0
7700000	1	0
7750000	0	0
7800000	0	1
7850000	1	5
7900000	1	0
7950000	0	0
8000000	0	0
8050000	2	3
8100000	2	0
8150000	0	5
8200000	1	12
8250000	1	0
8300000	1	0
8350000	0	5
8400000	0	0
8450000	0	4
8500000	0	4
8550000	1	0
8600000	2	0
8650000	3	7
8700000	0	6
8750000	0	0
8800000	0	0
8850000	0	0
8900000	0	0
8950000	0	0
9000000	0	2
9050000	0	1
9100000	0	0
9150000	0	8
9200000	0	12
9250000	0	0
9300000	0	14
9350000	0	0
9400000	0	0
9450000	0	0
9500000	1	0
9550000	0	0
9600000	1	1
9650000	0	0
9700000	0	0
9750000	0	1
9800000	1	1
9850000	1	0
9900000	0	1
9950000	0	0
10000000	2	11
10050000	2	0
10100000	0	0
10150000	2	1
10200000	0	0
10250000	1	0
10300000	0	0
10350000	1	0
10400000	1	1
10450000	2	0
10500000	1	0
10550000	0	1
10600000	0	0
10650000	0	0
10700000	0	0
10750000	2	0
10800000	0	0
10850000	1	11
