position	numhm	numht	length
10000	0	15
20000	0	51
30000	0	90
40000	0	32
50000	0	22
60000	0	23
70000	0	42
80000	0	46
90000	0	39
100000	0	55
110000	0	36
120000	0	18
130000	0	32
140000	0	84
150000	0	40
160000	0	85
170000	0	32
180000	0	1
190000	0	0
200000	0	1
210000	0	1
220000	0	24
230000	0	20
240000	0	3
250000	0	13
260000	0	9
270000	0	7
280000	0	23
290000	0	15
300000	0	31
310000	0	8
320000	0	55
330000	0	39
340000	0	79
350000	0	77
360000	0	71
370000	0	120
380000	0	87
390000	0	89
400000	0	112
410000	0	52
420000	0	133
430000	0	141
440000	0	69
450000	0	90
460000	0	53
470000	0	44
480000	0	27
490000	0	35
500000	0	22
510000	0	33
520000	0	10
530000	0	5
540000	0	45
550000	0	39
560000	0	35
570000	0	61
580000	0	49
590000	0	18
600000	0	15
610000	0	42
620000	0	28
630000	0	13
640000	0	6
650000	0	14
660000	0	3
670000	0	10
680000	0	36
690000	0	58
700000	0	65
710000	0	26
720000	0	29
730000	0	127
740000	0	140
750000	0	15
760000	0	29
770000	0	25
780000	0	136
790000	0	96
800000	0	52
810000	0	36
820000	0	37
830000	0	57
840000	0	59
850000	0	56
860000	0	99
870000	0	26
880000	0	62
890000	0	134
900000	0	11
910000	0	35
920000	0	106
930000	0	77
940000	0	28
950000	0	80
960000	0	105
970000	0	104
980000	0	35
990000	0	22
1000000	0	10
1010000	0	11
1020000	0	70
1030000	0	12
1040000	0	98
1050000	0	102
1060000	0	26
1070000	0	36
1080000	0	26
1090000	0	19
1100000	0	36
1110000	0	60
1120000	0	20
1130000	0	22
1140000	1	21
1150000	0	6
1160000	0	0
1170000	0	25
1180000	0	45
1190000	0	128
1200000	0	230
1210000	0	109
1220000	0	106
1230000	0	97
1240000	0	124
1250000	0	26
1260000	0	18
1270000	0	44
1280000	0	58
1290000	0	17
1300000	0	19
1310000	0	14
1320000	0	25
1330000	0	15
1340000	0	25
1350000	0	66
1360000	0	73
1370000	1	18
1380000	0	11
1390000	0	14
1400000	0	26
1410000	0	20
1420000	0	24
1430000	0	13
1440000	0	32
1450000	0	20
1460000	0	29
1470000	0	35
1480000	0	8
1490000	0	7
1500000	0	4
1510000	0	40
1520000	0	18
1530000	0	17
1540000	0	4
1550000	0	27
1560000	0	37
1570000	0	35
1580000	0	73
1590000	0	29
1600000	0	16
1610000	0	10
1620000	0	27
1630000	0	18
1640000	1	17
1650000	0	104
1660000	0	41
1670000	0	20
1680000	0	60
1690000	0	29
1700000	0	16
1710000	0	8
1720000	0	23
1730000	0	13
1740000	1	43
1750000	0	27
1760000	0	22
1770000	0	9
1780000	1	42
1790000	1	105
1800000	0	43
1810000	0	34
1820000	0	58
1830000	0	2
1840000	0	11
1850000	0	98
1860000	0	10
1870000	0	12
1880000	0	48
1890000	0	30
1900000	0	70
1910000	1	26
1920000	0	1
1930000	0	46
1940000	0	20
1950000	0	72
1960000	0	18
1970000	0	7
1980000	0	9
1990000	0	2
2000000	0	26
2010000	0	19
2020000	0	17
2030000	0	31
2040000	0	27
2050000	0	11
2060000	0	22
2070000	0	8
2080000	0	17
2090000	0	29
2100000	0	34
2110000	0	19
2120000	0	17
2130000	0	25
2140000	0	52
2150000	0	60
2160000	0	75
2170000	0	46
2180000	0	26
2190000	0	11
2200000	0	15
2210000	0	15
2220000	0	22
2230000	0	36
2240000	0	45
2250000	0	12
2260000	0	31
2270000	0	19
2280000	0	16
2290000	0	39
2300000	0	12
2310000	0	13
2320000	0	75
2330000	0	34
2340000	0	11
2350000	0	24
2360000	0	7
2370000	0	21
2380000	0	8
2390000	0	60
2400000	0	59
2410000	0	128
2420000	0	33
2430000	0	24
2440000	0	30
2450000	0	30
2460000	0	10
2470000	0	28
2480000	0	44
2490000	0	25
2500000	0	52
2510000	0	23
2520000	1	20
2530000	0	19
2540000	0	16
2550000	0	25
2560000	0	53
2570000	0	10
2580000	0	8
2590000	0	9
2600000	0	35
2610000	0	41
2620000	0	20
2630000	0	4
2640000	0	6
2650000	0	1
2660000	0	12
2670000	0	9
2680000	0	18
2690000	0	21
2700000	0	45
2710000	0	19
2720000	0	14
2730000	0	41
2740000	0	7
2750000	0	8
2760000	0	21
2770000	1	46
2780000	0	6
2790000	0	25
2800000	0	22
2810000	1	9
2820000	0	4
2830000	0	19
2840000	0	36
2850000	0	2
2860000	0	1
2870000	1	4
2880000	0	2
2890000	0	2
2900000	0	18
2910000	0	12
2920000	0	7
2930000	0	26
2940000	0	13
2950000	0	31
2960000	0	18
2970000	0	14
2980000	0	8
2990000	0	2
3000000	0	1
3010000	0	3
