position	numhm	numht
10000000	3679	5635
20000000	2272	3455
30000000	1290	1846
40000000	2583	3250
50000000	2346	3064
60000000	2555	3169
70000000	2082	2783
80000000	2557	2903
90000000	2465	2911
100000000	2579	2680
110000000	2088	2663
120000000	1976	2439
130000000	876	1240
140000000	2543	3456
150000000	1956	2750
160000000	720	872
170000000	569	606
180000000	601	612
190000000	989	1003
200000000	455	505
210000000	1389	1333
220000000	649	658
230000000	265	279
240000000	413	404
250000000	44	40
260000000	231	205
270000000	476	467
280000000	475	682
290000000	2057	2305
300000000	1026	882
310000000	954	683
320000000	1065	1023
330000000	464	431
340000000	275	278
350000000	56	50
360000000	211	180
370000000	56	56
380000000	123	139
390000000	354	312
400000000	125	126
410000000	120	104
420000000	392	336
430000000	685	551
440000000	545	437
450000000	343	329
460000000	991	651
470000000	263	161
480000000	235	243
490000000	199	167
500000000	122	125
510000000	625	549
520000000	496	384
530000000	83	94
540000000	141	216
550000000	361	255
560000000	743	762
570000000	417	309
580000000	1008	960
590000000	349	659
600000000	750	1285
610000000	903	1891
620000000	1041	1258
630000000	1214	1216
640000000	760	511
650000000	284	251
660000000	831	1110
670000000	492	624
680000000	2040	2316
690000000	321	311
700000000	628	621
710000000	309	267
720000000	498	468
730000000	859	922
740000000	224	234
750000000	18	17
760000000	131	109
770000000	200	292
780000000	1514	1684
790000000	1475	1399
800000000	169	187
810000000	523	577
820000000	1067	1105
830000000	22	17
840000000	554	477
850000000	126	126
860000000	409	602
870000000	1013	1114
880000000	3091	3109
890000000	530	687
900000000	1643	1659
910000000	854	886
920000000	1330	1357
930000000	411	401
940000000	597	657
950000000	757	829
960000000	182	169
970000000	1096	1119
980000000	509	443
990000000	343	335
1000000000	369	367
1010000000	558	476
1020000000	687	631
1030000000	844	720
1040000000	628	549
1050000000	938	876
1060000000	835	752
1070000000	410	319
1080000000	891	853
1090000000	594	551
1100000000	324	350
1110000000	393	394
1120000000	845	1288
1130000000	817	791
1140000000	958	1335
1150000000	617	968
1160000000	515	691
1170000000	413	455
1180000000	282	377
1190000000	598	477
1200000000	179	190
1210000000	70	87
1220000000	222	246
1230000000	109	93
1240000000	113	127
1250000000	331	309
1260000000	82	101
1270000000	63	70
1280000000	163	125
1290000000	650	556
1300000000	1650	1596
1310000000	1144	1156
1320000000	31	52
1330000000	77	65
1340000000	202	198
1350000000	304	334
1360000000	1029	1026
1370000000	263	333
1380000000	53	60
1390000000	79	83
1400000000	365	594
1410000000	482	792
1420000000	721	1092
1430000000	1104	1531
1440000000	2042	2353
1450000000	4358	4139
1460000000	1350	1467
1470000000	278	313
1480000000	158	161
1490000000	237	216
1500000000	456	347
1510000000	366	288
1520000000	365	288
1530000000	170	159
1540000000	238	228
1550000000	744	843
1560000000	410	340
1570000000	768	717
1580000000	726	739
1590000000	737	695
1600000000	441	444
1610000000	142	97
1620000000	724	746
1630000000	212	253
1640000000	232	347
1650000000	765	928
1660000000	226	275
1670000000	916	867
1680000000	524	517
1690000000	513	545
1700000000	1070	1001
1710000000	821	831
1720000000	717	545
1730000000	1336	1306
1740000000	554	606
1750000000	2162	2408
1760000000	1125	1343
1770000000	921	1029
1780000000	1041	1535
1790000000	4520	4665
1800000000	1891	1706
1810000000	717	919
1820000000	717	845
1830000000	1248	1473
1840000000	51	41
1850000000	59	68
1860000000	36	35
1870000000	100	126
1880000000	865	1138
1890000000	28	29
1900000000	27	34
1910000000	51	44
1920000000	56	47
1930000000	47	61
1940000000	67	80
1950000000	44	54
1960000000	213	207
1970000000	208	248
1980000000	1202	1208
1990000000	420	407
2000000000	1149	1053
2010000000	158	131
2020000000	348	287
2030000000	237	239
2040000000	230	233
2050000000	673	647
2060000000	1098	1211
2070000000	248	224
2080000000	730	820
2090000000	372	470
2100000000	530	421
2110000000	442	487
2120000000	539	591
2130000000	347	377
2140000000	1237	1332
2150000000	505	460
2160000000	865	428
2170000000	1690	714
2180000000	3110	1708
2190000000	771	722
2200000000	759	962
2210000000	627	912
2220000000	813	770
2230000000	742	1080
2240000000	1289	1391
2250000000	942	1116
2260000000	1205	809
2270000000	771	906
2280000000	738	956
2290000000	737	715
2300000000	1116	1115
2310000000	1058	1135
2320000000	146	160
2330000000	46	56
2340000000	155	234
2350000000	756	849
2360000000	322	271
2370000000	307	304
2380000000	40	60
2390000000	304	314
2400000000	752	723
2410000000	353	411
2420000000	270	257
2430000000	173	176
2440000000	513	535
2450000000	112	107
2460000000	94	109
2470000000	226	294
2480000000	46	58
2490000000	38	29
2500000000	37	51
2510000000	452	613
2520000000	81	133
2530000000	875	971
2540000000	416	516
2550000000	445	398
2560000000	19	27
2570000000	30	16
2580000000	42	38
2590000000	52	57
2600000000	383	402
2610000000	395	511
2620000000	862	1085
2630000000	488	899
2640000000	728	1126
2650000000	1814	1974
2660000000	3557	3550
2670000000	1629	1720
2680000000	2380	2717
2690000000	1317	1308
2700000000	527	485
2710000000	755	645
2720000000	333	400
2730000000	869	896
2740000000	716	590
2750000000	298	415
2760000000	931	849
2770000000	499	623
2780000000	1016	1113
2790000000	1250	1059
2800000000	855	860
2810000000	1050	1210
2820000000	753	916
2830000000	1811	2362
2840000000	635	480
2850000000	950	1176
2860000000	771	900
2870000000	673	642
2880000000	285	292
2890000000	637	641
2900000000	247	225
2910000000	836	793
2920000000	419	554
2930000000	305	361
2940000000	720	726
2950000000	329	300
2960000000	196	181
2970000000	1286	1426
2980000000	457	353
2990000000	715	673
3000000000	195	246
3010000000	232	298
3020000000	230	279
3030000000	81	89
3040000000	60	44
3050000000	588	771
3060000000	592	556
3070000000	1208	974
3080000000	548	525
3090000000	1011	952
3100000000	2309	2146
3110000000	2594	2316
3120000000	568	453
3130000000	507	314
3140000000	842	641
3150000000	1369	1285
3160000000	3923	3679
3170000000	46	31
3180000000	46	19
3190000000	322	315
3200000000	65	68
