position	numhm	numht
100000	118	329
200000	93	329
300000	90	289
400000	61	191
500000	44	54
600000	46	57
700000	42	63
800000	28	47
900000	28	35
1000000	49	44
1100000	49	87
1200000	29	51
1300000	44	65
1400000	24	46
1500000	52	77
1600000	60	74
1700000	35	62
1800000	48	50
1900000	36	36
2000000	37	53
2100000	28	21
2200000	30	80
2300000	29	58
2400000	25	61
2500000	41	62
2600000	63	74
2700000	48	55
2800000	36	51
2900000	20	37
3000000	39	50
3100000	8	4
3200000	23	43
3300000	32	65
3400000	51	26
3500000	29	37
3600000	45	69
3700000	48	73
3800000	45	65
3900000	22	32
4000000	29	43
4100000	29	40
4200000	32	42
4300000	43	54
4400000	50	66
4500000	32	48
4600000	42	33
4700000	31	31
4800000	42	48
4900000	61	50
5000000	37	40
5100000	34	29
5200000	27	36
5300000	43	60
5400000	12	24
5500000	34	43
5600000	76	46
5700000	34	47
5800000	41	48
5900000	24	33
6000000	30	35
6100000	21	34
6200000	28	50
6300000	30	46
6400000	19	22
6500000	26	34
6600000	24	66
6700000	20	35
6800000	58	52
6900000	26	59
7000000	28	47
7100000	24	49
7200000	26	50
7300000	20	29
7400000	26	56
7500000	26	28
7600000	20	56
7700000	23	21
7800000	26	55
7900000	39	34
8000000	37	56
8100000	23	40
8200000	30	64
8300000	19	17
8400000	41	63
8500000	60	78
8600000	35	56
8700000	25	70
8800000	27	49
8900000	26	41
9000000	33	35
9100000	31	43
9200000	44	35
9300000	48	31
9400000	26	33
9500000	47	34
9600000	29	51
9700000	40	37
9800000	42	40
9900000	18	18
10000000	30	23
10100000	25	33
10200000	34	57
10300000	53	61
10400000	14	40
10500000	54	25
10600000	26	21
10700000	29	38
10800000	37	70
10900000	25	30
11000000	41	65
11100000	47	25
11200000	23	35
11300000	26	47
11400000	30	44
11500000	27	46
11600000	8	26
11700000	17	49
11800000	42	35
11900000	20	20
12000000	6	18
12100000	22	27
12200000	28	48
12300000	27	53
12400000	21	54
12500000	19	48
12600000	24	34
12700000	25	35
12800000	12	27
12900000	16	23
13000000	0	21
13100000	39	48
13200000	26	50
13300000	19	22
13400000	14	34
13500000	40	44
13600000	35	62
13700000	28	34
13800000	17	29
13900000	12	27
14000000	11	32
14100000	22	58
14200000	22	45
14300000	19	42
14400000	15	22
14500000	30	52
14600000	29	42
14700000	26	46
14800000	10	25
14900000	21	40
15000000	22	13
15100000	40	80
15200000	16	34
15300000	40	43
15400000	18	28
15500000	18	57
15600000	32	30
15700000	24	31
15800000	9	9
15900000	19	28
16000000	18	36
16100000	13	26
16200000	16	21
16300000	13	21
16400000	32	42
16500000	24	43
16600000	39	39
16700000	18	19
16800000	17	18
16900000	21	35
17000000	15	17
17100000	14	50
17200000	47	64
17300000	12	45
17400000	20	30
17500000	21	39
17600000	10	10
17700000	18	21
17800000	12	41
17900000	31	29
18000000	24	21
18100000	13	29
18200000	34	12
18300000	12	24
18400000	12	30
18500000	22	37
18600000	13	32
18700000	26	21
18800000	28	35
