position	numhm	numht
10000	0	0
20000	0	2
30000	0	22
40000	0	3
50000	0	7
60000	0	2
70000	0	1
80000	0	1
90000	0	5
100000	0	1
110000	0	2
120000	0	0
130000	0	2
140000	0	1
150000	1	1
160000	0	2
170000	1	0
180000	0	2
190000	0	13
200000	0	0
210000	0	0
220000	0	4
230000	0	9
240000	0	2
250000	0	2
260000	0	0
270000	0	6
280000	0	4
290000	1	1
300000	0	5
310000	0	2
320000	0	1
330000	0	2
340000	0	0
350000	0	0
360000	0	1
370000	0	0
380000	0	2
390000	0	0
400000	0	1
410000	0	1
420000	0	0
430000	0	0
440000	0	0
450000	0	2
460000	0	1
470000	0	3
480000	0	2
490000	0	5
500000	0	10
510000	1	7
520000	1	0
530000	0	0
540000	0	0
550000	0	3
560000	0	2
570000	0	8
580000	0	8
590000	0	0
600000	0	0
610000	0	33
620000	0	10
630000	0	0
640000	0	2
650000	0	4
660000	0	9
670000	0	0
680000	0	4
690000	0	0
700000	0	2
710000	0	0
720000	0	3
730000	0	1
740000	0	0
750000	0	3
760000	0	1
770000	0	1
780000	0	2
790000	0	3
800000	0	0
810000	0	0
820000	0	0
830000	0	0
840000	0	0
850000	0	0
860000	0	0
870000	0	2
880000	0	3
890000	0	5
900000	0	0
910000	0	2
920000	0	0
930000	0	0
940000	0	0
950000	0	0
960000	0	0
970000	0	0
980000	0	0
990000	0	0
1000000	0	0
1010000	0	9
1020000	0	0
1030000	1	0
1040000	0	0
1050000	0	0
1060000	0	4
1070000	0	0
1080000	0	4
1090000	0	0
1100000	1	2
1110000	0	0
1120000	0	0
1130000	0	0
1140000	0	8
1150000	0	0
1160000	0	0
1170000	0	2
1180000	0	0
1190000	0	7
1200000	0	1
1210000	0	0
1220000	0	0
1230000	0	3
1240000	0	3
1250000	0	1
1260000	0	0
1270000	0	0
1280000	1	0
1290000	0	0
1300000	0	0
1310000	0	4
1320000	0	0
1330000	0	0
1340000	0	0
1350000	0	0
1360000	0	0
1370000	0	0
1380000	0	0
1390000	0	0
1400000	0	0
1410000	0	0
1420000	1	0
1430000	0	0
1440000	0	0
1450000	0	0
1460000	0	0
1470000	1	6
1480000	1	1
1490000	0	0
1500000	0	0
1510000	0	0
1520000	0	0
1530000	0	3
1540000	0	0
1550000	0	0
1560000	0	0
1570000	0	0
1580000	0	0
1590000	0	0
1600000	0	0
