position	numhm	numht
100000	0	44
200000	2	23
300000	1	33
400000	0	9
500000	0	24
600000	2	28
700000	0	64
800000	0	14
900000	0	10
1000000	0	2
1100000	2	19
1200000	0	18
1300000	1	7
1400000	0	4
1500000	3	7
1600000	0	3
1700000	0	2
1800000	1	1
1900000	2	2
2000000	3	3
2100000	4	4
2200000	0	0
2300000	0	13
2400000	3	6
2500000	3	4
2600000	0	0
2700000	1	0
2800000	1	3
2900000	1	3
3000000	1	3
3100000	3	1
3200000	1	17
3300000	2	4
3400000	0	5
3500000	0	8
3600000	3	1
3700000	3	13
3800000	0	0
3900000	0	0
4000000	0	2
4100000	0	1
4200000	0	20
4300000	0	14
4400000	0	0
4500000	1	0
4600000	1	1
4700000	0	0
4800000	2	2
4900000	0	1
5000000	2	11
5100000	2	0
5200000	2	1
5300000	1	0
5400000	1	1
5500000	1	1
5600000	3	0
5700000	0	1
5800000	2	0
5900000	1	25
6000000	1	246
6100000	0	220
6200000	0	353
6300000	0	271
6400000	0	155
6500000	0	369
6600000	0	436
6700000	0	329
6800000	0	525
6900000	0	356
7000000	0	498
7100000	0	277
7200000	0	429
7300000	0	193
7400000	0	327
7500000	0	374
7600000	0	211
7700000	0	413
7800000	0	332
7900000	0	259
8000000	0	399
8100000	0	252
8200000	0	291
8300000	0	253
8400000	0	240
8500000	0	173
8600000	0	325
8700000	0	319
8800000	0	432
8900000	0	196
9000000	1	241
9100000	0	606
9200000	0	44
9300000	0	90
9400000	1	490
9500000	0	610
9600000	0	244
9700000	0	141
9800000	0	147
9900000	0	132
10000000	0	158
