position	numhm	numht
100000	0	991
200000	0	788
300000	1	566
400000	0	680
500000	0	1140
600000	0	802
700000	2	583
800000	0	486
900000	0	355
1000000	2	352
1100000	0	554
1200000	0	536
1300000	0	150
1400000	0	219
1500000	0	328
1600000	0	400
1700000	0	402
1800000	0	482
1900000	0	653
2000000	0	961
2100000	0	588
2200000	0	562
2300000	0	457
2400000	0	228
2500000	0	425
2600000	0	194
2700000	1	878
2800000	0	267
2900000	0	596
3000000	0	246
3100000	0	289
3200000	0	310
3300000	0	250
3400000	0	336
3500000	0	558
3600000	0	422
3700000	0	442
3800000	0	369
3900000	0	313
4000000	0	273
4100000	0	241
4200000	1	410
4300000	0	157
4400000	0	261
4500000	0	5
4600000	1	15
4700000	0	221
4800000	1	240
4900000	0	190
5000000	0	308
5100000	0	190
5200000	0	538
5300000	1	813
5400000	1	377
5500000	0	198
5600000	0	349
5700000	0	380
5800000	0	77
5900000	1	229
6000000	0	332
6100000	0	348
6200000	3	522
6300000	5	475
6400000	1	504
6500000	0	714
6600000	0	539
6700000	0	601
6800000	1	842
6900000	0	780
7000000	2	475
7100000	0	587
7200000	0	699
7300000	0	575
7400000	0	862
7500000	4	540
7600000	4	603
7700000	0	711
7800000	0	637
7900000	1	628
8000000	0	670
8100000	2	666
8200000	1	1015
8300000	0	226
8400000	0	265
8500000	1	804
8600000	0	905
8700000	0	878
8800000	1	766
8900000	2	1323
9000000	1	1111
9100000	0	657
9200000	1	840
9300000	4	1336
9400000	3	1649
9500000	1	179
9600000	0	9
9700000	1	5
9800000	1	834
9900000	45	969
10000000	0	961
10100000	3	847
10200000	0	1043
10300000	1	709
10400000	2	1072
10500000	1	995
10600000	1	1171
10700000	0	222
10800000	0	363
10900000	2	906
11000000	0	684
11100000	0	915
11200000	0	961
11300000	0	1135
11400000	0	876
11500000	3	817
11600000	0	1605
11700000	2	793
11800000	1	511
11900000	0	531
12000000	1	1233
12100000	1	1220
12200000	0	1030
12300000	1	680
12400000	0	562
12500000	1	635
12600000	1	626
12700000	2	1324
12800000	2	647
12900000	3	837
13000000	2	345
13100000	0	749
13200000	0	786
13300000	1	680
13400000	0	603
13500000	0	488
13600000	1	599
13700000	0	377
13800000	0	772
13900000	0	869
14000000	0	477
14100000	0	391
14200000	0	515
14300000	0	449
14400000	0	80
14500000	0	176
14600000	0	309
14700000	0	539
14800000	0	524
14900000	0	329
15000000	0	259
15100000	0	681
15200000	0	625
15300000	0	531
15400000	0	474
15500000	1	606
15600000	0	538
15700000	1	281
15800000	0	190
15900000	0	298
16000000	1	346
16100000	3	351
16200000	0	361
16300000	2	211
16400000	0	198
16500000	0	372
16600000	0	242
16700000	0	234
16800000	0	482
16900000	1	265
17000000	0	150
17100000	1	197
17200000	2	170
17300000	1	130
17400000	1	95
17500000	1	195
17600000	0	79
17700000	0	92
17800000	2	182
17900000	0	139
18000000	0	163
18100000	3	93
18200000	2	73
18300000	0	3
18400000	1	75
18500000	1	43
18600000	1	63
18700000	1	60
18800000	1	74
18900000	0	87
19000000	1	106
19100000	1	83
19200000	4	72
19300000	0	49
19400000	1	5
19500000	3	19
19600000	1	39
19700000	0	54
19800000	4	40
19900000	0	33
20000000	0	25
20100000	0	44
20200000	2	23
20300000	1	33
20400000	0	9
20500000	0	24
20600000	2	28
20700000	0	64
20800000	0	14
20900000	0	10
21000000	0	2
21100000	2	19
21200000	0	18
21300000	1	7
21400000	0	4
21500000	3	7
21600000	0	3
21700000	0	2
21800000	1	1
21900000	2	2
22000000	3	3
22100000	4	4
22200000	0	0
22300000	0	13
22400000	3	6
22500000	3	4
22600000	0	0
22700000	1	0
22800000	1	3
22900000	1	3
23000000	1	3
23100000	3	1
23200000	1	17
23300000	2	4
23400000	0	5
23500000	0	8
23600000	3	1
23700000	3	13
23800000	0	0
23900000	0	0
24000000	0	2
24100000	0	1
24200000	0	20
24300000	0	14
24400000	0	0
24500000	1	0
24600000	1	1
24700000	0	0
24800000	2	2
24900000	0	1
25000000	2	11
25100000	2	0
25200000	2	1
25300000	1	0
25400000	1	1
25500000	1	1
25600000	3	0
25700000	0	1
25800000	2	0
25900000	1	25
26000000	1	246
26100000	0	220
26200000	0	353
26300000	0	271
26400000	0	155
26500000	0	369
26600000	0	436
26700000	0	329
26800000	0	525
26900000	0	356
27000000	0	498
27100000	0	277
27200000	0	429
27300000	0	193
27400000	0	327
27500000	0	374
27600000	0	211
27700000	0	413
27800000	0	332
27900000	0	259
28000000	0	399
28100000	0	252
28200000	0	291
28300000	0	253
28400000	0	240
28500000	0	173
28600000	0	325
28700000	0	319
28800000	0	432
28900000	0	196
29000000	1	241
29100000	0	606
29200000	0	44
29300000	0	90
29400000	1	490
29500000	0	610
29600000	0	244
29700000	0	141
29800000	0	147
29900000	0	132
30000000	0	158
30100000	0	124
30200000	0	215
30300000	0	328
30400000	0	206
30500000	0	410
30600000	0	254
30700000	0	322
30800000	0	269
30900000	0	278
31000000	0	186
31100000	0	13
31200000	0	224
31300000	0	351
31400000	0	689
31500000	0	434
31600000	0	529
31700000	1	144
31800000	1	367
31900000	0	378
32000000	1	328
32100000	0	453
32200000	0	358
32300000	0	622
32400000	0	329
32500000	0	43
32600000	0	49
32700000	2	420
32800000	0	210
32900000	0	16
33000000	0	145
33100000	0	573
33200000	0	183
33300000	0	385
33400000	0	399
33500000	0	541
33600000	0	632
33700000	0	397
33800000	0	261
33900000	0	446
34000000	0	407
34100000	0	698
34200000	0	827
34300000	1	426
34400000	3	636
34500000	4	277
34600000	0	290
34700000	0	289
34800000	1	428
34900000	1	808
35000000	0	676
35100000	1	1016
35200000	1	762
35300000	0	530
35400000	2	525
35500000	1	1109
35600000	0	1253
35700000	0	467
35800000	0	397
35900000	0	363
36000000	1	222
36100000	0	1202
36200000	0	387
36300000	1	842
36400000	2	813
36500000	0	609
36600000	0	584
36700000	0	549
36800000	4	790
36900000	2	815
37000000	0	509
37100000	0	627
37200000	0	724
37300000	4	1025
37400000	0	732
37500000	0	1002
37600000	0	1195
37700000	0	889
37800000	2	1882
37900000	2	1356
38000000	1	889
38100000	0	782
38200000	1	497
38300000	0	908
38400000	3	872
38500000	0	355
38600000	0	818
38700000	0	1373
38800000	1	857
38900000	0	526
39000000	2	395
39100000	1	1267
39200000	7	682
39300000	2	267
39400000	5	1216
39500000	12	1083
39600000	26	545
39700000	55	619
39800000	22	710
39900000	4	622
40000000	0	820
40100000	19	1043
40200000	17	1319
40300000	3	363
40400000	2	409
40500000	1	1027
40600000	2	428
40700000	0	819
40800000	8	892
40900000	1	926
41000000	1	951
41100000	0	1172
41200000	6	877
41300000	1	938
41400000	2	760
41500000	0	563
41600000	2	1018
41700000	0	1362
41800000	2	744
41900000	0	920
42000000	1	911
42100000	1	1066
42200000	1	1051
42300000	0	862
42400000	1	641
42500000	0	802
42600000	0	1276
42700000	0	1044
42800000	0	742
42900000	1	766
43000000	0	795
43100000	1	1120
43200000	0	848
43300000	0	735
43400000	0	855
43500000	1	481
43600000	0	529
43700000	0	263
43800000	0	591
43900000	0	428
44000000	0	463
44100000	1	397
44200000	0	384
44300000	0	398
44400000	0	322
44500000	0	379
44600000	0	185
44700000	1	678
44800000	0	336
44900000	0	384
45000000	0	325
45100000	0	250
45200000	0	161
45300000	0	35
45400000	0	279
45500000	0	373
45600000	0	328
45700000	0	421
45800000	0	290
45900000	2	315
46000000	0	515
46100000	0	180
46200000	0	411
46300000	0	372
46400000	0	428
46500000	0	225
46600000	1	333
46700000	0	567
46800000	0	165
46900000	0	244
47000000	0	230
47100000	0	239
47200000	0	459
47300000	0	103
47400000	1	14
47500000	0	9
47600000	0	44
47700000	0	165
47800000	0	365
47900000	0	379
48000000	0	341
48100000	0	429
48200000	0	179
48300000	0	205
48400000	1	283
48500000	1	249
48600000	0	405
48700000	0	312
48800000	0	146
48900000	0	193
49000000	0	405
49100000	0	229
49200000	0	222
49300000	0	308
49400000	0	205
49500000	0	529
49600000	0	825
49700000	0	411
49800000	0	738
49900000	0	507
50000000	1	638
