position	numhm	numht
500000	1	4165
1000000	4	2578
1500000	0	1787
2000000	0	2898
2500000	0	2260
3000000	1	2181
3500000	0	1743
4000000	0	1819
4500000	1	1074
5000000	2	974
5500000	2	2116
6000000	1	1367
6500000	9	2563
7000000	3	3237
7500000	4	3263
8000000	5	3249
8500000	4	2976
9000000	4	4983
9500000	9	4661
10000000	47	2778
10500000	7	4666
11000000	3	3346
11500000	3	4704
12000000	4	4673
12500000	3	4127
13000000	10	3779
13500000	1	3306
14000000	1	3094
14500000	0	1611
15000000	0	1960
15500000	1	2917
16000000	2	1653
16500000	5	1493
17000000	1	1373
17500000	6	787
18000000	2	655
18500000	7	287
19000000	4	390
19500000	9	228
20000000	5	191
20500000	3	133
21000000	2	118
21500000	6	55
22000000	6	11
22500000	10	27
23000000	4	9
23500000	6	35
24000000	6	16
24500000	1	35
25000000	5	15
25500000	7	3
26000000	7	272
26500000	0	1368
27000000	0	2144
27500000	0	1600
28000000	0	1614
28500000	0	1209
29000000	1	1513
29500000	1	1840
30000000	0	822
30500000	0	1283
31000000	0	1309
31500000	0	1711
32000000	3	1746
32500000	0	1805
33000000	2	840
33500000	0	2081
34000000	0	2143
34500000	8	2864
35000000	2	2491
35500000	5	3942
36000000	1	2702
36500000	3	3853
37000000	6	3247
37500000	4	4110
38000000	5	6211
38500000	4	3414
39000000	3	3969
39500000	27	4515
40000000	107	3316
40500000	42	4161
41000000	12	4016
41500000	9	4310
42000000	5	4955
42500000	3	4422
43000000	1	4623
43500000	2	4039
44000000	0	2274
44500000	1	1880
45000000	1	1908
45500000	0	1098
46000000	2	1869
46500000	0	1616
47000000	1	1539
47500000	1	824
48000000	0	1294
48500000	2	1345
49000000	0	1461
49500000	0	1493
50000000	1	3119
