position	numhm	numht
50000	2	20
100000	3	34
150000	5	31
200000	4	30
250000	17	34
300000	1	30
350000	5	22
400000	6	37
450000	9	54
500000	2	15
550000	0	3
600000	0	0
650000	0	0
700000	0	0
750000	1	1
800000	0	0
850000	0	0
900000	0	0
950000	0	0
1000000	0	0
1050000	0	0
1100000	0	1
1150000	4	20
1200000	6	35
1250000	8	22
1300000	1	34
1350000	0	9
1400000	0	13
1450000	2	23
1500000	0	13
1550000	8	26
1600000	9	56
1650000	5	21
1700000	0	15
1750000	3	49
1800000	0	5
1850000	3	18
1900000	0	18
1950000	0	20
2000000	1	18
2050000	1	26
2100000	2	14
2150000	0	1
2200000	0	0
2250000	0	0
2300000	1	0
2350000	12	67
2400000	5	29
2450000	0	38
2500000	1	7
2550000	0	3
2600000	3	22
2650000	2	15
2700000	4	18
2750000	0	31
2800000	3	26
2850000	0	21
2900000	4	12
2950000	0	7
3000000	0	29
3050000	1	10
3100000	1	8
3150000	8	33
3200000	4	69
3250000	0	14
3300000	3	13
3350000	4	25
3400000	5	42
3450000	1	22
3500000	3	24
3550000	1	13
3600000	1	24
3650000	8	39
3700000	2	9
3750000	3	27
3800000	3	43
3850000	3	41
3900000	4	13
3950000	4	33
4000000	2	24
4050000	7	39
4100000	2	23
4150000	10	27
4200000	2	41
4250000	5	35
4300000	4	42
4350000	6	100
4400000	6	47
4450000	0	10
4500000	1	14
4550000	4	37
4600000	3	16
4650000	3	17
4700000	0	26
4750000	1	7
4800000	0	15
4850000	3	62
4900000	2	32
4950000	1	10
5000000	2	9
5050000	0	10
5100000	1	0
5150000	0	0
5200000	0	1
5250000	0	0
5300000	0	0
5350000	0	0
5400000	7	28
5450000	5	36
5500000	3	20
5550000	0	13
5600000	6	39
5650000	5	25
5700000	10	98
5750000	0	12
5800000	0	7
5850000	2	20
5900000	10	79
5950000	1	22
6000000	1	16
6050000	0	14
6100000	0	21
6150000	1	15
6200000	8	41
6250000	0	6
6300000	2	5
6350000	2	19
6400000	4	20
6450000	0	2
6500000	5	20
6550000	0	17
6600000	1	23
6650000	1	9
6700000	6	21
6750000	4	72
6800000	9	65
6850000	1	25
6900000	1	8
6950000	4	18
7000000	3	69
7050000	1	46
7100000	2	20
7150000	7	43
7200000	1	59
7250000	4	41
7300000	4	16
7350000	4	22
7400000	0	27
7450000	3	20
7500000	5	42
7550000	5	40
7600000	2	7
7650000	4	44
7700000	1	35
7750000	6	65
7800000	7	29
7850000	3	17
7900000	4	47
7950000	1	33
8000000	2	26
8050000	0	33
8100000	3	21
8150000	1	30
8200000	8	53
8250000	6	45
8300000	8	46
8350000	9	56
8400000	11	84
8450000	3	38
8500000	6	26
8550000	5	42
8600000	6	46
8650000	4	26
8700000	4	97
8750000	2	21
8800000	2	12
8850000	1	8
8900000	0	6
8950000	2	21
9000000	0	16
9050000	1	21
9100000	3	31
9150000	0	25
9200000	0	13
9250000	7	52
9300000	3	35
9350000	5	27
9400000	2	63
9450000	8	57
9500000	3	36
9550000	4	20
9600000	0	35
9650000	0	19
9700000	4	15
9750000	3	35
9800000	3	60
9850000	0	41
9900000	4	15
9950000	5	46
10000000	0	32
10050000	4	36
10100000	4	49
10150000	4	27
10200000	5	17
10250000	3	22
10300000	3	17
10350000	3	34
10400000	0	26
10450000	0	0
10500000	2	22
10550000	1	28
10600000	2	22
10650000	3	30
10700000	1	13
10750000	1	22
10800000	1	5
10850000	1	27
10900000	2	15
10950000	4	23
11000000	8	53
11050000	7	53
11100000	4	42
11150000	6	45
11200000	6	42
11250000	7	76
11300000	4	131
11350000	6	71
11400000	0	7
11450000	0	0
11500000	0	1
11550000	0	1
