position	numhm	numht
100000	5	54
200000	9	61
300000	18	64
400000	11	59
500000	11	69
600000	0	3
700000	0	0
800000	1	1
900000	0	0
1000000	0	0
1100000	0	1
1200000	10	55
1300000	9	56
1400000	0	22
1500000	2	36
1600000	17	82
1700000	5	36
1800000	3	54
1900000	3	36
2000000	1	38
2100000	3	40
2200000	0	1
2300000	1	0
2400000	17	96
2500000	1	45
2600000	3	25
2700000	6	33
2800000	3	57
2900000	4	33
3000000	0	36
3100000	2	18
3200000	12	102
3300000	3	27
3400000	9	67
3500000	4	46
3600000	2	37
3700000	10	48
3800000	6	70
3900000	7	54
4000000	6	57
4100000	9	62
4200000	12	68
4300000	9	77
4400000	12	147
4500000	1	24
4600000	7	53
4700000	3	43
4800000	1	22
4900000	5	94
5000000	3	19
5100000	1	10
5200000	0	1
5300000	0	0
5400000	7	28
5500000	8	56
5600000	6	52
5700000	15	123
5800000	0	19
5900000	12	99
6000000	2	38
6100000	0	35
6200000	9	56
6300000	2	11
6400000	6	39
6500000	5	22
6600000	1	40
6700000	7	30
6800000	13	137
6900000	2	33
7000000	7	87
7100000	3	66
7200000	8	102
7300000	8	57
7400000	4	49
7500000	8	62
7600000	7	47
7700000	5	79
7800000	13	94
7900000	7	64
8000000	3	59
8100000	3	54
8200000	9	83
8300000	14	91
8400000	20	140
8500000	9	64
8600000	11	88
8700000	8	123
8800000	4	33
8900000	1	14
9000000	2	37
9100000	4	52
9200000	0	38
9300000	10	87
9400000	7	90
9500000	11	93
9600000	4	55
9700000	4	34
9800000	6	95
9900000	4	56
10000000	5	78
10100000	8	85
10200000	9	44
10300000	6	39
10400000	3	60
10500000	2	22
10600000	3	50
10700000	4	43
10800000	2	27
10900000	3	42
11000000	12	76
11100000	11	95
11200000	12	87
11300000	11	207
11400000	6	78
11500000	0	1
11600000	0	1
11700000	0	1
11800000	0	1
11900000	0	8
12000000	0	4
12100000	1	40
12200000	8	89
12300000	5	119
12400000	10	96
12500000	7	144
12600000	5	90
12700000	22	127
12800000	6	49
12900000	8	80
13000000	8	115
13100000	1	43
13200000	8	120
13300000	13	158
13400000	17	233
13500000	15	200
13600000	9	93
13700000	5	164
13800000	5	120
13900000	1	79
14000000	1	64
14100000	2	55
14200000	6	93
14300000	12	158
14400000	5	44
14500000	2	60
14600000	1	49
14700000	1	77
14800000	2	31
14900000	7	46
15000000	5	99
15100000	3	118
15200000	7	101
15300000	10	110
15400000	8	79
15500000	4	92
15600000	9	111
15700000	3	103
15800000	6	110
15900000	9	207
