position	numhm	numht
1000000	55	311
2000000	50	416
3000000	38	366
4000000	61	526
5000000	62	609
6000000	51	426
7000000	52	490
8000000	66	679
9000000	81	727
10000000	55	678
11000000	52	488
12000000	40	483
13000000	80	949
14000000	75	1274
15000000	43	712
16000000	65	1201
17000000	116	1355
18000000	132	1161
19000000	102	781
20000000	145	1032
21000000	91	514
22000000	202	1021
23000000	307	1516
24000000	333	1242
25000000	392	1616
26000000	242	761
27000000	269	762
28000000	166	513
29000000	153	483
30000000	190	518
31000000	118	687
32000000	78	949
33000000	66	1029
34000000	46	962
35000000	58	1332
36000000	40	1278
37000000	55	1153
38000000	54	778
39000000	33	503
40000000	52	529
41000000	30	568
42000000	33	517
43000000	29	235
44000000	25	283
45000000	20	270
46000000	28	358
47000000	6	225
48000000	15	311
49000000	14	259
50000000	12	181
51000000	48	374
52000000	57	526
53000000	50	457
54000000	59	550
55000000	60	531
56000000	46	573
57000000	40	374
58000000	50	481
59000000	53	633
60000000	77	896
61000000	65	984
62000000	87	1168
63000000	97	1435
64000000	108	1220
65000000	84	1228
66000000	87	1387
67000000	75	1036
68000000	49	806
69000000	53	738
70000000	26	481
71000000	27	491
72000000	13	194
73000000	28	428
74000000	57	413
75000000	210	326
76000000	20	167
77000000	413	447
78000000	784	993
79000000	789	671
80000000	654	173
81000000	1168	94
82000000	1143	141
83000000	978	84
84000000	924	150
85000000	791	239
86000000	588	381
87000000	275	242
88000000	70	63
89000000	165	212
90000000	144	209
91000000	260	566
92000000	141	445
93000000	73	683
94000000	34	474
95000000	19	375
96000000	30	474
97000000	21	320
98000000	38	420
99000000	60	611
100000000	84	980
101000000	54	811
102000000	57	699
103000000	91	1192
104000000	76	1412
105000000	94	1084
106000000	75	846
107000000	53	552
108000000	51	1137
109000000	76	912
110000000	83	1033
111000000	64	770
112000000	56	803
113000000	47	524
114000000	56	649
115000000	51	612
116000000	36	386
117000000	31	436
118000000	30	539
119000000	44	430
120000000	10	31
