position	numhm	numht
50000	42	23
100000	43	15
150000	35	32
200000	26	19
250000	35	11
300000	46	32
350000	27	14
400000	52	80
450000	49	49
500000	26	23
550000	14	11
600000	3	1
650000	1	6
700000	59	85
750000	13	8
800000	52	79
850000	13	12
900000	24	14
950000	48	27
1000000	14	30
1050000	21	13
1100000	21	5
1150000	6	1
1200000	37	5
1250000	24	5
1300000	31	8
1350000	10	16
1400000	7	4
1450000	15	5
1500000	51	8
1550000	31	4
1600000	17	4
1650000	27	4
1700000	17	0
1750000	3	2
1800000	0	0
1850000	1	0
1900000	24	1
1950000	30	5
2000000	18	1
2050000	33	1
2100000	27	2
2150000	34	7
2200000	0	0
2250000	2	0
2300000	1	0
2350000	0	2
2400000	37	2
2450000	35	3
2500000	47	2
2550000	30	4
2600000	47	0
2650000	66	11
2700000	38	2
2750000	49	1
2800000	28	0
2850000	71	5
2900000	38	0
2950000	37	5
3000000	45	1
3050000	62	5
3100000	23	3
3150000	17	0
3200000	14	0
3250000	40	2
3300000	62	2
3350000	17	0
3400000	50	1
3450000	25	4
3500000	42	1
3550000	52	1
3600000	90	15
3650000	49	2
3700000	25	9
3750000	23	0
3800000	19	0
3850000	36	0
3900000	16	0
3950000	24	0
4000000	28	1
4050000	22	6
4100000	51	1
4150000	22	9
4200000	19	7
4250000	3	0
4300000	44	1
4350000	49	1
4400000	33	1
4450000	16	0
4500000	40	0
4550000	11	0
4600000	17	0
4650000	22	0
4700000	44	2
4750000	21	3
4800000	11	4
4850000	18	1
4900000	29	2
4950000	91	8
5000000	45	23
