position	numhm	numht	length
50000	0	0
100000	0	0
150000	0	0
200000	1	0
250000	0	0
300000	4	0
350000	19	23
400000	19	8
450000	21	8
500000	0	0
550000	1	0
600000	10	6
650000	3	6
700000	44	11
750000	18	25
800000	2	0
850000	0	0
900000	0	2
950000	5	1
1000000	9	1
1050000	1	1
1100000	0	1
1150000	4	0
1200000	2	0
1250000	1	8
1300000	0	5
1350000	5	4
1400000	0	2
1450000	0	4
1500000	0	2
1550000	1	3
1600000	2	2
1650000	0	1
1700000	1	2
1750000	0	1
1800000	2	1
1850000	0	0
1900000	0	0
1950000	1	2
2000000	0	2
2050000	1	1
2100000	0	3
2150000	0	4
2200000	11	6
2250000	14	15
2300000	13	25
2350000	31	17
2400000	23	11
2450000	20	18
2500000	38	27
2550000	42	23
2600000	43	15
2650000	35	32
2700000	26	19
2750000	35	11
2800000	46	32
2850000	27	14
2900000	52	80
2950000	49	49
3000000	26	23
3050000	14	11
3100000	3	1
3150000	1	6
3200000	59	85
3250000	13	8
3300000	52	79
3350000	13	12
3400000	24	14
3450000	48	27
3500000	14	30
3550000	21	13
3600000	21	5
3650000	6	1
3700000	37	5
3750000	24	5
3800000	31	8
3850000	10	16
3900000	7	4
3950000	15	5
4000000	51	8
4050000	31	4
4100000	17	4
4150000	27	4
4200000	17	0
4250000	3	2
4300000	0	0
4350000	1	0
4400000	24	1
4450000	30	5
4500000	18	1
4550000	33	1
4600000	27	2
4650000	34	7
4700000	0	0
4750000	2	0
4800000	1	0
4850000	0	2
4900000	37	2
4950000	35	3
5000000	47	2
5050000	30	4
5100000	47	0
5150000	66	11
5200000	38	2
5250000	49	1
5300000	28	0
5350000	71	5
5400000	38	0
5450000	37	5
5500000	45	1
5550000	62	5
5600000	23	3
5650000	17	0
5700000	14	0
5750000	40	2
5800000	62	2
5850000	17	0
5900000	50	1
5950000	25	4
6000000	42	1
6050000	52	1
6100000	90	15
6150000	49	2
6200000	25	9
6250000	23	0
6300000	19	0
6350000	36	0
6400000	16	0
6450000	24	0
6500000	28	1
6550000	22	6
6600000	51	1
6650000	22	9
6700000	19	7
6750000	3	0
6800000	44	1
6850000	49	1
6900000	33	1
6950000	16	0
7000000	40	0
7050000	11	0
7100000	17	0
7150000	22	0
7200000	44	2
7250000	21	3
7300000	11	4
7350000	18	1
7400000	29	2
7450000	91	8
7500000	45	23
7550000	17	3
7600000	13	3
7650000	13	2
7700000	12	0
7750000	27	1
7800000	20	2
7850000	25	0
7900000	29	0
7950000	24	2
8000000	15	1
8050000	16	2
8100000	25	3
8150000	29	16
8200000	19	14
8250000	24	3
8300000	12	2
8350000	35	4
8400000	34	12
8450000	8	4
8500000	28	7
8550000	67	11
8600000	33	6
8650000	14	10
8700000	24	4
8750000	24	8
8800000	29	8
8850000	29	7
8900000	39	18
8950000	36	12
9000000	1	3
9050000	5	5
9100000	17	4
9150000	13	6
9200000	17	1
9250000	19	11
9300000	3	2
9350000	21	13
9400000	24	5
9450000	16	9
9500000	33	12
9550000	20	12
9600000	28	18
9650000	16	0
9700000	16	8
9750000	11	9
9800000	10	3
9850000	1	3
9900000	48	30
9950000	6	1
10000000	16	7
