position	numhm	numht
10000	5	1
20000	8	0
30000	9	1
40000	6	1
50000	3	1
60000	8	2
70000	4	0
80000	3	1
90000	1	1
100000	1	0
110000	9	0
120000	16	3
130000	1	1
140000	1	0
150000	0	0
160000	3	0
170000	13	0
180000	1	0
190000	0	0
200000	0	0
210000	0	0
220000	0	0
230000	3	2
240000	0	0
250000	0	0
260000	0	0
270000	0	0
280000	0	0
290000	0	0
300000	0	0
310000	0	0
320000	0	0
330000	0	0
340000	1	0
350000	0	0
360000	0	0
370000	9	1
380000	6	0
390000	6	0
400000	3	0
410000	4	1
420000	11	2
430000	5	2
440000	5	0
450000	5	0
460000	3	1
470000	4	0
480000	5	0
490000	4	0
500000	2	0
510000	2	0
520000	11	0
530000	4	0
540000	9	1
550000	7	0
560000	5	0
570000	6	0
580000	4	2
590000	3	0
600000	9	0
610000	17	3
620000	4	0
630000	3	0
640000	7	3
650000	3	1
660000	0	0
670000	0	0
680000	0	0
690000	0	0
700000	0	0
710000	0	0
720000	0	0
730000	1	0
740000	1	0
750000	0	0
760000	0	0
770000	1	0
780000	0	0
790000	0	0
800000	0	0
810000	0	0
820000	0	0
830000	0	0
840000	0	0
850000	0	2
860000	3	0
870000	2	1
880000	17	1
890000	13	0
900000	2	0
910000	9	0
920000	12	0
930000	3	3
940000	3	0
950000	8	0
960000	13	0
970000	12	1
980000	6	0
990000	7	1
1000000	9	0
1010000	3	0
1020000	6	4
1030000	4	0
1040000	11	0
1050000	6	0
1060000	7	0
1070000	15	0
1080000	8	0
1090000	13	0
1100000	4	0
1110000	11	1
1120000	12	0
1130000	13	0
1140000	16	3
1150000	14	7
1160000	19	0
1170000	11	0
1180000	4	2
1190000	2	0
1200000	2	0
1210000	5	0
1220000	2	0
1230000	6	1
1240000	19	0
1250000	17	0
1260000	3	0
1270000	1	0
1280000	9	0
1290000	5	0
1300000	10	0
1310000	10	1
1320000	23	3
1330000	10	0
1340000	19	1
1350000	9	0
1360000	8	0
1370000	20	0
1380000	6	0
1390000	3	0
1400000	1	0
1410000	7	0
1420000	12	5
1430000	4	0
1440000	10	0
1450000	4	0
1460000	11	0
1470000	11	0
1480000	5	0
1490000	4	0
1500000	14	1
1510000	9	0
1520000	5	0
1530000	21	0
1540000	20	2
1550000	7	3
1560000	7	2
1570000	8	0
1580000	4	0
1590000	4	0
1600000	0	1
1610000	2	0
1620000	6	0
1630000	2	0
1640000	2	0
1650000	5	0
1660000	1	0
1670000	2	0
1680000	3	0
1690000	5	0
1700000	3	0
1710000	5	1
1720000	16	0
1730000	6	0
1740000	9	1
1750000	4	0
1760000	27	0
1770000	9	2
1780000	4	0
1790000	13	0
1800000	9	0
1810000	5	0
1820000	0	0
1830000	1	0
1840000	6	0
1850000	5	0
1860000	24	0
1870000	2	1
1880000	4	0
1890000	10	0
1900000	10	0
1910000	7	2
1920000	2	0
1930000	3	2
1940000	5	0
1950000	8	0
1960000	2	1
1970000	21	0
1980000	14	0
1990000	5	0
