position	numhm	numht	length
50000	6	7
100000	1	4
150000	2	7
200000	11	19
250000	7	0
300000	0	0
350000	0	0
400000	0	0
450000	0	0
500000	1	0
550000	0	0
600000	0	0
650000	21	22
700000	20	8
750000	22	9
800000	0	0
850000	1	0
900000	10	6
950000	3	5
1000000	39	11
1050000	23	25
1100000	2	1
1150000	0	0
1200000	0	1
1250000	5	2
1300000	9	1
1350000	1	1
1400000	0	1
1450000	4	0
1500000	2	0
1550000	1	7
1600000	0	3
1650000	5	7
1700000	0	2
1750000	0	4
1800000	0	2
1850000	1	3
1900000	1	2
1950000	1	1
2000000	1	0
2050000	0	3
2100000	2	1
2150000	0	0
2200000	0	0
2250000	1	2
2300000	0	2
2350000	1	1
2400000	0	3
2450000	0	4
2500000	10	5
2550000	15	16
2600000	10	23
2650000	27	19
2700000	30	10
2750000	13	16
2800000	42	26
2850000	42	27
2900000	45	15
2950000	35	32
3000000	27	19
3050000	28	8
3100000	52	34
3150000	26	12
3200000	43	72
3250000	52	56
3300000	33	20
3350000	15	18
3400000	0	1
3450000	4	3
3500000	59	88
3550000	13	8
3600000	52	79
3650000	12	10
3700000	21	15
3750000	50	27
3800000	16	27
3850000	19	15
3900000	22	7
3950000	5	1
4000000	33	5
4050000	23	3
4100000	38	8
4150000	10	18
4200000	5	3
4250000	17	6
4300000	46	8
4350000	36	3
4400000	17	5
4450000	27	4
4500000	17	0
4550000	3	2
4600000	0	0
4650000	1	0
4700000	23	1
4750000	27	5
4800000	21	1
4850000	31	1
4900000	23	2
4950000	41	7
5000000	0	0
5050000	2	0
5100000	1	0
5150000	0	0
5200000	36	4
5250000	32	3
5300000	42	2
5350000	38	4
5400000	48	0
5450000	55	11
5500000	49	2
5550000	42	1
5600000	32	0
5650000	71	5
5700000	40	0
5750000	36	5
5800000	39	0
5850000	65	5
5900000	28	4
5950000	15	0
6000000	15	0
6050000	37	2
6100000	59	2
6150000	22	0
6200000	51	1
6250000	22	4
6300000	46	1
6350000	50	1
6400000	72	12
6450000	65	5
6500000	20	9
6550000	29	0
6600000	22	0
6650000	36	0
6700000	13	0
6750000	25	0
6800000	23	1
6850000	27	6
6900000	35	1
6950000	38	9
7000000	21	7
7050000	3	0
7100000	39	1
7150000	54	0
7200000	32	2
7250000	16	0
7300000	39	0
7350000	13	0
7400000	16	0
7450000	21	0
7500000	44	2
7550000	23	3
7600000	9	4
7650000	15	1
7700000	28	1
7750000	75	8
7800000	62	13
7850000	22	13
7900000	12	4
7950000	14	2
8000000	10	0
8050000	29	1
8100000	17	2
8150000	23	0
8200000	32	0
8250000	21	2
8300000	20	1
8350000	12	2
8400000	27	3
8450000	27	13
8500000	22	17
8550000	24	3
8600000	13	2
8650000	33	4
8700000	35	10
8750000	9	6
8800000	27	7
8850000	59	11
8900000	38	6
8950000	9	6
9000000	32	8
9050000	24	8
9100000	30	8
9150000	23	7
9200000	39	13
9250000	42	16
9300000	1	1
9350000	5	8
9400000	14	3
9450000	16	7
9500000	14	1
9550000	22	11
9600000	3	2
9650000	14	5
9700000	28	13
9750000	18	9
9800000	33	12
9850000	17	9
9900000	29	21
9950000	18	0
10000000	17	7
10050000	11	10
10100000	8	2
10150000	3	4
10200000	48	26
10250000	1	5
10300000	15	6
10350000	36	22
10400000	34	13
10450000	9	6
10500000	7	5
10550000	2	2
10600000	1	1
10650000	4	4
10700000	5	0
10750000	7	8
10800000	10	13
10850000	21	15
10900000	11	5
10950000	3	12
11000000	7	7
11050000	9	11
11100000	1	1
11150000	7	5
11200000	0	0
11250000	1	0
11300000	0	0
11350000	0	0
11400000	1	0
11450000	0	1
11500000	0	0
11550000	0	0
11600000	19	22
11650000	6	10
11700000	9	8
11750000	0	0
11800000	0	1
11850000	0	2
11900000	0	0
11950000	0	0
12000000	0	0
12050000	1	1
12100000	0	0
12150000	0	0
12200000	0	0
12250000	1	1
12300000	0	1
12350000	1	0
12400000	1	0
12450000	11	4
12500000	2	6
12550000	3	5
12600000	8	6
12650000	9	8
12700000	6	13
12750000	4	6
12800000	7	10
12850000	5	10
12900000	7	2
12950000	6	10
13000000	4	6
13050000	5	3
13100000	5	7
13150000	0	0
13200000	0	0
13250000	0	2
13300000	0	1
13350000	0	0
13400000	0	0
13450000	0	0
13500000	1	0
13550000	0	0
13600000	0	1
13650000	1	3
13700000	0	2
13750000	13	15
13800000	1	0
13850000	0	0
13900000	18	23
13950000	16	13
14000000	3	12
14050000	12	19
14100000	8	21
14150000	1	0
14200000	9	7
14250000	11	25
14300000	3	10
14350000	7	15
14400000	4	8
14450000	1	1
14500000	2	12
14550000	0	5
14600000	11	12
14650000	2	1
14700000	6	12
14750000	22	12
14800000	4	17
14850000	2	3
14900000	10	18
14950000	12	17
15000000	10	10
15050000	2	2
15100000	1	13
15150000	0	0
15200000	7	4
15250000	12	11
15300000	18	26
