position	numhm	numht
100000	7	11
200000	13	26
300000	7	0
400000	0	0
500000	1	0
600000	0	0
700000	41	30
800000	22	9
900000	11	6
1000000	42	16
1100000	25	26
1200000	0	1
1300000	14	3
1400000	1	2
1500000	6	0
1600000	1	10
1700000	5	9
1800000	0	6
1900000	2	5
2000000	2	1
2100000	2	4
2200000	0	0
2300000	1	4
2400000	1	4
2500000	10	9
2600000	25	39
2700000	57	29
2800000	55	42
2900000	87	42
3000000	62	51
3100000	80	42
3200000	69	84
3300000	85	76
3400000	15	19
3500000	63	91
3600000	65	87
3700000	33	25
3800000	66	54
3900000	41	22
4000000	38	6
4100000	61	11
4200000	15	21
4300000	63	14
4400000	53	8
4500000	44	4
4600000	3	2
4700000	24	1
4800000	48	6
4900000	54	3
5000000	41	7
5100000	3	0
5200000	36	4
5300000	74	5
5400000	86	4
5500000	104	13
5600000	74	1
5700000	111	5
5800000	75	5
5900000	93	9
6000000	30	0
6100000	96	4
6200000	73	1
6300000	68	5
6400000	122	13
6500000	85	14
6600000	51	0
6700000	49	0
6800000	48	1
6900000	62	7
7000000	59	16
7100000	42	1
7200000	86	2
7300000	55	0
7400000	29	0
7500000	65	2
7600000	32	7
7700000	43	2
7800000	137	21
7900000	34	17
8000000	24	2
8100000	46	3
8200000	55	0
8300000	41	3
8400000	39	5
8500000	49	30
8600000	37	5
8700000	68	14
8800000	36	13
8900000	97	17
9000000	41	14
9100000	54	16
9200000	62	20
9300000	43	17
9400000	19	11
9500000	30	8
9600000	25	13
9700000	42	18
9800000	51	21
9900000	46	30
10000000	35	7
10100000	19	12
10200000	51	30
10300000	16	11
10400000	70	35
10500000	16	11
10600000	3	3
10700000	9	4
10800000	17	21
10900000	32	20
11000000	10	19
11100000	10	12
11200000	7	5
11300000	1	0
11400000	1	0
11500000	0	1
11600000	19	22
11700000	15	18
11800000	0	1
11900000	0	2
12000000	0	0
12100000	1	1
12200000	0	0
12300000	1	2
12400000	2	0
12500000	13	10
12600000	11	11
12700000	15	21
12800000	11	16
12900000	12	12
13000000	10	16
13100000	10	10
13200000	0	0
13300000	0	3
13400000	0	0
13500000	1	0
13600000	0	1
13700000	1	5
13800000	14	15
13900000	18	23
14000000	19	25
14100000	20	40
14200000	10	7
14300000	14	35
14400000	11	23
14500000	3	13
14600000	11	17
14700000	8	13
14800000	26	29
14900000	12	21
15000000	22	27
15100000	3	15
15200000	7	4
15300000	30	37
