position	numhm	numht	length
10000	6	3
20000	3	5
30000	12	9
40000	11	3
50000	10	3
60000	9	2
70000	5	2
80000	5	5
90000	18	6
100000	6	0
110000	4	8
120000	6	1
130000	9	12
140000	11	8
150000	5	3
160000	8	6
170000	7	8
180000	9	2
190000	2	3
200000	0	0
210000	4	0
220000	7	3
230000	5	1
240000	10	3
250000	9	4
260000	12	7
270000	15	8
280000	9	5
290000	8	8
300000	2	4
310000	5	2
320000	7	2
330000	7	1
340000	3	6
350000	5	3
360000	16	27
370000	8	33
380000	6	4
390000	6	4
400000	16	12
410000	12	20
420000	13	14
430000	4	7
440000	3	2
450000	17	6
460000	22	15
470000	0	0
480000	3	0
490000	0	1
500000	1	7
510000	6	2
520000	1	2
530000	5	5
540000	0	2
550000	2	0
560000	0	1
570000	0	0
580000	0	0
590000	0	0
600000	3	0
610000	0	0
620000	1	2
630000	0	0
640000	0	1
650000	0	3
660000	24	40
670000	23	41
680000	12	4
690000	0	0
700000	0	0
710000	0	3
720000	9	5
730000	0	0
740000	4	0
750000	0	0
760000	7	2
770000	5	7
780000	13	4
790000	22	62
800000	5	4
810000	6	3
820000	2	4
830000	1	2
840000	2	1
850000	2	2
860000	6	3
870000	2	3
880000	7	2
890000	4	1
900000	5	5
910000	7	9
920000	11	5
930000	14	9
940000	11	3
950000	5	1
960000	0	5
970000	6	14
980000	2	4
990000	5	1
1000000	1	6
1010000	2	5
1020000	8	2
1030000	2	3
1040000	2	0
1050000	7	3
1060000	8	1
1070000	6	1
1080000	5	0
1090000	1	2
1100000	1	1
1110000	3	0
1120000	0	0
1130000	0	0
1140000	1	1
1150000	2	0
1160000	4	0
1170000	6	3
1180000	12	2
1190000	8	0
1200000	7	0
1210000	4	0
1220000	0	0
1230000	9	3
1240000	0	0
1250000	11	2
1260000	5	4
1270000	8	0
1280000	11	0
1290000	5	1
1300000	2	3
1310000	4	9
1320000	2	1
1330000	4	0
1340000	0	5
1350000	0	1
1360000	0	0
1370000	0	0
1380000	0	0
1390000	3	3
1400000	4	1
1410000	7	4
1420000	4	0
1430000	0	1
1440000	4	0
1450000	0	0
1460000	5	1
1470000	14	1
1480000	14	5
1490000	7	0
1500000	11	1
1510000	5	1
1520000	8	0
1530000	9	1
1540000	6	1
1550000	3	1
1560000	8	2
1570000	4	0
1580000	3	1
1590000	1	1
1600000	1	0
1610000	9	0
1620000	16	3
1630000	1	1
1640000	1	0
1650000	0	0
1660000	3	0
1670000	13	0
1680000	1	0
1690000	0	0
1700000	0	0
1710000	0	0
1720000	0	0
1730000	3	2
1740000	0	0
1750000	0	0
1760000	0	0
1770000	0	0
1780000	0	0
1790000	0	0
1800000	0	0
1810000	0	0
1820000	0	0
1830000	0	0
1840000	1	0
1850000	0	0
1860000	0	0
1870000	9	1
1880000	6	0
1890000	6	0
1900000	3	0
1910000	4	1
1920000	11	2
1930000	5	2
1940000	5	0
1950000	5	0
1960000	3	1
1970000	4	0
1980000	5	0
1990000	4	0
2000000	2	0
2010000	2	0
2020000	11	0
2030000	4	0
2040000	9	1
2050000	7	0
2060000	5	0
2070000	6	0
2080000	4	2
2090000	3	0
2100000	9	0
2110000	17	3
2120000	4	0
2130000	3	0
2140000	7	3
2150000	3	1
2160000	0	0
2170000	0	0
2180000	0	0
2190000	0	0
2200000	0	0
2210000	0	0
2220000	0	0
2230000	1	0
2240000	1	0
2250000	0	0
2260000	0	0
2270000	1	0
2280000	0	0
2290000	0	0
2300000	0	0
2310000	0	0
2320000	0	0
2330000	0	0
2340000	0	0
2350000	0	2
2360000	3	0
2370000	2	1
2380000	17	1
2390000	13	0
2400000	2	0
2410000	9	0
2420000	12	0
2430000	3	3
2440000	3	0
2450000	8	0
2460000	13	0
2470000	12	1
2480000	6	0
2490000	7	1
2500000	9	0
2510000	3	0
2520000	6	4
2530000	4	0
2540000	11	0
2550000	6	0
2560000	7	0
2570000	15	0
2580000	8	0
2590000	13	0
2600000	4	0
2610000	11	1
2620000	12	0
2630000	13	0
2640000	16	3
2650000	14	7
2660000	19	0
2670000	11	0
2680000	4	2
2690000	2	0
2700000	2	0
2710000	5	0
2720000	2	0
2730000	6	1
2740000	19	0
2750000	17	0
2760000	3	0
2770000	1	0
2780000	9	0
2790000	5	0
2800000	10	0
2810000	10	1
2820000	23	3
2830000	10	0
2840000	19	1
2850000	9	0
2860000	8	0
2870000	20	0
2880000	6	0
2890000	3	0
2900000	1	0
2910000	7	0
2920000	12	5
2930000	4	0
