position	numhm	numht
10000	0	0
20000	0	0
30000	0	0
40000	0	0
50000	0	0
60000	0	0
70000	0	0
80000	0	0
90000	0	0
100000	0	0
110000	0	0
120000	0	0
130000	0	0
140000	0	0
150000	0	0
160000	0	0
170000	0	0
180000	0	0
190000	1	0
200000	0	0
210000	0	0
220000	0	0
230000	0	0
240000	0	0
250000	0	0
260000	0	0
270000	0	0
280000	0	0
290000	0	0
300000	4	0
310000	1	0
320000	3	4
330000	5	8
340000	7	5
350000	3	6
360000	4	0
370000	3	0
380000	5	2
390000	2	3
400000	5	3
410000	5	1
420000	5	3
430000	7	1
440000	4	3
450000	0	0
460000	0	0
470000	0	0
480000	0	0
490000	0	0
500000	0	0
510000	1	0
520000	0	0
530000	0	0
540000	0	0
550000	0	0
560000	0	0
570000	4	1
580000	2	4
590000	4	0
600000	0	1
610000	0	0
620000	0	0
630000	0	1
640000	2	3
650000	1	2
660000	8	2
670000	4	0
680000	5	2
690000	22	5
700000	5	2
710000	4	10
720000	3	1
730000	3	0
740000	3	7
750000	5	7
760000	2	0
770000	0	0
780000	0	0
790000	0	0
800000	0	0
810000	0	0
820000	0	0
830000	0	0
840000	0	0
850000	0	0
860000	0	0
870000	0	0
880000	0	0
890000	0	1
900000	0	1
910000	0	0
920000	1	0
930000	1	0
940000	1	0
950000	2	1
960000	8	1
970000	0	0
980000	0	0
990000	0	0
1000000	1	0
1010000	0	1
1020000	0	0
1030000	0	0
1040000	1	0
1050000	0	0
1060000	0	0
1070000	0	0
1080000	0	1
1090000	0	0
1100000	0	0
1110000	0	0
1120000	0	0
1130000	0	0
1140000	4	0
1150000	0	0
1160000	0	0
1170000	0	0
1180000	2	0
1190000	0	0
1200000	0	0
1210000	0	0
1220000	0	0
1230000	0	1
1240000	1	6
1250000	0	1
1260000	0	2
1270000	0	0
1280000	0	0
1290000	0	0
1300000	0	3
1310000	5	4
1320000	0	0
1330000	0	0
1340000	0	0
1350000	0	0
1360000	0	0
1370000	0	0
1380000	0	2
1390000	0	0
1400000	0	0
1410000	0	1
1420000	0	1
1430000	0	0
1440000	0	1
1450000	0	1
1460000	0	0
1470000	0	0
1480000	0	0
1490000	0	2
1500000	0	0
1510000	1	2
1520000	0	0
1530000	0	1
1540000	0	0
1550000	0	0
1560000	0	0
1570000	0	0
1580000	0	1
1590000	1	0
1600000	1	1
1610000	0	1
1620000	0	0
1630000	0	0
1640000	0	0
1650000	0	0
1660000	0	0
1670000	1	0
1680000	0	0
1690000	0	0
1700000	0	2
1710000	0	0
1720000	0	0
1730000	0	1
1740000	0	0
1750000	0	0
1760000	0	0
1770000	0	0
1780000	1	1
1790000	1	0
1800000	0	0
1810000	0	0
1820000	0	0
1830000	0	0
1840000	0	0
1850000	0	0
1860000	0	0
1870000	0	0
1880000	0	0
1890000	0	0
1900000	0	0
1910000	0	0
1920000	0	0
1930000	0	0
1940000	1	2
1950000	0	0
1960000	0	0
1970000	0	0
1980000	0	1
1990000	0	1
2000000	0	0
2010000	0	0
2020000	0	1
2030000	0	0
2040000	1	0
2050000	0	0
2060000	0	0
2070000	0	0
2080000	0	1
2090000	0	2
2100000	0	0
2110000	0	0
2120000	0	0
2130000	0	0
2140000	0	4
2150000	0	0
2160000	0	0
2170000	0	0
2180000	2	1
2190000	4	4
2200000	5	1
2210000	3	2
2220000	6	2
2230000	4	3
2240000	1	8
2250000	0	0
2260000	0	4
2270000	3	9
2280000	2	3
2290000	5	1
2300000	3	8
2310000	4	4
2320000	4	4
2330000	9	1
2340000	6	5
2350000	8	3
2360000	18	6
2370000	4	1
2380000	0	2
2390000	1	0
2400000	0	2
2410000	0	3
2420000	1	1
2430000	5	7
2440000	5	3
2450000	9	4
2460000	9	9
2470000	10	3
2480000	7	4
2490000	5	3
2500000	7	8
2510000	6	3
2520000	3	5
2530000	12	9
2540000	11	3
2550000	10	3
2560000	9	2
2570000	5	2
2580000	5	5
2590000	18	6
2600000	6	0
2610000	4	8
2620000	6	1
2630000	9	12
2640000	11	8
2650000	5	3
2660000	8	6
2670000	7	8
2680000	9	2
2690000	2	3
2700000	0	0
2710000	4	0
2720000	7	3
2730000	5	1
2740000	10	3
2750000	9	4
2760000	12	7
2770000	15	8
2780000	9	5
2790000	8	8
2800000	2	4
2810000	5	2
2820000	7	2
2830000	7	1
2840000	3	6
2850000	5	3
2860000	16	27
2870000	8	33
2880000	6	4
2890000	6	4
2900000	16	12
2910000	12	20
2920000	13	14
2930000	4	7
2940000	3	2
2950000	17	6
2960000	22	15
2970000	0	0
2980000	3	0
2990000	0	1
3000000	1	7
3010000	6	2
3020000	1	2
3030000	5	5
3040000	0	2
3050000	2	0
3060000	0	1
3070000	0	0
3080000	0	0
3090000	0	0
3100000	3	0
3110000	0	0
3120000	1	2
3130000	0	0
3140000	0	1
3150000	0	3
3160000	24	40
3170000	23	41
3180000	12	4
3190000	0	0
3200000	0	0
3210000	0	3
