position	numhm	numht
100000	1	1
200000	1	1
300000	1	5
400000	4	2
500000	5	9
600000	4	2
700000	0	0
800000	0	0
900000	0	8
1000000	0	19
1100000	18	9
1200000	2	2
1300000	0	7
1400000	25	14
1500000	30	8
1600000	10	9
1700000	2	3
1800000	2	5
1900000	1	1
2000000	1	0
2100000	4	3
2200000	18	10
2300000	26	16
2400000	29	36
2500000	11	4
2600000	48	68
2700000	14	10
2800000	48	23
2900000	18	7
3000000	15	12
3100000	26	13
3200000	31	33
3300000	49	59
3400000	17	14
3500000	1	96
3600000	0	1
3700000	1	0
3800000	2	8
3900000	0	0
4000000	0	3
4100000	0	0
4200000	0	0
4300000	0	1
4400000	0	1
4500000	0	4
4600000	0	1
4700000	15	7
4800000	9	13
4900000	23	9
5000000	39	10
5100000	1	2
5200000	0	0
5300000	0	1
5400000	0	6
5500000	0	5
5600000	0	2
5700000	0	0
5800000	0	0
5900000	0	0
6000000	0	1
6100000	0	5
6200000	1	3
6300000	0	0
6400000	0	3
6500000	0	1
6600000	0	1
6700000	0	1
6800000	0	0
6900000	0	0
7000000	0	5
7100000	0	7
7200000	0	0
7300000	1	2
7400000	0	0
7500000	0	0
7600000	0	0
7700000	0	1
7800000	0	3
7900000	0	0
8000000	0	0
8100000	0	1
8200000	0	1
8300000	0	13
8400000	0	0
8500000	0	0
8600000	0	0
8700000	0	6
8800000	0	0
8900000	0	0
9000000	0	1
9100000	0	0
9200000	1	0
9300000	0	0
9400000	0	0
9500000	0	0
9600000	0	0
9700000	0	8
9800000	0	0
9900000	0	23
10000000	0	1
10100000	0	0
10200000	1	36
10300000	0	2
10400000	0	0
10500000	0	3
10600000	0	2
10700000	1	3
10800000	0	6
10900000	2	14
11000000	5	6
11100000	6	12
11200000	7	11
11300000	2	12
11400000	13	15
11500000	10	13
11600000	1	10
11700000	1	1
11800000	5	11
11900000	0	1
12000000	0	3
12100000	0	1
12200000	0	3
12300000	1	1
12400000	0	0
12500000	3	7
12600000	0	3
